 ,Time(s)
1,0.000
2,0.979
3,1.979
4,2.271
5,2.418
6,2.565
7,2.712
8,2.859
9,3.007
10,3.154
11,3.301
12,3.448
13,3.595
14,3.742
15,3.890
16,4.037
17,4.185
18,4.332
19,4.479
20,4.626
21,4.773
22,4.920
23,5.067
24,5.215
25,5.362
26,5.509
27,5.656
28,5.803
29,5.951
30,6.098
31,6.245
32,6.393
33,6.540
34,6.687
35,6.834
36,6.981
37,7.128
38,7.275
39,7.423
40,7.570
41,7.717
42,7.864
43,8.011
44,8.158
45,8.306
46,8.453
47,8.600
48,8.747
49,8.894
50,9.042
51,9.189
52,9.336
53,9.483
54,9.630
55,9.777
56,9.924
57,10.072
58,10.219
59,10.366
60,10.513
61,10.660
62,10.807
63,10.954
64,11.102
65,11.249
66,11.396
67,11.543
68,11.690
69,11.838
70,11.985
71,12.132
72,12.279
73,12.426
74,12.573
75,12.721
76,12.868
77,13.015
78,13.162
79,13.310
80,13.457
81,13.604
82,13.751
83,13.898
84,14.045
85,14.192
86,14.339
87,14.486
88,14.634
89,14.781
90,14.928
91,15.075
92,15.222
93,15.369
94,15.516
95,15.663
96,15.810
97,15.957
98,16.104
99,16.252
100,16.399
101,16.546
102,16.693
103,16.840
104,16.987
105,17.135
106,17.282
107,17.429
108,17.576
109,17.723
110,17.870
111,18.017
112,18.164
113,18.312
114,18.459
115,18.606
116,18.753
117,18.900
118,19.047
119,19.195
120,19.342
121,19.489
122,19.639
123,19.786
124,19.933
125,20.081
126,20.228
127,20.379
128,20.526
129,20.673
130,20.820
131,20.967
132,21.114
133,21.262
134,21.408
135,21.556
136,21.703
137,21.850
138,21.997
139,22.145
140,22.292
141,22.439
142,22.586
143,22.734
144,22.881
145,23.028
146,23.175
147,23.323
148,23.470
149,23.617
150,23.764
151,23.911
152,24.059
153,24.206
154,24.353
155,24.500
156,24.647
157,24.795
158,24.942
159,25.089
160,25.236
161,25.383
162,25.530
163,25.677
164,25.825
165,25.973
166,26.120
167,26.267
168,26.414
169,26.561
170,26.708
171,26.856
172,27.004
173,27.151
174,27.298
175,27.445
176,27.592
177,27.739
178,27.886
179,28.033
180,28.181
181,28.328
182,28.475
183,28.622
184,28.769
185,28.916
186,29.064
187,29.211
188,29.358
189,29.505
190,29.652
191,29.799
192,29.946
193,30.093
194,30.277
195,30.424
196,30.571
197,30.719
198,30.866
199,31.013
200,31.160
201,31.307
202,31.454
203,31.601
204,31.749
205,31.896
206,32.043
207,32.190
