 ,Time(s)
1,0.000
2,0.978
3,1.978
4,2.271
5,2.418
6,2.565
7,2.712
8,2.859
9,3.006
10,3.153
11,3.300
12,3.447
13,3.594
14,3.740
15,3.887
16,4.034
17,4.181
18,4.328
19,4.475
20,4.622
21,4.769
22,4.916
23,5.063
24,5.210
25,5.357
26,5.504
27,5.651
28,5.797
29,5.944
30,6.091
31,6.239
32,6.386
33,6.533
34,6.680
35,6.827
36,6.974
37,7.121
38,7.268
39,7.415
40,7.562
41,7.709
42,7.856
43,8.003
44,8.150
45,8.297
46,8.444
47,8.591
48,8.738
49,8.885
50,9.032
51,9.179
52,9.326
53,9.473
54,9.620
55,9.768
56,9.914
57,10.061
58,10.208
59,10.355
60,10.502
61,10.649
62,10.796
63,10.943
64,11.090
65,11.237
66,11.385
67,11.532
68,11.679
69,11.826
70,11.973
71,12.120
72,12.267
73,12.414
74,12.561
75,12.708
76,12.855
77,13.002
78,13.153
79,13.300
80,13.447
81,13.593
82,13.741
83,13.888
84,14.034
85,14.182
86,14.329
87,14.476
88,14.623
89,14.770
90,14.917
91,15.064
92,15.211
93,15.358
94,15.505
95,15.652
96,15.799
97,15.946
98,16.093
99,16.240
100,16.387
101,16.534
102,16.681
103,16.828
104,16.975
105,17.122
106,17.269
107,17.416
108,17.563
109,17.711
110,17.858
111,18.005
112,18.152
113,18.299
114,18.446
115,18.593
116,18.740
117,18.887
118,19.034
119,19.181
120,19.328
121,19.475
122,19.622
123,19.769
124,19.916
125,20.063
126,20.210
127,20.358
128,20.504
129,20.652
130,20.799
131,20.946
132,21.093
133,21.240
134,21.387
135,21.534
136,21.681
137,21.828
138,21.976
139,22.122
140,22.270
141,22.417
142,22.564
143,22.711
144,22.858
145,23.005
146,23.152
147,23.299
148,23.446
149,23.593
150,23.740
151,23.887
152,24.034
153,24.181
154,24.328
155,24.511
156,24.658
157,24.806
158,24.953
159,25.100
160,25.247
161,25.394
162,25.541
163,25.688
164,25.835
165,25.982
166,26.129
167,26.276
168,26.423
169,26.570
170,26.717
171,26.864
172,27.011
173,27.158
174,27.305
175,27.452
176,27.599
177,27.746
178,27.893
179,28.041
180,28.188
181,28.335
182,28.482
183,28.629
184,28.776
185,28.923
186,29.070
187,29.217
188,29.364
189,29.512
190,29.659
191,29.806
192,29.953
193,30.100
194,30.247
195,30.394
196,30.541
197,30.688
198,30.835
199,30.982
200,31.129
201,31.276
202,31.423
203,31.570
204,31.717
205,31.864
206,32.011
207,32.158
