 ,Time(s)
1,0.000
2,0.979
3,1.980
4,2.273
5,2.420
6,2.567
7,2.715
8,2.862
9,3.009
10,3.157
11,3.304
12,3.451
13,3.598
14,3.745
15,3.892
16,4.040
17,4.187
18,4.334
19,4.481
20,4.628
21,4.776
22,4.923
23,5.070
24,5.217
25,5.365
26,5.512
27,5.659
28,5.806
29,5.954
30,6.101
31,6.248
32,6.395
33,6.542
34,6.689
35,6.836
36,6.983
37,7.131
38,7.278
39,7.425
40,7.572
41,7.720
42,7.867
43,8.014
44,8.162
45,8.309
46,8.456
47,8.603
48,8.750
49,8.898
50,9.045
51,9.193
52,9.340
53,9.487
54,9.634
55,9.781
56,9.928
57,10.076
58,10.223
59,10.370
60,10.517
61,10.664
62,10.812
63,10.959
64,11.106
65,11.253
66,11.400
67,11.548
68,11.695
69,11.843
70,11.990
71,12.137
72,12.284
73,12.431
74,12.579
75,12.726
76,12.873
77,13.020
78,13.168
79,13.315
80,13.462
81,13.610
82,13.757
83,13.904
84,14.052
85,14.199
86,14.346
87,14.493
88,14.640
89,14.788
90,14.935
91,15.082
92,15.229
93,15.376
94,15.523
95,15.670
96,15.818
97,15.965
98,16.112
99,16.260
100,16.407
101,16.554
102,16.701
103,16.848
104,16.996
105,17.143
106,17.290
107,17.437
108,17.584
109,17.731
110,17.879
111,18.026
112,18.173
113,18.320
114,18.467
115,18.615
116,18.762
117,18.909
118,19.056
119,19.203
120,19.351
121,19.498
122,19.645
123,19.792
124,19.939
125,20.086
126,20.233
127,20.381
128,20.528
129,20.675
130,20.823
131,20.970
132,21.117
133,21.264
134,21.412
135,21.559
136,21.706
137,21.853
138,22.000
139,22.147
140,22.295
141,22.442
142,22.589
143,22.736
144,22.884
145,23.031
146,23.178
147,23.325
148,23.472
149,23.620
150,23.767
151,23.914
152,24.061
153,24.209
154,24.356
155,24.503
156,24.650
157,24.797
158,24.944
159,25.092
160,25.239
161,25.386
162,25.533
163,25.680
164,25.828
165,25.975
166,26.122
167,26.269
168,26.417
169,26.564
170,26.711
171,26.859
172,27.006
173,27.153
174,27.300
175,27.447
176,27.594
177,27.742
178,27.889
179,28.036
180,28.183
181,28.331
182,28.478
183,28.625
184,28.772
185,28.919
186,29.067
187,29.214
188,29.362
189,29.509
190,29.656
191,29.803
192,29.950
193,30.097
194,30.245
195,30.392
196,30.539
197,30.686
198,30.833
199,30.981
200,31.164
201,31.312
202,31.459
203,31.606
204,31.753
205,31.900
206,32.048
207,32.195
