 ,Time(s)
1,0.000
2,0.974
3,1.974
4,2.267
5,2.413
6,2.560
7,2.708
8,2.855
9,3.001
10,3.148
11,3.295
12,3.443
13,3.590
14,3.737
15,3.884
16,4.031
17,4.178
18,4.324
19,4.471
20,4.618
21,4.765
22,4.912
23,5.059
24,5.206
25,5.353
26,5.500
27,5.647
28,5.794
29,5.941
30,6.088
31,6.235
32,6.382
33,6.529
34,6.676
35,6.823
36,6.970
37,7.117
38,7.264
39,7.411
40,7.558
41,7.705
42,7.852
43,7.999
44,8.146
45,8.293
46,8.440
47,8.587
48,8.733
49,8.880
50,9.027
51,9.175
52,9.321
53,9.468
54,9.615
55,9.762
56,9.909
57,10.056
58,10.203
59,10.350
60,10.497
61,10.644
62,10.791
63,10.938
64,11.085
65,11.232
66,11.379
67,11.526
68,11.673
69,11.820
70,11.967
71,12.114
72,12.261
73,12.409
74,12.556
75,12.703
76,12.850
77,12.997
78,13.144
79,13.291
80,13.438
81,13.585
82,13.732
83,13.879
84,14.026
85,14.173
86,14.320
87,14.467
88,14.614
89,14.761
90,14.908
91,15.054
92,15.201
93,15.348
94,15.496
95,15.643
96,15.790
97,15.937
98,16.084
99,16.231
100,16.378
101,16.525
102,16.672
103,16.819
104,16.966
105,17.113
106,17.260
107,17.407
108,17.554
109,17.701
110,17.848
111,17.996
112,18.142
113,18.289
114,18.436
115,18.583
116,18.730
117,18.877
118,19.024
119,19.171
120,19.318
121,19.465
122,19.612
123,19.759
124,19.906
125,20.053
126,20.200
127,20.347
128,20.494
129,20.641
130,20.787
131,20.935
132,21.081
133,21.228
134,21.375
135,21.522
136,21.669
137,21.816
138,21.963
139,22.110
140,22.257
141,22.404
142,22.551
143,22.698
144,22.846
145,22.992
146,23.140
147,23.287
148,23.434
149,23.581
150,23.728
151,23.875
152,24.022
153,24.169
154,24.316
155,24.498
156,24.645
157,24.792
158,24.939
159,25.085
160,25.232
161,25.379
162,25.526
163,25.673
164,25.821
165,25.968
166,26.114
167,26.261
168,26.409
169,26.556
170,26.703
171,26.850
172,26.996
173,27.143
174,27.290
175,27.438
176,27.585
177,27.732
178,27.879
179,28.026
180,28.173
181,28.320
182,28.467
183,28.614
184,28.761
185,28.908
186,29.055
187,29.202
188,29.349
189,29.496
190,29.643
191,29.790
192,29.937
193,30.084
194,30.231
195,30.378
196,30.525
197,30.672
198,30.819
199,30.966
200,31.113
201,31.260
202,31.407
203,31.554
204,31.701
205,31.848
206,31.995
207,32.142
