 ,Time(s)
1,0.000
2,0.975
3,1.976
4,2.268
5,2.415
6,2.562
7,2.709
8,2.856
9,3.003
10,3.150
11,3.297
12,3.444
13,3.591
14,3.738
15,3.886
16,4.033
17,4.180
18,4.327
19,4.474
20,4.621
21,4.768
22,4.915
23,5.062
24,5.209
25,5.356
26,5.503
27,5.650
28,5.797
29,5.945
30,6.092
31,6.239
32,6.386
33,6.533
34,6.680
35,6.829
36,6.977
37,7.124
38,7.271
39,7.418
40,7.565
41,7.712
42,7.859
43,8.006
44,8.153
45,8.300
46,8.448
47,8.595
48,8.742
49,8.888
50,9.035
51,9.183
52,9.330
53,9.477
54,9.624
55,9.771
56,9.918
57,10.065
58,10.213
59,10.360
60,10.507
61,10.654
62,10.801
63,10.948
64,11.095
65,11.242
66,11.389
67,11.536
68,11.683
69,11.830
70,11.977
71,12.124
72,12.271
73,12.419
74,12.566
75,12.713
76,12.860
77,13.007
78,13.154
79,13.301
80,13.448
81,13.595
82,13.742
83,13.890
84,14.038
85,14.184
86,14.331
87,14.479
88,14.625
89,14.772
90,14.919
91,15.066
92,15.213
93,15.360
94,15.507
95,15.654
96,15.801
97,15.949
98,16.096
99,16.243
100,16.390
101,16.537
102,16.685
103,16.831
104,16.978
105,17.125
106,17.272
107,17.419
108,17.566
109,17.714
110,17.860
111,18.007
112,18.155
113,18.302
114,18.449
115,18.596
116,18.743
117,18.890
118,19.037
119,19.184
120,19.331
121,19.478
122,19.625
123,19.772
124,19.919
125,20.066
126,20.213
127,20.360
128,20.507
129,20.654
130,20.801
131,20.948
132,21.095
133,21.242
134,21.389
135,21.536
136,21.683
137,21.830
138,21.977
139,22.124
140,22.271
141,22.418
142,22.565
143,22.712
144,22.860
145,23.007
146,23.154
147,23.301
148,23.448
149,23.595
150,23.742
151,23.889
152,24.036
153,24.183
154,24.366
155,24.513
156,24.660
157,24.807
158,24.954
159,25.101
160,25.248
161,25.395
162,25.542
163,25.689
164,25.836
165,25.983
166,26.130
167,26.277
168,26.425
169,26.571
170,26.719
171,26.866
172,27.013
173,27.160
174,27.307
175,27.454
176,27.601
177,27.749
178,27.896
179,28.043
180,28.190
181,28.337
182,28.484
183,28.631
184,28.778
185,28.925
186,29.072
187,29.219
188,29.366
189,29.513
190,29.660
191,29.807
192,29.954
193,30.101
194,30.248
195,30.395
196,30.542
197,30.689
198,30.836
199,30.982
200,31.130
201,31.277
202,31.424
203,31.571
204,31.718
205,31.865
206,32.012
207,32.159
