 ,Time(s)
1,0.000
2,0.977
3,1.977
4,2.270
5,2.417
6,2.564
7,2.711
8,2.858
9,3.005
10,3.152
11,3.299
12,3.446
13,3.593
14,3.740
15,3.890
16,4.037
17,4.184
18,4.331
19,4.478
20,4.625
21,4.772
22,4.920
23,5.067
24,5.214
25,5.361
26,5.508
27,5.655
28,5.802
29,5.949
30,6.096
31,6.243
32,6.391
33,6.538
34,6.685
35,6.832
36,6.979
37,7.126
38,7.273
39,7.420
40,7.567
41,7.714
42,7.861
43,8.008
44,8.155
45,8.302
46,8.449
47,8.596
48,8.744
49,8.890
50,9.037
51,9.185
52,9.332
53,9.480
54,9.627
55,9.774
56,9.921
57,10.068
58,10.215
59,10.362
60,10.509
61,10.656
62,10.803
63,10.950
64,11.097
65,11.244
66,11.391
67,11.538
68,11.685
69,11.832
70,11.980
71,12.127
72,12.274
73,12.421
74,12.568
75,12.715
76,12.862
77,13.009
78,13.156
79,13.303
80,13.450
81,13.597
82,13.744
83,13.891
84,14.038
85,14.186
86,14.333
87,14.480
88,14.627
89,14.774
90,14.921
91,15.068
92,15.215
93,15.363
94,15.510
95,15.657
96,15.804
97,15.951
98,16.099
99,16.246
100,16.393
101,16.540
102,16.687
103,16.834
104,16.981
105,17.128
106,17.275
107,17.422
108,17.569
109,17.716
110,17.863
111,18.010
112,18.157
113,18.304
114,18.451
115,18.598
116,18.745
117,18.892
118,19.039
119,19.186
120,19.333
121,19.481
122,19.628
123,19.774
124,19.921
125,20.068
126,20.215
127,20.362
128,20.509
129,20.657
130,20.804
131,20.951
132,21.098
133,21.245
134,21.392
135,21.539
136,21.686
137,21.834
138,21.981
139,22.128
140,22.275
141,22.422
142,22.569
143,22.716
144,22.863
145,23.010
146,23.157
147,23.304
148,23.451
149,23.598
150,23.745
151,23.892
152,24.039
153,24.187
154,24.334
155,24.516
156,24.663
157,24.810
158,24.957
159,25.104
160,25.251
161,25.398
162,25.545
163,25.692
164,25.839
165,25.987
166,26.134
167,26.281
168,26.429
169,26.576
170,26.723
171,26.870
172,27.017
173,27.165
174,27.312
175,27.459
176,27.606
177,27.753
178,27.900
179,28.047
180,28.194
181,28.341
182,28.488
183,28.635
184,28.782
185,28.929
186,29.076
187,29.224
188,29.371
189,29.518
190,29.665
191,29.812
192,29.959
193,30.106
194,30.254
195,30.401
196,30.548
197,30.695
198,30.842
199,30.989
200,31.136
201,31.283
202,31.430
203,31.577
204,31.724
205,31.871
206,32.018
207,32.165
