 ,Time(s)
1,0.000
2,0.974
3,1.974
4,2.268
5,2.416
6,2.563
7,2.710
8,2.857
9,3.003
10,3.150
11,3.297
12,3.444
13,3.591
14,3.738
15,3.884
16,4.031
17,4.178
18,4.325
19,4.472
20,4.619
21,4.766
22,4.913
23,5.060
24,5.207
25,5.354
26,5.501
27,5.648
28,5.795
29,5.942
30,6.089
31,6.236
32,6.383
33,6.530
34,6.677
35,6.824
36,6.971
37,7.118
38,7.265
39,7.412
40,7.559
41,7.706
42,7.853
43,8.000
44,8.147
45,8.294
46,8.441
47,8.588
48,8.735
49,8.882
50,9.030
51,9.177
52,9.324
53,9.470
54,9.617
55,9.764
56,9.911
57,10.058
58,10.205
59,10.352
60,10.498
61,10.646
62,10.793
63,10.940
64,11.087
65,11.234
66,11.381
67,11.528
68,11.675
69,11.822
70,11.969
71,12.116
72,12.263
73,12.410
74,12.556
75,12.703
76,12.850
77,12.997
78,13.145
79,13.292
80,13.439
81,13.586
82,13.732
83,13.879
84,14.026
85,14.173
86,14.320
87,14.467
88,14.614
89,14.761
90,14.908
91,15.055
92,15.202
93,15.350
94,15.497
95,15.644
96,15.791
97,15.938
98,16.085
99,16.232
100,16.379
101,16.526
102,16.673
103,16.820
104,16.967
105,17.114
106,17.261
107,17.408
108,17.555
109,17.702
110,17.849
111,17.996
112,18.143
113,18.290
114,18.437
115,18.584
116,18.731
117,18.878
118,19.025
119,19.172
120,19.319
121,19.466
122,19.613
123,19.760
124,19.907
125,20.054
126,20.201
127,20.348
128,20.495
129,20.642
130,20.789
131,20.936
132,21.083
133,21.230
134,21.377
135,21.524
136,21.671
137,21.819
138,21.966
139,22.113
140,22.260
141,22.407
142,22.554
143,22.701
144,22.847
145,22.995
146,23.142
147,23.289
148,23.435
149,23.582
150,23.729
151,23.876
152,24.023
153,24.170
154,24.317
155,24.499
156,24.647
157,24.793
158,24.941
159,25.088
160,25.235
161,25.382
162,25.529
163,25.676
164,25.823
165,25.970
166,26.117
167,26.264
168,26.411
169,26.558
170,26.704
171,26.851
172,26.998
173,27.145
174,27.292
175,27.439
176,27.586
177,27.733
178,27.880
179,28.027
180,28.174
181,28.322
182,28.469
183,28.615
184,28.762
185,28.909
186,29.056
187,29.203
188,29.351
189,29.499
190,29.646
191,29.793
192,29.940
193,30.087
194,30.234
195,30.381
196,30.528
197,30.675
198,30.822
199,30.969
200,31.116
201,31.263
202,31.409
203,31.557
204,31.704
205,31.851
206,31.997
207,32.144
