 ,Time(s)
1,0.000
2,0.946
3,1.947
4,2.241
5,2.389
6,2.535
7,2.682
8,2.829
9,2.976
10,3.123
11,3.270
12,3.417
13,3.564
14,3.711
15,3.858
16,4.005
17,4.152
18,4.299
19,4.446
20,4.592
21,4.739
22,4.886
23,5.033
24,5.180
25,5.327
26,5.474
27,5.621
28,5.768
29,5.915
30,6.062
31,6.209
32,6.356
33,6.503
34,6.649
35,6.797
36,6.944
37,7.090
38,7.237
39,7.385
40,7.532
41,7.678
42,7.825
43,7.972
44,8.119
45,8.266
46,8.413
47,8.560
48,8.707
49,8.854
50,9.001
51,9.149
52,9.296
53,9.443
54,9.590
55,9.737
56,9.884
57,10.031
58,10.178
59,10.325
60,10.472
61,10.619
62,10.766
63,10.912
64,11.059
65,11.206
66,11.353
67,11.500
68,11.647
69,11.794
70,11.941
71,12.088
72,12.235
73,12.382
74,12.529
75,12.676
76,12.823
77,12.970
78,13.117
79,13.264
80,13.411
81,13.558
82,13.704
83,13.852
84,13.998
85,14.145
86,14.292
87,14.439
88,14.586
89,14.733
90,14.880
91,15.027
92,15.174
93,15.321
94,15.468
95,15.615
96,15.762
97,15.909
98,16.056
99,16.203
100,16.350
101,16.497
102,16.644
103,16.791
104,16.938
105,17.085
106,17.232
107,17.379
108,17.526
109,17.673
110,17.820
111,17.967
112,18.113
113,18.261
114,18.408
115,18.555
116,18.702
117,18.849
118,18.996
119,19.143
120,19.290
121,19.437
122,19.584
123,19.731
124,19.878
125,20.025
126,20.171
127,20.318
128,20.465
129,20.612
130,20.759
131,20.906
132,21.053
133,21.200
134,21.347
135,21.494
136,21.641
137,21.788
138,21.935
139,22.082
140,22.229
141,22.376
142,22.523
143,22.670
144,22.817
145,22.964
146,23.111
147,23.258
148,23.405
149,23.552
150,23.699
151,23.846
152,23.993
153,24.139
154,24.286
155,24.433
156,24.580
157,24.727
158,24.874
159,25.021
160,25.167
161,25.314
162,25.461
163,25.608
164,25.755
165,25.902
166,26.049
167,26.196
168,26.343
169,26.490
170,26.637
171,26.784
172,26.931
173,27.078
174,27.225
175,27.372
176,27.519
177,27.667
178,27.813
179,27.961
180,28.108
181,28.255
182,28.402
183,28.549
184,28.696
185,28.843
186,28.990
187,29.137
188,29.284
189,29.430
190,29.577
191,29.724
192,29.871
193,30.018
194,30.201
195,30.349
196,30.496
197,30.642
198,30.790
199,30.936
200,31.084
201,31.231
202,31.377
203,31.525
204,31.672
205,31.818
206,31.965
207,32.112
