 ,Time(s)
1,0.000
2,0.945
3,1.945
4,2.239
5,2.386
6,2.533
7,2.680
8,2.827
9,2.974
10,3.121
11,3.268
12,3.415
13,3.562
14,3.708
15,3.855
16,4.002
17,4.149
18,4.296
19,4.443
20,4.590
21,4.737
22,4.884
23,5.030
24,5.177
25,5.324
26,5.471
27,5.618
28,5.765
29,5.912
30,6.059
31,6.206
32,6.353
33,6.500
34,6.647
35,6.794
36,6.941
37,7.088
38,7.235
39,7.382
40,7.529
41,7.676
42,7.823
43,7.970
44,8.117
45,8.264
46,8.411
47,8.558
48,8.705
49,8.853
50,9.000
51,9.147
52,9.294
53,9.441
54,9.588
55,9.735
56,9.882
57,10.029
58,10.176
59,10.323
60,10.470
61,10.617
62,10.764
63,10.911
64,11.057
65,11.204
66,11.351
67,11.498
68,11.684
69,11.833
70,11.980
71,12.127
72,12.274
73,12.421
74,12.568
75,12.715
76,12.862
77,13.009
78,13.157
79,13.304
80,13.451
81,13.598
82,13.745
83,13.892
84,14.039
85,14.186
86,14.333
87,14.480
88,14.628
89,14.775
90,14.922
91,15.069
92,15.216
93,15.363
94,15.510
95,15.657
96,15.804
97,15.951
98,16.098
99,16.245
100,16.392
101,16.539
102,16.686
103,16.833
104,16.980
105,17.127
106,17.274
107,17.421
108,17.568
109,17.715
110,17.862
111,18.009
112,18.156
113,18.303
114,18.450
115,18.597
116,18.744
117,18.891
118,19.038
119,19.185
120,19.333
121,19.480
122,19.627
123,19.774
124,19.921
125,20.068
126,20.215
127,20.362
128,20.509
129,20.656
130,20.802
131,20.949
132,21.097
133,21.244
134,21.391
135,21.538
136,21.685
137,21.832
138,21.979
139,22.126
140,22.273
141,22.420
142,22.568
143,22.715
144,22.862
145,23.008
146,23.155
147,23.302
148,23.449
149,23.596
150,23.743
151,23.890
152,24.037
153,24.184
154,24.331
155,24.478
156,24.625
157,24.772
158,24.919
159,25.066
160,25.216
161,25.363
162,25.510
163,25.657
164,25.804
165,25.951
166,26.098
167,26.245
168,26.392
169,26.539
170,26.686
171,26.833
172,26.980
173,27.127
174,27.274
175,27.421
176,27.568
177,27.715
178,27.862
179,28.009
180,28.156
181,28.303
182,28.450
183,28.597
184,28.744
185,28.891
186,29.038
187,29.185
188,29.332
189,29.479
190,29.626
191,29.773
192,29.920
193,30.067
194,30.214
195,30.362
196,30.509
197,30.656
198,30.803
199,30.950
200,31.097
201,31.244
202,31.391
203,31.538
204,31.685
205,31.832
206,31.979
207,32.126
