 ,Time(s)
1,0.000
2,0.938
3,1.937
4,2.229
5,2.376
6,2.523
7,2.670
8,2.817
9,2.964
10,3.111
11,3.258
12,3.405
13,3.552
14,3.735
15,3.882
16,4.029
17,4.176
18,4.323
19,4.471
20,4.618
21,4.765
22,4.912
23,5.059
24,5.206
25,5.353
26,5.500
27,5.647
28,5.794
29,5.941
30,6.088
31,6.235
32,6.382
33,6.529
34,6.677
35,6.824
36,6.971
37,7.120
38,7.269
39,7.418
40,7.565
41,7.713
42,7.861
43,8.010
44,8.158
45,8.305
46,8.453
47,8.600
48,8.747
49,8.894
50,9.041
51,9.188
52,9.335
53,9.482
54,9.629
55,9.776
56,9.924
57,10.071
58,10.218
59,10.365
60,10.512
61,10.659
62,10.805
63,10.953
64,11.099
65,11.246
66,11.394
67,11.541
68,11.688
69,11.835
70,11.982
71,12.129
72,12.276
73,12.423
74,12.570
75,12.717
76,12.864
77,13.011
78,13.158
79,13.305
80,13.452
81,13.600
82,13.747
83,13.894
84,14.041
85,14.188
86,14.335
87,14.482
88,14.629
89,14.776
90,14.923
91,15.070
92,15.218
93,15.365
94,15.512
95,15.659
96,15.806
97,15.954
98,16.101
99,16.248
100,16.395
101,16.542
102,16.689
103,16.836
104,16.983
105,17.130
106,17.278
107,17.424
108,17.572
109,17.719
110,17.869
111,18.016
112,18.163
113,18.310
114,18.457
115,18.604
116,18.751
117,18.898
118,19.045
119,19.192
120,19.339
121,19.486
122,19.633
123,19.780
124,19.927
125,20.074
126,20.221
127,20.371
128,20.518
129,20.665
130,20.812
131,20.959
132,21.106
133,21.253
134,21.400
135,21.547
136,21.694
137,21.841
138,21.988
139,22.135
140,22.282
141,22.429
142,22.577
143,22.724
144,22.871
145,23.018
146,23.165
147,23.313
148,23.460
149,23.607
150,23.754
151,23.901
152,24.048
153,24.196
154,24.343
155,24.490
156,24.637
157,24.784
158,24.931
159,25.078
160,25.225
161,25.372
162,25.520
163,25.667
164,25.814
165,25.960
166,26.108
167,26.255
168,26.402
169,26.549
170,26.696
171,26.843
172,26.990
173,27.137
174,27.284
175,27.431
176,27.578
177,27.725
178,27.872
179,28.019
180,28.166
181,28.313
182,28.460
183,28.608
184,28.755
185,28.902
186,29.049
187,29.195
188,29.343
189,29.490
190,29.637
191,29.784
192,29.930
193,30.078
194,30.225
195,30.372
196,30.519
197,30.666
198,30.813
199,30.960
200,31.107
201,31.254
202,31.401
203,31.549
204,31.696
205,31.843
206,31.990
207,32.137
