 ,Time(s)
1,0.000
2,0.940
3,1.940
4,2.232
5,2.382
6,2.529
7,2.676
8,2.823
9,2.970
10,3.117
11,3.265
12,3.412
13,3.559
14,3.706
15,3.853
16,4.000
17,4.146
18,4.293
19,4.441
20,4.588
21,4.735
22,4.882
23,5.029
24,5.176
25,5.323
26,5.471
27,5.618
28,5.765
29,5.912
30,6.060
31,6.207
32,6.354
33,6.501
34,6.648
35,6.795
36,6.942
37,7.089
38,7.236
39,7.383
40,7.530
41,7.677
42,7.824
43,7.971
44,8.118
45,8.265
46,8.412
47,8.559
48,8.706
49,8.853
50,9.001
51,9.148
52,9.295
53,9.443
54,9.590
55,9.736
56,9.883
57,10.030
58,10.178
59,10.325
60,10.472
61,10.619
62,10.766
63,10.913
64,11.060
65,11.207
66,11.354
67,11.501
68,11.649
69,11.796
70,11.943
71,12.090
72,12.237
73,12.385
74,12.532
75,12.679
76,12.825
77,12.972
78,13.119
79,13.266
80,13.413
81,13.560
82,13.707
83,13.854
84,14.001
85,14.148
86,14.295
87,14.443
88,14.590
89,14.737
90,14.885
91,15.032
92,15.179
93,15.326
94,15.473
95,15.620
96,15.767
97,15.914
98,16.061
99,16.208
100,16.355
101,16.502
102,16.649
103,16.796
104,16.943
105,17.090
106,17.237
107,17.384
108,17.531
109,17.679
110,17.826
111,17.973
112,18.120
113,18.267
114,18.414
115,18.561
116,18.708
117,18.855
118,19.002
119,19.149
120,19.296
121,19.443
122,19.590
123,19.737
124,19.884
125,20.031
126,20.178
127,20.325
128,20.472
129,20.619
130,20.766
131,20.914
132,21.061
133,21.208
134,21.355
135,21.502
136,21.649
137,21.796
138,21.943
139,22.090
140,22.237
141,22.384
142,22.531
143,22.678
144,22.825
145,22.972
146,23.119
147,23.266
148,23.413
149,23.560
150,23.707
151,23.854
152,24.001
153,24.148
154,24.295
155,24.442
156,24.589
157,24.736
158,24.883
159,25.030
160,25.177
161,25.325
162,25.472
163,25.619
164,25.766
165,25.913
166,26.059
167,26.207
168,26.354
169,26.501
170,26.648
171,26.795
172,26.942
173,27.089
174,27.236
175,27.383
176,27.530
177,27.677
178,27.824
179,27.971
180,28.118
181,28.265
182,28.412
183,28.559
184,28.707
185,28.854
186,29.001
187,29.148
188,29.295
189,29.442
190,29.589
191,29.736
192,29.883
193,30.030
194,30.212
195,30.359
196,30.506
197,30.653
198,30.800
199,30.947
200,31.094
201,31.241
202,31.388
203,31.535
204,31.682
205,31.829
206,31.977
207,32.124
