 ,Time(s)
1,0.000
2,0.938
3,1.938
4,2.232
5,2.379
6,2.526
7,2.673
8,2.820
9,2.967
10,3.114
11,3.261
12,3.408
13,3.556
14,3.702
15,3.850
16,3.996
17,4.144
18,4.291
19,4.438
20,4.585
21,4.732
22,4.879
23,5.026
24,5.173
25,5.320
26,5.467
27,5.614
28,5.761
29,5.908
30,6.055
31,6.202
32,6.349
33,6.496
34,6.643
35,6.790
36,6.937
37,7.084
38,7.231
39,7.378
40,7.526
41,7.673
42,7.820
43,7.967
44,8.114
45,8.261
46,8.408
47,8.555
48,8.703
49,8.850
50,8.997
51,9.144
52,9.291
53,9.438
54,9.585
55,9.732
56,9.879
57,10.026
58,10.173
59,10.321
60,10.468
61,10.615
62,10.797
63,10.944
64,11.092
65,11.238
66,11.385
67,11.532
68,11.679
69,11.826
70,11.973
71,12.120
72,12.267
73,12.414
74,12.561
75,12.708
76,12.855
77,13.002
78,13.149
79,13.296
80,13.443
81,13.590
82,13.737
83,13.884
84,14.032
85,14.178
86,14.326
87,14.473
88,14.620
89,14.767
90,14.913
91,15.061
92,15.208
93,15.355
94,15.501
95,15.648
96,15.795
97,15.942
98,16.089
99,16.237
100,16.383
101,16.530
102,16.677
103,16.824
104,16.971
105,17.118
106,17.265
107,17.413
108,17.560
109,17.707
110,17.854
111,18.000
112,18.147
113,18.294
114,18.442
115,18.588
116,18.736
117,18.882
118,19.030
119,19.176
120,19.324
121,19.470
122,19.617
123,19.765
124,19.911
125,20.058
126,20.205
127,20.352
128,20.499
129,20.646
130,20.793
131,20.940
132,21.087
133,21.234
134,21.381
135,21.528
136,21.675
137,21.822
138,21.969
139,22.116
140,22.263
141,22.410
142,22.557
143,22.704
144,22.851
145,22.998
146,23.145
147,23.292
148,23.439
149,23.587
150,23.733
151,23.881
152,24.028
153,24.175
154,24.322
155,24.469
156,24.616
157,24.763
158,24.910
159,25.057
160,25.204
161,25.351
162,25.497
163,25.644
164,25.791
165,25.938
166,26.085
167,26.232
168,26.380
169,26.526
170,26.673
171,26.820
172,26.967
173,27.114
174,27.261
175,27.408
176,27.555
177,27.702
178,27.849
179,27.996
180,28.143
181,28.290
182,28.437
183,28.584
184,28.731
185,28.878
186,29.025
187,29.172
188,29.319
189,29.466
190,29.613
191,29.761
192,29.908
193,30.055
194,30.202
195,30.349
196,30.496
197,30.643
198,30.790
199,30.937
200,31.084
201,31.231
202,31.378
203,31.525
204,31.672
205,31.819
206,31.966
207,32.113
