 ,Time(s)
1,0.000
2,0.947
3,1.947
4,2.240
5,2.390
6,2.537
7,2.684
8,2.831
9,2.978
10,3.125
11,3.272
12,3.419
13,3.566
14,3.713
15,3.860
16,4.007
17,4.154
18,4.301
19,4.448
20,4.595
21,4.742
22,4.889
23,5.036
24,5.183
25,5.330
26,5.477
27,5.624
28,5.771
29,5.918
30,6.065
31,6.212
32,6.359
33,6.506
34,6.653
35,6.800
36,6.946
37,7.093
38,7.240
39,7.387
40,7.534
41,7.682
42,7.829
43,7.975
44,8.123
45,8.270
46,8.417
47,8.564
48,8.711
49,8.858
50,9.005
51,9.152
52,9.299
53,9.446
54,9.593
55,9.740
56,9.887
57,10.034
58,10.181
59,10.328
60,10.475
61,10.622
62,10.769
63,10.916
64,11.064
65,11.210
66,11.357
67,11.504
68,11.651
69,11.799
70,11.945
71,12.093
72,12.240
73,12.389
74,12.536
75,12.683
76,12.830
77,12.977
78,13.124
79,13.271
80,13.418
81,13.565
82,13.712
83,13.859
84,14.007
85,14.154
86,14.301
87,14.448
88,14.594
89,14.741
90,14.888
91,15.035
92,15.182
93,15.329
94,15.476
95,15.623
96,15.770
97,15.917
98,16.064
99,16.211
100,16.358
101,16.505
102,16.652
103,16.799
104,16.946
105,17.093
106,17.240
107,17.388
108,17.535
109,17.682
110,17.829
111,17.976
112,18.123
113,18.270
114,18.417
115,18.564
116,18.711
117,18.858
118,19.005
119,19.152
120,19.299
121,19.447
122,19.593
123,19.740
124,19.887
125,20.034
126,20.182
127,20.328
128,20.476
129,20.622
130,20.769
131,20.917
132,21.064
133,21.210
134,21.358
135,21.504
136,21.651
137,21.798
138,21.945
139,22.092
140,22.239
141,22.386
142,22.534
143,22.681
144,22.827
145,22.974
146,23.121
147,23.268
148,23.415
149,23.562
150,23.709
151,23.856
152,24.003
153,24.150
154,24.297
155,24.480
156,24.627
157,24.774
158,24.921
159,25.068
160,25.215
161,25.362
162,25.509
163,25.656
164,25.803
165,25.950
166,26.097
167,26.244
168,26.391
169,26.538
170,26.685
171,26.833
172,26.980
173,27.127
174,27.274
175,27.421
176,27.568
177,27.715
178,27.862
179,28.009
180,28.156
181,28.303
182,28.450
183,28.597
184,28.744
185,28.890
186,29.038
187,29.185
188,29.332
189,29.479
190,29.626
191,29.773
192,29.919
193,30.067
194,30.214
195,30.361
196,30.508
197,30.655
198,30.802
199,30.949
200,31.096
201,31.243
202,31.390
203,31.537
204,31.684
205,31.831
206,31.978
207,32.125
