 ,Time(s)
1,0.000
2,0.942
3,1.942
4,2.234
5,2.381
6,2.529
7,2.676
8,2.823
9,2.970
10,3.116
11,3.263
12,3.410
13,3.557
14,3.704
15,3.851
16,3.998
17,4.145
18,4.292
19,4.440
20,4.587
21,4.734
22,4.881
23,5.028
24,5.175
25,5.322
26,5.469
27,5.616
28,5.763
29,5.910
30,6.057
31,6.204
32,6.353
33,6.500
34,6.647
35,6.794
36,6.941
37,7.088
38,7.235
39,7.382
40,7.529
41,7.676
42,7.823
43,7.970
44,8.117
45,8.264
46,8.411
47,8.558
48,8.705
49,8.852
50,8.999
51,9.146
52,9.294
53,9.441
54,9.588
55,9.735
56,9.882
57,10.029
58,10.176
59,10.323
60,10.470
61,10.617
62,10.764
63,10.911
64,11.058
65,11.205
66,11.352
67,11.499
68,11.646
69,11.793
70,11.940
71,12.123
72,12.270
73,12.417
74,12.564
75,12.711
76,12.858
77,13.005
78,13.152
79,13.299
80,13.446
81,13.593
82,13.740
83,13.887
84,14.034
85,14.181
86,14.328
87,14.475
88,14.622
89,14.769
90,14.916
91,15.063
92,15.210
93,15.357
94,15.504
95,15.651
96,15.798
97,15.945
98,16.091
99,16.238
100,16.385
101,16.533
102,16.679
103,16.826
104,16.974
105,17.120
106,17.267
107,17.414
108,17.562
109,17.709
110,17.856
111,18.002
112,18.149
113,18.296
114,18.443
115,18.591
116,18.738
117,18.885
118,19.032
119,19.179
120,19.326
121,19.473
122,19.619
123,19.766
124,19.913
125,20.061
126,20.207
127,20.354
128,20.501
129,20.648
130,20.795
131,20.942
132,21.089
133,21.236
134,21.382
135,21.529
136,21.676
137,21.824
138,21.971
139,22.118
140,22.265
141,22.412
142,22.559
143,22.706
144,22.853
145,23.000
146,23.146
147,23.293
148,23.440
149,23.587
150,23.734
151,23.881
152,24.028
153,24.175
154,24.322
155,24.470
156,24.617
157,24.764
158,24.911
159,25.058
160,25.205
161,25.352
162,25.499
163,25.646
164,25.793
165,25.940
166,26.087
167,26.234
168,26.381
169,26.529
170,26.676
171,26.823
172,26.969
173,27.116
174,27.264
175,27.411
176,27.558
177,27.705
178,27.852
179,27.999
180,28.145
181,28.293
182,28.440
183,28.587
184,28.734
185,28.884
186,29.031
187,29.178
188,29.325
189,29.471
190,29.618
191,29.765
192,29.912
193,30.059
194,30.206
195,30.353
196,30.500
197,30.647
198,30.794
199,30.941
200,31.088
201,31.235
202,31.382
203,31.529
204,31.676
205,31.823
206,31.970
207,32.117
