 ,Time(s)
1,0.000
2,0.939
3,1.938
4,2.231
5,2.379
6,2.526
7,2.673
8,2.820
9,2.967
10,3.114
11,3.262
12,3.408
13,3.555
14,3.702
15,3.849
16,3.996
17,4.143
18,4.290
19,4.438
20,4.585
21,4.732
22,4.879
23,5.026
24,5.173
25,5.320
26,5.467
27,5.617
28,5.764
29,5.911
30,6.058
31,6.205
32,6.352
33,6.499
34,6.646
35,6.793
36,6.940
37,7.087
38,7.234
39,7.381
40,7.528
41,7.675
42,7.822
43,7.969
44,8.116
45,8.263
46,8.411
47,8.558
48,8.705
49,8.852
50,8.999
51,9.146
52,9.292
53,9.440
54,9.587
55,9.734
56,9.881
57,10.028
58,10.175
59,10.322
60,10.469
61,10.616
62,10.763
63,10.909
64,11.057
65,11.204
66,11.351
67,11.498
68,11.645
69,11.792
70,11.941
71,12.088
72,12.235
73,12.383
74,12.529
75,12.677
76,12.824
77,12.971
78,13.118
79,13.264
80,13.411
81,13.558
82,13.705
83,13.852
84,13.999
85,14.146
86,14.293
87,14.440
88,14.588
89,14.735
90,14.882
91,15.029
92,15.176
93,15.323
94,15.470
95,15.617
96,15.764
97,15.911
98,16.058
99,16.205
100,16.352
101,16.499
102,16.646
103,16.793
104,16.940
105,17.087
106,17.234
107,17.381
108,17.528
109,17.675
110,17.822
111,17.969
112,18.116
113,18.263
114,18.410
115,18.557
116,18.704
117,18.851
118,18.998
119,19.145
120,19.292
121,19.439
122,19.586
123,19.733
124,19.880
125,20.027
126,20.174
127,20.321
128,20.469
129,20.616
130,20.762
131,20.909
132,21.057
133,21.204
134,21.351
135,21.498
136,21.645
137,21.792
138,21.939
139,22.086
140,22.233
141,22.380
142,22.527
143,22.674
144,22.821
145,22.968
146,23.115
147,23.263
148,23.410
149,23.557
150,23.704
151,23.851
152,23.998
153,24.145
154,24.292
155,24.439
156,24.586
157,24.733
158,24.880
159,25.027
160,25.174
161,25.321
162,25.468
163,25.615
164,25.762
165,25.909
166,26.056
167,26.203
168,26.350
169,26.497
170,26.644
171,26.791
172,26.938
173,27.085
174,27.232
175,27.379
176,27.526
177,27.673
178,27.820
179,27.967
180,28.114
181,28.261
182,28.408
183,28.555
184,28.703
185,28.850
186,28.997
187,29.144
188,29.291
189,29.439
190,29.585
191,29.732
192,29.879
193,30.026
194,30.209
195,30.356
196,30.503
197,30.650
198,30.797
199,30.944
200,31.091
201,31.238
202,31.385
203,31.532
204,31.679
205,31.826
206,31.973
207,32.120
