 ,Time(s)
1,0.000
2,0.944
3,1.944
4,2.237
5,2.384
6,2.531
7,2.678
8,2.825
9,2.972
10,3.119
11,3.266
12,3.413
13,3.560
14,3.707
15,3.854
16,4.001
17,4.148
18,4.295
19,4.442
20,4.589
21,4.736
22,4.883
23,5.030
24,5.177
25,5.324
26,5.471
27,5.618
28,5.766
29,5.913
30,6.060
31,6.207
32,6.354
33,6.501
34,6.648
35,6.795
36,6.942
37,7.089
38,7.236
39,7.384
40,7.531
41,7.678
42,7.825
43,7.972
44,8.119
45,8.266
46,8.414
47,8.561
48,8.708
49,8.855
50,9.002
51,9.149
52,9.296
53,9.443
54,9.590
55,9.737
56,9.884
57,10.032
58,10.179
59,10.326
60,10.473
61,10.620
62,10.767
63,10.915
64,11.061
65,11.209
66,11.356
67,11.503
68,11.651
69,11.798
70,11.945
71,12.092
72,12.239
73,12.386
74,12.533
75,12.681
76,12.828
77,12.975
78,13.122
79,13.269
80,13.416
81,13.564
82,13.711
83,13.858
84,14.005
85,14.152
86,14.299
87,14.446
88,14.593
89,14.741
90,14.888
91,15.035
92,15.182
93,15.329
94,15.477
95,15.624
96,15.771
97,15.918
98,16.065
99,16.212
100,16.359
101,16.506
102,16.654
103,16.801
104,16.948
105,17.095
106,17.242
107,17.390
108,17.537
109,17.684
110,17.831
111,17.979
112,18.126
113,18.273
114,18.420
115,18.567
116,18.714
117,18.861
118,19.008
119,19.155
120,19.303
121,19.450
122,19.597
123,19.744
124,19.890
125,20.038
126,20.185
127,20.331
128,20.478
129,20.626
130,20.773
131,20.920
132,21.067
133,21.214
134,21.361
135,21.509
136,21.656
137,21.803
138,21.950
139,22.097
140,22.244
141,22.391
142,22.538
143,22.686
144,22.833
145,22.980
146,23.127
147,23.274
148,23.421
149,23.569
150,23.716
151,23.863
152,24.010
153,24.157
154,24.304
155,24.486
156,24.634
157,24.781
158,24.928
159,25.075
160,25.222
161,25.369
162,25.516
163,25.663
164,25.810
165,25.957
166,26.104
167,26.251
168,26.398
169,26.545
170,26.692
171,26.839
172,26.986
173,27.133
174,27.280
175,27.427
176,27.574
177,27.721
178,27.868
179,28.015
180,28.162
181,28.309
182,28.456
183,28.604
184,28.751
185,28.898
186,29.045
187,29.192
188,29.339
189,29.486
190,29.636
191,29.783
192,29.930
193,30.077
194,30.225
195,30.372
196,30.519
197,30.666
198,30.813
199,30.960
200,31.107
201,31.255
202,31.402
203,31.549
204,31.696
205,31.843
206,31.989
207,32.139
