 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1836.659,1680.254,109.225,255.588
2,1788.557,1635.685,109.328,250.901
3,1765.591,1613.375,109.042,248.709
4,1254.886,1095.021,109.036,243.816
5,1405.868,1281.701,108.834,242.498
6,1485.204,1363.527,108.835,243.774
7,1512.364,1394.914,108.946,241.329
8,1538.860,1419.633,108.977,242.518
9,1559.461,1429.134,108.931,242.821
10,1578.079,1446.118,108.915,243.378
11,1577.977,1449.833,109.025,242.056
12,1584.291,1450.069,108.923,241.851
13,1580.171,1450.666,108.914,240.008
14,1580.276,1451.103,108.773,240.114
15,1585.934,1454.515,109.134,241.001
16,1596.449,1462.837,109.235,240.053
17,1598.669,1469.564,108.672,241.390
18,1609.726,1478.799,108.988,242.219
19,1614.532,1479.738,109.019,241.952
20,1612.765,1478.232,108.834,242.384
21,1618.941,1480.503,109.051,242.039
22,1617.777,1484.104,108.875,242.089
23,1627.628,1488.078,108.969,242.240
24,1626.587,1485.803,108.807,241.654
25,1630.227,1485.376,108.866,241.946
26,1634.794,1486.635,108.911,242.150
27,1636.186,1486.215,109.032,241.125
28,1639.093,1490.820,108.898,242.102
29,1647.185,1497.072,108.707,241.690
30,1655.768,1499.424,108.442,242.541
31,1657.556,1497.116,108.521,241.094
32,1656.092,1499.364,108.474,241.012
33,1658.118,1495.505,108.511,240.981
34,1655.097,1496.542,108.731,241.199
35,1653.778,1501.129,108.591,242.034
36,1648.365,1498.968,108.965,240.801
37,1654.178,1499.144,108.736,240.912
38,1652.319,1501.345,108.988,241.656
39,1651.756,1500.657,108.952,242.464
40,1652.031,1498.009,109.006,241.832
41,1653.986,1500.204,108.891,241.734
42,1654.782,1502.957,109.023,240.390
43,1654.857,1502.205,108.656,240.249
44,1655.533,1502.377,108.715,241.163
45,1652.185,1503.437,108.667,240.126
46,1648.479,1503.412,108.828,240.962
47,1654.512,1507.470,108.775,240.779
48,1655.351,1502.766,108.844,240.503
49,1661.472,1506.418,108.815,240.844
50,1665.081,1507.179,108.630,241.103
51,1667.998,1511.891,108.524,241.227
52,1665.578,1510.144,108.553,240.640
53,1662.518,1512.805,108.788,240.458
54,1655.010,1508.043,108.894,241.417
55,1652.575,1512.161,108.459,240.194
56,1655.606,1506.968,108.602,239.898
57,1657.512,1509.139,108.674,241.075
58,1656.051,1514.029,108.475,239.455
59,1658.976,1508.268,108.782,240.430
60,1663.838,1512.992,108.481,241.063
61,1659.312,1514.764,108.453,240.185
62,1659.770,1511.226,108.657,241.002
63,1664.787,1519.072,109.036,241.501
64,1664.795,1515.815,108.758,240.894
65,1673.871,1521.267,108.569,240.163
66,1669.138,1524.917,108.735,239.308
67,1668.390,1517.701,108.164,240.527
68,1667.201,1519.882,108.455,241.110
69,1672.001,1526.225,108.438,241.338
