 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1509.820,1619.059,103.938,2792.601
2,1494.336,1604.653,103.859,2767.712
3,1503.644,1615.986,103.889,2773.523
4,995.405,744.933,103.783,2651.578
5,1122.207,967.549,103.680,2648.228
6,1191.157,1093.191,103.853,2668.621
7,1221.704,1154.938,103.760,2651.811
8,1244.550,1198.819,103.664,2644.444
9,1260.491,1234.719,104.014,2648.283
10,1280.419,1266.088,103.872,2662.569
11,1290.352,1286.986,103.878,2663.942
12,1298.572,1303.403,103.811,2661.514
13,1301.667,1316.962,103.859,2654.001
14,1305.157,1329.282,103.527,2657.029
15,1300.674,1330.688,103.747,2631.946
16,1300.133,1335.679,103.895,2628.978
17,1299.808,1341.150,103.692,2620.751
18,1301.205,1343.938,103.716,2617.154
19,1307.957,1357.690,103.816,2627.581
20,1327.394,1384.997,103.581,2654.293
21,1309.671,1362.811,103.680,2619.360
22,1308.349,1365.614,103.742,2619.993
23,1297.296,1352.527,103.849,2593.635
24,1283.132,1336.047,103.596,2564.760
25,1283.294,1341.240,103.579,2572.521
26,1285.802,1339.743,103.536,2564.876
27,1292.966,1350.156,103.590,2579.450
28,1299.046,1358.767,103.598,2586.687
29,1310.832,1366.210,103.750,2597.461
30,1310.227,1371.118,103.798,2599.969
31,1300.197,1364.890,103.780,2586.497
32,1302.454,1363.152,103.734,2577.658
33,1309.512,1371.491,103.937,2592.721
34,1324.649,1388.976,103.746,2611.406
35,1326.164,1391.214,103.742,2612.302
36,1334.617,1403.258,103.888,2623.596
37,1327.591,1385.602,103.576,2609.127
38,1332.830,1398.673,103.687,2620.739
39,1345.667,1408.013,103.548,2630.561
40,1353.299,1420.442,103.771,2635.759
41,1355.892,1423.211,103.705,2649.115
42,1355.143,1426.143,103.741,2655.094
43,1356.690,1426.501,103.760,2640.553
44,1344.403,1416.568,103.856,2631.116
45,1340.353,1419.689,103.919,2628.302
46,1339.410,1413.328,103.571,2628.146
47,1335.465,1409.390,103.575,2613.623
48,1337.391,1407.545,103.650,2607.186
49,1328.092,1397.089,103.690,2594.953
50,1310.135,1378.705,103.751,2572.258
51,1298.752,1371.372,103.845,2556.971
52,1293.384,1356.840,103.699,2550.039
53,1284.657,1350.231,103.618,2538.213
54,1290.632,1357.060,103.610,2548.051
55,1291.272,1361.431,103.371,2540.446
56,1285.149,1349.924,103.687,2532.753
57,1291.606,1357.067,103.576,2536.479
58,1294.824,1360.812,103.713,2548.663
59,1292.084,1354.806,103.618,2532.986
60,1282.583,1348.664,103.718,2527.379
61,1275.073,1341.921,103.598,2511.413
62,1285.866,1351.290,103.728,2532.468
63,1275.705,1344.979,103.643,2514.400
64,1282.337,1354.419,103.513,2527.482
65,1299.329,1366.268,103.721,2547.281
66,1296.812,1365.307,103.579,2539.520
67,1283.412,1353.246,103.792,2527.041
68,1289.388,1354.382,103.527,2531.074
69,1302.585,1369.890,103.581,2552.048
70,1303.429,1372.248,103.697,2550.941
71,1305.245,1376.615,103.497,2547.829
72,1298.334,1369.382,103.747,2545.020
73,1305.157,1371.749,103.804,2555.329
74,1309.693,1378.047,103.580,2554.847
75,1309.215,1375.458,103.598,2560.624
76,1300.517,1369.381,103.720,2545.643
77,1306.116,1377.792,103.460,2553.923
78,1311.140,1386.040,103.567,2567.155
79,1317.803,1398.006,103.563,2578.566
80,1327.103,1399.985,103.615,2580.055
81,1323.282,1400.650,103.610,2579.511
82,1317.996,1394.726,103.572,2567.957
83,1314.815,1388.885,103.692,2565.934
84,1323.444,1400.075,103.672,2573.130
85,1336.979,1416.514,103.776,2595.418
86,1338.457,1413.879,103.340,2600.667
87,1341.506,1426.327,103.447,2610.443
88,1351.549,1433.995,103.709,2615.993
89,1352.127,1434.089,103.637,2616.207
90,1343.034,1423.469,103.750,2609.064
91,1332.956,1411.273,103.481,2596.416
92,1330.894,1408.790,103.753,2591.390
93,1322.120,1398.168,103.637,2573.620
94,1330.174,1403.743,103.634,2585.528
95,1346.849,1423.107,103.648,2607.581
96,1348.295,1423.423,103.587,2618.537
97,1337.733,1417.902,103.656,2598.426
98,1338.719,1413.729,103.466,2599.109
99,1343.998,1418.774,103.555,2606.771
100,1349.081,1432.089,103.635,2614.746
101,1351.194,1425.989,103.687,2608.863
102,1355.632,1431.753,103.408,2611.178
103,1359.448,1432.281,103.523,2613.111
104,1349.163,1425.339,103.482,2605.240
105,1350.516,1426.063,103.673,2606.960
106,1341.594,1415.682,103.671,2588.700
107,1345.525,1414.807,103.580,2586.938
108,1345.401,1423.123,103.690,2596.337
109,1339.426,1416.843,103.537,2589.732
110,1342.706,1420.908,103.406,2598.679
111,1349.847,1422.332,103.674,2601.047
112,1354.819,1433.890,103.588,2614.286
113,1366.868,1442.430,103.638,2627.658
114,1365.842,1449.974,103.444,2630.075
115,1366.151,1448.342,103.731,2627.605
