 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,2296.298,1352.787,111.583,479.802
2,2261.317,1334.504,111.756,472.749
3,2246.266,1321.907,111.432,469.967
4,1504.062,887.182,110.707,460.653
5,1724.556,1050.064,111.007,458.589
6,1848.192,1119.212,110.924,459.251
7,1891.443,1136.261,110.913,451.109
8,1937.887,1160.907,110.897,453.913
9,1976.850,1177.169,110.857,452.707
10,2001.738,1186.465,111.040,454.530
11,2023.761,1193.232,111.011,453.216
12,2033.117,1196.846,110.925,452.579
13,2036.528,1200.729,110.545,452.298
14,2040.366,1203.789,110.878,451.207
15,2062.450,1208.117,110.935,451.218
16,2066.243,1212.212,110.672,453.635
17,2066.763,1216.767,110.892,451.648
18,2066.431,1214.592,110.836,453.229
19,2078.380,1217.763,110.669,454.846
20,2087.889,1221.139,111.058,454.354
21,2090.523,1227.482,110.712,455.254
22,2092.217,1231.157,110.709,453.237
23,2090.331,1231.547,110.919,453.940
24,2097.279,1234.622,110.773,452.528
25,2091.854,1235.644,110.755,452.171
26,2090.890,1233.130,110.814,451.572
27,2090.359,1239.787,110.700,449.020
28,2092.295,1238.213,110.644,449.363
29,2090.439,1236.974,110.685,448.821
30,2101.694,1238.636,110.835,448.130
31,2095.506,1236.677,110.929,448.301
32,2099.028,1237.347,110.878,450.000
33,2101.287,1235.925,110.765,449.041
34,2099.615,1236.557,110.706,450.067
35,2107.494,1247.025,111.020,450.625
36,2113.829,1250.394,110.892,451.460
37,2107.405,1248.947,110.887,451.486
38,2113.284,1243.453,110.505,451.952
39,2115.590,1247.307,110.743,453.334
40,2121.742,1248.469,110.883,451.972
41,2126.217,1249.592,110.760,454.229
42,2120.288,1248.664,110.610,455.295
43,2112.436,1249.185,110.719,452.155
44,2110.128,1244.650,110.877,451.701
45,2106.715,1247.729,110.780,450.584
46,2104.999,1244.642,110.750,451.055
47,2114.951,1251.684,110.804,455.154
48,2113.401,1251.195,110.932,454.009
49,2113.576,1247.019,110.622,453.392
50,2113.713,1249.569,110.507,452.920
51,2116.969,1246.195,110.827,454.266
52,2120.164,1252.459,110.600,453.576
53,2112.311,1245.841,110.570,450.608
54,2120.902,1244.982,110.550,452.183
55,2116.240,1248.160,110.746,449.914
56,2111.427,1241.972,110.774,450.333
57,2111.414,1246.330,110.671,449.171
58,2109.220,1244.580,110.821,449.101
59,2104.813,1242.487,110.851,448.579
60,2108.632,1240.994,110.848,449.478
61,2099.623,1244.932,110.692,447.511
62,2101.272,1241.159,110.257,449.089
63,2095.586,1237.989,110.732,447.996
64,2088.427,1237.820,110.882,448.450
65,2088.234,1235.351,110.658,446.774
66,2091.129,1237.992,110.871,446.423
67,2088.700,1238.556,110.791,447.246
68,2088.527,1240.936,110.574,446.963
69,2093.777,1245.044,110.671,447.502
70,2086.888,1239.375,110.805,445.776
71,2084.464,1240.994,110.587,446.689
72,2098.004,1243.317,110.590,448.772
73,2086.802,1236.098,110.825,446.514
74,2083.211,1237.852,110.741,446.320
75,2094.997,1243.277,110.541,448.637
76,2097.341,1243.288,110.412,446.180
77,2096.068,1245.327,110.555,446.554
78,2097.678,1240.678,110.629,447.854
