 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,460.601,853.569,104.973,690.146
2,453.505,840.933,104.836,683.233
3,451.007,829.956,104.693,679.377
4,363.035,540.229,104.686,659.840
5,385.378,632.353,104.639,650.969
6,396.143,668.544,104.873,655.401
7,400.892,687.072,104.757,653.108
8,407.775,705.399,104.527,654.040
9,410.672,712.396,104.685,652.743
10,414.780,722.127,104.692,655.979
11,418.313,729.181,104.690,652.741
12,418.068,735.255,104.730,654.897
13,419.528,740.691,104.771,656.336
14,422.207,745.916,104.754,657.667
15,423.215,747.710,104.596,659.246
16,424.061,747.642,104.838,657.101
17,422.753,748.878,104.774,656.103
18,425.132,750.101,104.614,656.173
19,424.323,755.394,104.664,657.047
20,425.353,755.943,104.551,658.307
21,427.603,760.012,104.718,655.808
22,426.139,767.096,104.769,659.030
23,426.988,765.236,104.732,659.885
24,429.826,765.240,104.684,659.503
25,426.898,761.589,104.670,654.811
26,426.476,765.487,104.733,653.804
27,427.896,765.910,104.806,653.008
28,426.031,763.051,104.510,649.978
29,425.431,767.678,104.570,649.973
30,425.036,767.483,104.684,649.138
31,425.116,766.418,104.565,649.607
32,427.129,769.998,104.712,652.827
33,426.653,773.128,104.641,653.500
34,427.400,777.033,104.747,655.428
35,428.728,774.010,104.749,654.953
36,427.691,776.190,104.709,652.043
37,427.240,771.857,104.767,652.573
38,424.490,770.707,104.870,649.468
39,423.924,771.775,104.639,647.140
40,424.346,772.777,104.859,648.295
41,422.186,771.324,104.627,645.643
42,424.245,773.388,104.591,648.713
43,422.797,773.534,104.639,651.327
44,425.276,774.982,104.527,650.107
45,423.985,775.391,104.643,647.668
46,423.615,774.887,104.550,647.643
47,423.879,772.423,104.549,646.330
48,421.915,774.804,104.682,645.619
49,423.831,772.555,104.572,641.955
50,420.937,773.310,104.511,642.281
51,419.116,773.593,104.741,643.742
52,421.451,772.750,104.470,645.211
53,422.199,771.670,104.565,644.494
54,422.332,772.631,104.673,641.203
55,418.424,770.371,104.856,636.924
56,418.492,768.227,104.652,638.459
57,419.640,771.533,104.767,639.813
58,419.322,765.860,104.671,640.453
59,416.212,766.040,104.758,635.435
60,414.643,766.553,104.722,635.993
61,413.501,764.005,104.637,634.359
62,414.730,764.732,104.632,632.576
63,414.658,765.425,104.528,635.083
64,416.476,769.480,104.719,630.782
65,413.123,764.474,104.689,632.557
66,411.751,766.010,104.544,628.337
67,410.544,758.291,104.594,624.760
68,409.894,758.274,104.538,625.168
69,407.373,754.128,104.610,622.348
70,406.678,755.368,104.809,618.478
71,406.111,755.313,104.622,621.670
72,406.913,753.211,104.679,621.609
73,406.034,751.195,104.635,618.823
74,407.743,752.351,104.602,621.258
75,408.904,754.359,104.691,622.476
76,408.726,753.007,104.540,621.576
77,406.967,751.964,104.507,617.743
78,406.900,750.604,104.471,616.206
79,408.794,751.282,104.557,617.505
80,404.508,746.162,104.601,613.892
81,403.890,746.337,104.534,610.219
82,402.305,744.619,104.588,613.702
83,404.643,749.475,104.638,613.647
84,405.058,750.681,104.607,618.462
85,407.214,756.336,104.433,619.217
86,408.144,755.474,104.511,620.531
87,408.376,756.952,104.646,621.100
88,409.637,759.011,104.504,620.530
89,409.437,757.863,104.574,622.144
90,408.597,759.819,104.385,623.433
91,407.104,757.179,104.674,621.025
92,407.583,755.455,104.565,622.424
93,407.841,754.467,104.387,618.342
94,406.521,752.946,104.681,618.104
95,403.188,749.988,104.630,612.032
96,402.614,745.704,104.549,612.516
97,403.466,749.939,104.468,614.244
98,400.257,745.354,104.505,608.283
99,400.748,744.642,104.538,609.778
100,401.897,747.651,104.567,613.952
101,401.580,748.496,104.440,611.417
102,401.527,745.332,104.492,610.267
103,406.172,752.325,104.695,617.431
104,409.725,757.161,104.414,622.327
105,409.900,759.898,104.523,623.779
106,412.802,759.026,104.582,624.750
107,411.132,761.211,104.590,625.825
108,413.270,758.652,104.422,628.495
109,412.664,757.479,104.365,627.480
110,412.261,758.791,104.473,627.791
111,412.488,760.115,104.534,625.639
112,414.101,755.963,104.410,622.285
113,413.981,759.973,104.540,626.343
114,412.174,762.919,104.492,627.505
115,412.621,760.285,104.482,624.363
116,412.426,757.900,104.311,623.768
117,412.059,761.048,104.627,624.714
118,410.854,761.145,104.514,625.762
119,410.760,761.673,104.558,626.093
120,411.040,758.616,104.587,626.355
121,411.604,759.553,104.485,624.813
122,412.706,760.548,104.447,624.177
123,410.918,756.109,104.339,621.552
124,410.873,756.588,104.412,622.439
125,408.168,754.254,104.480,620.506
126,406.722,752.150,104.650,618.314
127,403.066,747.664,104.452,610.029
128,402.934,746.921,104.315,608.245
129,401.117,746.445,104.514,606.373
