 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1721.165,894.410,110.325,1842.323
2,1686.745,879.975,110.069,1805.172
3,1677.685,869.940,109.937,1789.234
4,1135.137,596.462,109.545,1753.814
5,1278.256,695.926,109.321,1746.308
6,1350.756,735.575,109.478,1755.557
7,1384.348,752.504,109.311,1740.185
8,1414.365,766.413,109.374,1747.086
9,1430.985,774.881,109.463,1747.855
10,1449.791,779.336,109.455,1745.182
11,1457.965,784.667,109.494,1746.908
12,1459.524,785.343,109.451,1739.140
13,1463.349,787.183,109.504,1734.398
14,1462.761,789.723,109.338,1724.940
15,1462.219,791.445,109.363,1726.053
16,1472.157,792.088,109.517,1720.084
17,1477.611,792.836,109.442,1724.910
18,1489.781,794.001,109.363,1725.966
19,1487.843,795.898,109.529,1731.144
20,1488.356,798.583,109.113,1721.806
21,1493.481,797.695,109.427,1730.068
22,1493.913,798.941,109.501,1725.848
23,1498.709,799.881,109.249,1728.270
24,1499.827,801.132,109.340,1729.850
25,1504.076,802.336,109.288,1731.995
26,1505.956,802.709,109.587,1726.601
27,1509.155,800.644,109.420,1732.818
28,1512.136,801.655,109.229,1732.678
29,1511.051,803.692,109.371,1732.032
30,1516.004,805.556,109.656,1730.212
31,1518.823,803.473,109.330,1728.905
32,1519.657,804.284,109.332,1730.629
33,1516.206,803.744,109.373,1732.149
34,1528.258,808.207,109.160,1737.653
35,1526.299,806.258,109.411,1734.936
36,1527.660,804.270,109.332,1732.644
37,1525.104,809.104,109.012,1729.055
38,1526.216,806.117,109.376,1732.094
39,1528.227,807.229,109.303,1727.399
40,1526.211,807.429,109.343,1727.065
41,1527.790,807.064,109.565,1729.806
42,1527.751,805.218,109.273,1727.683
43,1531.385,808.151,109.240,1732.408
44,1527.594,809.602,109.281,1729.310
45,1531.831,810.476,109.564,1730.105
46,1530.097,809.553,109.344,1730.744
47,1532.061,811.015,109.465,1729.715
48,1536.582,810.006,109.424,1733.142
49,1532.434,811.067,109.364,1725.059
50,1530.815,810.338,109.368,1722.816
51,1527.100,807.333,109.300,1721.668
52,1530.276,811.670,109.527,1716.740
53,1533.734,810.224,109.372,1722.671
54,1533.024,809.328,109.554,1720.483
55,1535.938,810.921,109.461,1724.667
56,1536.894,810.706,108.977,1721.107
57,1534.034,809.814,109.333,1717.921
58,1534.299,811.518,109.295,1716.079
59,1541.201,809.886,109.226,1715.214
60,1538.763,811.291,109.306,1714.562
61,1533.352,809.767,109.158,1710.161
62,1536.932,807.849,109.407,1708.614
63,1535.417,808.621,109.408,1708.487
64,1538.655,808.925,109.086,1717.600
65,1543.380,807.583,109.411,1711.340
66,1538.768,811.636,109.325,1713.353
67,1538.765,808.228,109.192,1713.318
68,1537.760,808.212,109.660,1705.226
69,1537.064,808.178,109.312,1704.429
70,1532.833,808.403,109.030,1704.609
71,1537.007,806.812,109.009,1711.019
72,1545.027,807.513,109.260,1708.884
73,1539.851,807.211,109.062,1716.449
74,1545.608,806.461,109.202,1714.520
75,1542.473,809.236,109.178,1712.750
76,1545.415,807.958,109.234,1714.042
77,1547.645,809.374,109.367,1714.218
78,1544.628,809.952,109.163,1713.439
79,1550.179,808.052,108.986,1719.451
80,1549.911,806.744,109.412,1718.201
81,1541.555,811.802,109.386,1715.719
82,1543.716,808.117,109.352,1711.411
83,1542.273,808.443,109.045,1709.378
84,1548.082,808.959,109.255,1714.077
85,1547.072,811.204,109.264,1711.614
86,1550.498,808.096,109.433,1710.733
87,1545.512,809.073,109.388,1709.789
88,1543.404,806.109,109.160,1702.198
89,1542.620,809.738,109.321,1704.277
90,1548.946,809.495,109.353,1709.010
91,1545.217,809.421,109.405,1709.114
92,1541.296,812.898,109.242,1712.070
93,1548.890,808.762,109.057,1709.742
94,1543.916,806.874,109.110,1714.635
95,1545.199,811.447,109.218,1710.138
96,1541.469,810.521,109.211,1707.461
97,1540.520,808.650,109.088,1707.216
98,1540.364,807.511,109.157,1710.857
99,1536.737,806.826,108.925,1706.774
100,1536.981,807.881,108.911,1707.040
101,1536.210,808.438,109.265,1709.783
102,1540.882,807.108,109.384,1712.539
103,1539.133,807.809,108.985,1703.278
104,1544.374,809.058,109.198,1705.853
105,1541.402,807.425,109.008,1698.226
106,1543.953,808.034,109.192,1704.351
107,1541.962,806.580,109.065,1701.240
108,1542.560,806.127,109.090,1703.393
109,1534.742,808.187,108.930,1696.053
110,1539.379,803.555,109.043,1692.821
111,1546.611,806.214,109.083,1695.308
112,1546.118,805.363,109.475,1695.308
113,1541.387,802.814,108.985,1692.213
114,1544.171,806.350,108.990,1694.929
115,1543.783,804.326,109.057,1693.914
116,1552.210,804.181,109.158,1692.532
117,1551.773,806.406,109.116,1697.745
118,1552.295,803.976,109.174,1699.418
119,1547.382,807.476,109.328,1696.403
120,1541.043,802.822,108.943,1698.062
121,1547.243,805.249,109.132,1702.801
122,1548.380,804.528,109.036,1706.723
123,1545.131,802.720,108.982,1700.493
