 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,744.893,1293.015,102.436,859.890
2,726.609,1260.902,102.270,840.181
3,719.561,1248.328,102.477,824.056
4,509.609,823.623,102.402,797.196
5,567.474,969.657,102.527,790.613
6,601.288,1030.224,102.447,798.422
7,615.303,1052.296,102.331,794.455
8,628.502,1075.362,102.271,796.300
9,635.966,1092.466,102.465,799.403
10,643.512,1106.280,102.358,797.760
11,645.917,1112.241,102.457,798.422
12,650.247,1116.105,102.576,801.361
13,651.495,1114.600,102.533,798.404
14,654.727,1116.509,102.496,799.301
15,656.407,1118.787,102.413,796.933
16,656.850,1122.537,102.320,801.147
17,658.733,1126.591,102.331,798.035
18,659.953,1130.624,102.488,800.570
19,664.384,1134.057,102.541,801.465
20,665.024,1134.535,102.459,800.870
21,666.187,1137.186,102.483,801.867
22,665.969,1136.795,102.398,801.068
23,666.534,1138.922,102.372,801.511
24,667.654,1145.174,102.459,798.799
25,672.146,1146.944,102.330,801.281
26,673.107,1147.651,102.315,804.805
27,674.226,1149.687,102.463,804.170
28,671.774,1148.810,102.510,802.215
29,674.657,1149.808,102.295,802.524
30,673.454,1151.326,102.465,801.829
31,671.358,1151.020,102.363,801.167
32,671.812,1156.735,102.474,800.623
33,672.796,1155.935,102.462,799.237
34,673.807,1158.737,102.432,798.870
35,674.664,1158.165,102.416,798.784
36,674.420,1158.206,102.489,797.322
37,673.060,1158.825,102.385,800.456
38,673.508,1160.438,102.465,802.258
39,674.277,1158.314,102.454,798.596
40,674.048,1159.711,102.545,801.673
41,673.854,1158.057,102.563,796.990
42,675.391,1162.458,102.507,797.250
43,673.168,1158.788,102.419,795.800
44,674.562,1162.279,102.486,795.539
45,676.489,1163.803,102.469,792.582
46,673.326,1164.009,102.473,794.768
47,674.541,1164.364,102.432,791.924
48,675.162,1161.472,102.514,794.218
49,674.636,1162.428,102.413,790.410
50,675.487,1163.587,102.252,794.512
51,675.999,1164.537,102.366,788.476
52,676.507,1163.417,102.390,787.472
53,677.383,1163.494,102.391,787.706
54,676.644,1164.390,102.472,785.457
55,677.894,1163.715,102.520,784.806
56,678.463,1165.078,102.385,786.938
57,677.885,1165.551,102.595,788.424
58,677.544,1165.914,102.410,786.075
59,679.039,1165.998,102.378,785.680
60,675.850,1163.834,102.383,781.979
61,676.314,1164.914,102.297,783.531
62,676.602,1166.062,102.505,785.306
63,676.051,1167.118,102.406,787.679
64,677.478,1166.137,102.403,785.539
65,676.900,1167.440,102.321,785.926
66,676.730,1163.579,102.454,784.142
67,675.862,1165.619,102.171,785.282
68,676.048,1164.908,102.339,783.070
69,675.320,1168.838,102.409,783.838
70,672.461,1168.996,102.527,782.948
