 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,237.481,254.343,101.463,261.019
2,235.989,255.594,101.500,262.428
3,237.109,254.215,101.500,260.006
4,180.927,221.902,101.418,255.205
5,200.897,228.724,101.250,254.116
6,208.717,232.909,101.340,253.282
7,212.306,232.601,101.184,252.695
8,215.774,234.649,101.458,252.035
9,216.322,236.209,101.396,251.090
10,219.603,235.552,101.481,253.942
11,219.746,236.481,101.367,253.024
12,219.261,237.602,101.570,253.275
13,219.537,237.340,101.409,252.008
14,220.581,237.993,101.263,252.225
15,220.959,238.302,101.215,251.563
16,220.167,237.444,101.434,251.780
17,218.821,238.475,101.439,250.370
18,219.464,237.546,101.396,250.723
19,220.423,237.667,101.375,250.910
20,221.773,236.365,101.591,249.875
21,221.684,239.014,101.369,251.158
22,220.999,239.111,101.501,250.979
23,221.970,238.817,101.372,250.459
24,222.347,239.564,101.374,251.062
25,222.487,239.240,101.393,250.438
26,222.720,239.434,101.436,250.296
27,221.936,239.913,101.402,250.271
28,221.243,239.233,101.408,250.182
29,221.459,239.758,101.403,249.826
30,223.143,239.785,101.373,250.240
31,222.224,239.046,101.357,249.841
32,222.920,239.867,101.472,250.213
33,222.366,238.880,101.495,249.645
34,221.979,238.610,101.511,248.676
35,221.335,238.173,101.257,248.263
36,220.828,238.784,101.241,250.595
37,221.819,237.842,101.315,249.810
38,222.872,238.268,101.314,248.066
39,222.295,239.095,101.379,247.842
40,224.043,238.619,101.223,248.728
41,223.166,239.322,101.282,249.170
42,223.492,239.708,101.272,249.296
43,222.986,239.076,101.479,250.064
44,222.764,238.982,101.377,248.966
45,222.523,239.638,101.520,247.824
46,222.480,240.005,101.281,248.112
47,223.241,240.620,101.355,249.293
48,222.420,239.651,101.349,248.419
49,222.046,240.226,101.288,249.523
50,221.997,239.069,101.597,249.608
51,221.468,239.733,101.493,250.060
52,222.793,239.619,101.277,250.631
53,223.272,240.265,101.345,250.637
54,222.622,239.072,101.439,248.149
55,223.049,239.363,101.260,249.263
56,224.322,239.606,101.242,249.419
57,223.048,240.576,101.372,250.585
58,222.410,241.220,101.509,249.381
59,223.142,240.732,101.229,250.089
60,222.514,240.149,101.385,249.604
61,223.512,240.478,101.493,249.567
62,223.155,240.132,101.421,250.181
63,223.158,240.250,101.481,249.448
64,224.257,240.222,101.478,249.677
65,223.156,240.269,101.363,249.075
66,222.795,240.615,101.409,249.442
67,223.130,240.272,101.355,250.214
68,222.893,240.717,101.346,249.204
69,222.623,239.126,101.290,249.865
70,223.681,240.199,101.414,250.293
71,222.438,239.647,101.337,250.089
72,224.155,240.321,101.336,248.882
73,224.148,240.331,101.446,248.682
74,224.234,239.793,101.382,247.763
75,223.505,238.723,101.359,248.249
76,223.246,238.225,101.189,248.228
77,223.007,237.782,101.353,248.368
78,224.473,239.411,101.460,248.054
79,223.935,239.119,101.416,248.484
80,223.199,239.024,101.299,247.624
81,222.751,237.820,101.541,247.987
82,222.149,237.355,101.408,247.924
83,222.588,236.921,101.302,246.135
84,221.313,237.534,101.452,246.116
85,221.449,236.495,101.341,248.242
86,220.692,236.090,101.429,245.734
87,221.664,236.557,101.302,247.106
88,221.907,236.386,101.429,246.132
89,220.721,236.257,101.458,246.001
90,221.011,235.560,101.271,245.494
91,220.446,236.719,101.296,244.677
92,223.153,239.268,101.325,247.132
93,221.459,238.260,101.342,245.939
94,221.234,237.075,101.335,245.300
95,220.595,236.305,101.392,244.209
96,222.015,237.656,101.486,246.948
97,221.659,237.399,101.130,245.494
98,222.007,238.998,101.363,246.058
99,222.496,239.291,101.149,246.703
100,222.033,237.723,101.185,247.144
101,222.707,240.200,101.303,246.881
102,222.058,237.742,101.505,244.828
103,221.592,237.459,101.307,246.075
104,222.230,237.828,101.237,244.180
105,221.986,238.050,101.302,245.312
106,220.111,237.516,101.255,244.225
107,220.407,237.908,101.284,245.270
108,221.120,237.356,101.163,243.985
109,220.418,237.201,101.334,243.759
110,222.528,237.812,101.179,245.507
111,222.657,237.790,101.431,246.445
112,221.592,237.743,101.393,245.253
113,221.992,237.740,101.253,246.053
114,220.780,237.150,101.226,245.395
115,219.379,236.058,101.314,244.661
116,219.563,235.604,101.397,244.112
117,219.998,235.625,101.135,243.485
118,219.625,235.624,101.421,243.717
119,218.384,235.702,101.268,243.161
120,218.687,235.625,101.309,242.507
121,219.869,235.655,101.341,244.498
122,219.624,237.081,101.302,244.441
123,218.988,235.891,101.389,243.960
124,219.664,235.144,101.144,244.305
125,220.296,236.015,101.365,243.514
126,220.096,235.557,101.306,244.879
127,219.130,234.904,101.455,244.978
128,220.842,236.439,101.361,244.404
129,221.076,236.564,101.246,243.956
130,219.872,236.928,101.083,245.019
131,219.892,235.950,101.322,243.658
132,219.328,236.539,101.464,243.367
133,219.629,236.420,101.303,243.351
134,218.301,235.119,101.302,242.558
135,216.260,232.801,101.374,239.846
136,216.402,232.560,101.252,240.136
137,217.572,234.792,101.307,241.327
138,217.609,234.168,101.168,241.602
139,217.701,234.596,101.342,242.496
140,219.177,236.435,101.253,243.680
141,218.246,235.984,101.320,242.992
142,217.952,234.323,101.094,244.225
