 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,315.810,760.319,101.248,425.217
2,310.987,744.883,101.302,419.201
3,308.337,738.425,101.390,416.117
4,177.031,237.591,101.265,403.553
5,201.137,294.004,101.366,401.292
6,217.622,337.334,101.236,403.724
7,226.468,371.003,101.366,399.388
8,236.788,401.212,101.369,400.769
9,243.186,424.312,101.228,399.464
10,250.993,447.064,101.131,405.422
11,253.205,465.459,101.372,405.111
12,256.528,478.611,101.232,405.248
13,258.451,491.360,101.248,402.373
14,261.236,501.359,101.304,400.999
15,261.899,513.235,101.279,401.133
16,264.958,521.428,101.432,402.055
17,266.442,529.844,101.197,401.414
18,266.673,537.554,101.270,399.829
19,268.096,544.030,101.216,399.616
20,269.860,551.460,101.243,401.726
21,270.342,555.492,101.336,401.020
22,270.073,561.403,101.313,401.190
23,271.659,566.671,101.312,399.938
24,271.663,568.801,101.403,399.483
25,273.472,571.376,101.412,399.208
26,274.834,576.526,101.389,400.999
27,275.234,579.883,101.327,400.193
28,276.968,585.065,101.313,400.825
29,275.483,587.770,101.163,400.476
30,276.171,589.404,101.404,400.915
31,277.572,593.691,101.443,399.815
32,276.899,594.894,101.310,400.732
33,279.470,597.874,101.251,400.575
34,279.311,600.294,101.427,401.842
35,278.337,601.380,101.293,402.364
36,280.183,604.221,101.281,400.920
37,279.330,604.018,101.232,400.613
38,278.899,605.423,101.295,401.702
39,278.706,604.972,101.198,400.624
40,280.339,608.150,101.186,401.069
41,279.835,609.478,101.242,402.192
42,279.743,610.844,101.202,400.739
43,279.900,612.881,100.996,401.185
44,278.639,613.473,101.280,400.632
45,280.189,614.952,101.171,401.333
46,280.315,619.675,101.269,401.133
47,279.340,618.587,101.284,401.127
48,280.840,619.032,101.253,400.850
49,279.668,619.703,101.286,401.313
50,279.916,623.048,101.282,401.188
51,280.045,622.266,101.295,400.909
52,278.926,623.675,101.169,400.006
53,278.845,626.115,101.234,400.541
54,279.889,625.554,101.396,400.479
55,280.271,625.895,101.355,400.696
56,280.504,629.033,101.432,401.563
57,280.951,629.836,101.233,401.822
58,282.232,629.333,101.210,401.659
59,279.826,631.133,101.284,401.066
60,280.428,631.714,101.418,402.430
61,279.822,633.474,101.244,401.623
62,281.127,635.482,101.316,401.856
63,280.771,633.338,101.271,401.406
64,279.672,633.705,101.151,401.168
65,280.698,633.591,101.207,401.934
66,281.337,634.130,101.245,401.399
67,281.488,635.485,101.413,399.570
68,281.283,635.349,101.347,399.336
69,279.892,636.680,101.335,398.909
70,280.959,635.476,101.242,399.367
71,281.903,637.364,101.281,400.116
72,282.500,638.409,101.261,401.051
73,280.597,637.516,101.206,400.742
74,281.207,639.416,101.165,399.626
75,279.994,638.697,101.162,401.255
76,280.680,638.143,101.319,399.848
77,279.941,639.226,101.370,399.405
78,281.010,641.939,101.210,400.719
79,280.593,640.800,101.259,399.952
80,280.293,639.978,101.337,402.082
81,279.024,642.451,101.328,402.172
82,279.582,642.560,101.243,401.077
83,280.752,641.269,101.320,400.531
84,280.519,641.549,101.230,401.319
85,281.081,643.924,101.333,400.954
86,281.381,642.519,101.289,399.271
87,279.970,642.617,101.489,400.941
88,281.336,644.431,101.234,399.900
89,280.575,644.455,101.317,401.014
90,281.067,645.218,101.271,399.499
91,281.081,645.501,101.256,400.117
92,281.057,646.198,101.425,399.033
93,279.574,644.788,101.268,401.316
94,279.678,643.273,101.296,399.823
95,280.795,643.682,101.289,400.801
96,280.158,645.423,101.075,402.302
97,279.547,645.101,101.332,399.951
98,279.137,646.602,101.286,400.680
99,280.369,649.651,101.402,400.913
100,279.279,646.836,101.251,399.144
