 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1043.241,1622.391,104.470,421.152
2,1031.346,1599.726,104.464,415.940
3,1026.910,1588.300,104.362,414.190
4,604.151,909.650,104.127,405.830
5,710.950,1120.624,104.144,401.253
6,773.118,1233.744,104.068,400.854
7,806.632,1280.782,104.143,399.791
8,834.287,1325.945,104.359,400.564
9,856.372,1354.979,104.030,401.082
10,868.036,1374.508,104.240,401.343
11,874.764,1383.710,104.174,400.192
12,881.009,1388.863,104.137,397.693
13,887.979,1403.946,104.224,398.418
14,889.843,1404.294,104.021,397.457
15,891.693,1409.099,104.011,397.597
16,899.130,1414.399,104.182,397.459
17,902.253,1417.822,104.243,397.628
18,906.638,1418.683,104.043,398.623
19,913.883,1420.137,103.872,398.151
20,909.871,1422.373,104.104,397.748
21,913.692,1429.204,104.302,396.325
22,921.198,1432.856,103.937,398.763
23,923.377,1441.344,104.075,397.968
24,923.566,1446.290,103.809,399.229
25,924.085,1445.249,104.330,400.055
26,926.399,1453.371,104.198,399.575
27,930.289,1454.372,104.015,399.813
28,930.993,1459.703,104.027,399.122
29,933.498,1459.638,104.132,400.856
30,935.503,1458.017,104.111,399.123
31,937.890,1463.475,104.249,400.488
32,938.845,1457.068,104.130,398.670
33,941.718,1456.254,104.061,399.545
34,945.565,1456.719,104.020,399.372
35,946.152,1459.675,104.117,400.294
36,942.202,1456.535,104.032,398.616
37,942.585,1460.798,104.016,399.611
38,943.948,1458.965,104.118,398.236
39,939.987,1462.482,103.993,399.491
40,943.783,1461.127,103.994,398.736
41,944.230,1466.903,104.021,398.954
42,946.521,1464.749,103.979,399.250
43,944.869,1463.409,104.039,398.569
44,946.001,1465.499,103.978,398.211
45,946.568,1464.392,104.115,398.073
46,943.334,1460.819,104.283,395.685
47,942.518,1462.034,104.002,396.247
48,947.660,1463.128,103.977,395.640
49,947.821,1467.127,104.015,399.320
50,947.786,1465.351,104.116,396.534
51,949.938,1466.492,104.007,396.097
52,953.306,1462.624,103.966,395.685
53,951.671,1466.064,104.047,395.878
54,947.647,1465.495,103.935,394.898
55,948.159,1466.386,103.986,397.405
56,948.119,1464.310,104.082,397.467
57,948.989,1462.877,104.081,395.398
58,949.576,1460.778,104.063,397.867
59,948.664,1464.792,104.027,395.474
60,948.755,1464.295,103.852,395.813
61,948.979,1463.027,103.979,396.544
62,950.944,1464.303,104.070,394.593
63,949.602,1466.156,104.112,397.788
64,951.246,1466.602,104.059,397.443
65,950.225,1464.814,104.007,397.106
66,949.738,1473.044,104.127,399.837
67,950.809,1473.302,104.095,398.536
68,950.710,1468.092,104.014,399.455
69,948.620,1473.555,104.101,395.316
70,949.471,1475.356,103.853,396.915
71,949.930,1473.452,104.047,398.350
72,950.320,1474.080,104.093,396.623
73,948.919,1469.713,104.058,397.509
74,950.369,1471.849,104.017,397.350
75,952.855,1475.930,103.936,397.486
76,948.461,1479.440,104.014,395.621
77,948.294,1480.945,103.931,398.281
78,945.862,1482.620,104.070,399.995
79,945.684,1487.120,103.946,400.134
80,947.976,1482.583,103.989,399.244
81,948.570,1485.307,103.898,398.207
82,947.700,1486.188,104.134,397.048
83,948.092,1486.788,103.871,397.664
84,947.351,1485.933,103.968,399.320
85,944.786,1492.118,104.002,397.522
86,946.035,1485.374,103.919,396.762
87,948.513,1484.794,103.927,397.200
88,950.300,1481.040,103.829,397.695
89,946.289,1483.335,104.095,398.065
90,947.282,1485.514,104.119,397.012
