 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1395.040,1139.180,108.464,1925.499
2,1360.234,1108.636,107.787,1876.385
3,1344.580,1101.871,107.876,1852.815
4,962.225,710.732,107.490,1812.005
5,1071.520,846.400,106.907,1796.936
6,1135.369,905.908,107.314,1798.651
7,1151.605,925.796,107.156,1778.434
8,1176.054,949.433,106.878,1772.954
9,1195.114,961.337,107.436,1774.672
10,1208.856,976.265,107.259,1782.914
11,1215.508,987.815,106.832,1781.871
12,1218.192,992.739,107.429,1781.798
13,1211.987,988.943,107.048,1770.473
14,1217.485,989.512,106.815,1764.365
15,1211.715,991.678,107.237,1756.791
16,1214.057,990.935,107.169,1753.947
17,1215.164,994.019,107.126,1750.786
18,1218.834,998.569,107.028,1750.406
19,1221.460,999.227,107.114,1748.685
20,1221.104,995.507,107.339,1746.625
21,1225.168,1000.056,107.060,1748.592
22,1229.031,1004.811,107.085,1753.050
23,1231.112,1008.692,107.138,1751.589
24,1233.946,1004.927,106.995,1750.557
25,1239.890,1006.089,107.405,1748.803
26,1239.677,1012.070,107.180,1751.581
27,1240.570,1011.830,107.114,1751.920
28,1243.364,1015.866,106.829,1756.716
29,1242.452,1015.381,106.973,1753.439
30,1248.221,1020.103,107.369,1758.818
31,1243.007,1014.672,107.258,1752.192
32,1239.891,1015.391,107.287,1747.587
33,1238.786,1012.894,107.236,1748.683
34,1236.746,1012.369,107.240,1749.872
35,1232.840,1007.997,107.390,1746.611
36,1232.436,1008.841,107.024,1747.502
37,1230.405,1004.776,107.066,1745.475
38,1228.445,1002.231,107.152,1739.570
39,1227.490,1006.877,107.331,1734.893
40,1229.096,1002.246,107.192,1736.048
41,1227.580,1002.884,107.105,1738.705
42,1231.058,1005.081,106.978,1739.718
43,1231.099,1003.500,107.224,1735.043
44,1230.179,1003.426,107.053,1738.432
45,1228.942,1002.551,107.187,1743.540
46,1230.699,1005.392,107.364,1740.915
47,1231.735,1006.423,107.079,1745.039
48,1234.435,1007.764,106.704,1748.723
49,1233.631,1008.706,107.280,1749.951
50,1237.266,1013.264,107.297,1750.768
51,1235.456,1008.143,106.906,1753.004
52,1232.481,1008.117,107.055,1749.483
53,1233.385,1006.668,107.248,1746.471
54,1230.361,1010.828,107.283,1742.688
55,1233.552,1008.893,107.009,1744.618
56,1230.911,1006.500,107.012,1743.949
57,1227.251,1000.010,107.083,1737.411
58,1227.375,1003.769,107.090,1738.243
59,1225.959,1002.150,106.978,1738.177
60,1224.161,995.111,107.038,1729.439
61,1218.336,990.876,106.897,1728.997
62,1215.108,983.788,106.783,1718.318
63,1210.705,982.938,106.778,1715.827
64,1204.568,980.269,107.002,1714.979
65,1198.223,976.260,106.869,1703.774
66,1193.255,970.299,106.427,1703.378
67,1187.994,969.056,106.723,1699.599
68,1187.019,964.132,106.555,1692.653
69,1189.297,971.089,106.696,1696.710
70,1194.754,973.487,107.036,1704.397
71,1195.305,972.908,106.846,1704.875
72,1198.349,973.400,106.856,1699.730
73,1200.729,974.609,106.739,1700.066
74,1202.804,972.528,106.761,1697.953
75,1197.484,968.287,106.627,1696.144
76,1201.086,971.460,106.806,1697.673
77,1196.322,971.352,106.719,1698.268
78,1189.398,967.474,106.682,1695.958
79,1194.657,968.509,106.866,1691.118
80,1187.232,962.951,107.069,1688.271
81,1186.083,961.766,106.655,1686.089
82,1187.666,957.853,106.814,1686.411
83,1189.535,960.538,106.638,1686.557
84,1191.315,965.896,106.828,1691.019
85,1192.687,964.814,106.485,1693.919
86,1191.286,966.356,106.870,1693.033
87,1198.445,967.583,106.829,1689.410
88,1194.950,965.031,106.893,1694.230
89,1196.133,970.344,106.835,1695.800
90,1197.907,971.802,106.685,1697.203
91,1200.084,974.692,106.759,1699.232
92,1201.665,974.403,106.774,1697.595
93,1201.440,975.805,106.778,1700.254
94,1198.086,969.287,106.572,1699.746
95,1198.565,971.074,106.788,1695.814
96,1202.954,974.035,106.382,1702.766
97,1208.625,979.069,106.717,1706.299
98,1207.364,984.835,106.712,1711.733
99,1211.015,979.368,106.878,1708.913
100,1212.198,982.165,106.624,1708.189
101,1207.213,979.399,106.612,1708.222
102,1203.116,974.965,106.866,1701.880
103,1201.862,970.907,106.447,1701.452
104,1200.317,968.588,106.667,1699.153
105,1192.052,965.134,106.534,1696.642
106,1191.239,960.920,106.451,1694.290
107,1192.859,960.110,106.771,1696.430
108,1194.867,962.692,106.624,1694.938
109,1191.925,961.148,106.360,1697.698
110,1193.051,963.586,106.719,1691.578
111,1192.529,962.149,106.500,1693.334
112,1198.476,960.289,106.842,1693.238
113,1195.498,964.440,106.665,1692.185
114,1193.281,954.999,106.568,1688.583
115,1191.443,954.726,106.703,1689.568
116,1187.515,954.008,106.641,1681.725
117,1188.903,955.115,106.648,1684.885
118,1185.004,956.364,106.434,1689.377
119,1191.903,955.720,106.452,1688.608
120,1189.500,959.197,106.746,1691.819
121,1187.885,957.894,106.543,1695.120
122,1186.010,953.788,106.428,1691.296
123,1185.450,953.020,106.578,1685.120
124,1180.268,949.972,106.411,1684.071
125,1179.372,947.943,106.710,1687.765
126,1178.347,944.790,106.072,1679.907
127,1171.952,940.588,106.663,1674.780
128,1174.420,942.277,106.532,1674.477
129,1171.995,940.484,106.447,1674.117
130,1168.428,940.124,106.407,1664.408
131,1168.042,937.710,106.446,1667.334
132,1164.549,934.946,106.276,1664.093
133,1163.454,932.037,106.664,1663.293
134,1165.274,935.336,106.364,1664.993
135,1167.488,932.698,106.656,1665.212
136,1163.642,934.523,106.514,1664.300
137,1167.281,933.860,106.613,1669.863
138,1166.498,939.779,106.436,1666.018
139,1163.181,934.321,106.299,1666.244
140,1162.635,932.963,106.424,1665.017
141,1165.719,931.237,106.514,1668.858
142,1163.122,929.440,106.386,1670.667
143,1158.105,930.267,106.338,1661.858
144,1152.603,920.936,106.325,1657.448
145,1144.883,913.601,105.821,1646.564
146,1144.276,910.965,106.408,1638.617
147,1143.933,909.164,106.264,1639.267
148,1141.863,910.247,106.435,1639.021
149,1144.666,908.685,106.332,1637.267
150,1135.798,903.851,106.215,1631.235
151,1134.800,907.264,106.446,1633.118
152,1133.353,907.352,106.124,1631.579
153,1134.621,906.270,106.265,1633.820
154,1131.398,905.039,106.322,1631.596
155,1127.436,900.733,106.687,1633.647
156,1127.907,896.675,106.418,1623.281
157,1122.175,898.038,106.497,1622.540
158,1126.380,899.640,106.450,1622.502
159,1126.636,899.036,106.219,1623.355
160,1126.514,901.349,106.369,1626.015
161,1127.211,894.801,106.145,1620.021
162,1123.320,892.515,106.445,1620.248
163,1128.802,897.253,106.098,1623.596
164,1124.002,891.349,106.340,1619.643
165,1119.902,887.293,106.405,1614.665
166,1113.652,888.953,106.170,1617.938
167,1118.197,887.680,106.129,1614.728
168,1120.612,889.362,106.049,1617.925
169,1124.575,895.235,106.160,1625.186
170,1123.479,895.164,106.210,1622.044
171,1125.404,891.595,106.327,1619.909
172,1126.778,894.307,106.265,1621.815
173,1126.303,897.670,106.314,1626.917
174,1129.995,898.101,106.422,1628.187
175,1132.110,896.768,106.299,1624.818
176,1131.257,900.160,106.609,1627.716
177,1133.525,901.543,106.218,1631.907
178,1132.586,899.238,106.429,1627.821
179,1128.840,896.363,106.214,1627.599
180,1126.890,895.952,106.262,1623.956
181,1129.637,896.183,105.972,1623.347
182,1126.555,897.033,106.310,1617.542
183,1130.671,899.034,106.111,1629.497
184,1128.880,898.698,106.289,1623.387
185,1129.279,900.450,106.293,1628.245
186,1131.593,901.433,106.081,1628.368
187,1135.782,902.377,106.121,1633.728
188,1135.568,904.892,106.136,1632.953
189,1133.495,905.102,106.313,1636.211
190,1132.529,902.091,106.216,1631.215
191,1135.640,903.997,106.133,1632.522
192,1138.976,906.670,106.029,1634.185
193,1136.065,905.174,105.985,1631.400
194,1139.843,906.481,105.912,1635.430
195,1138.884,903.558,106.008,1638.900
196,1142.815,905.448,106.265,1637.574
197,1136.150,902.516,106.121,1627.852
198,1136.240,899.811,106.423,1631.983
199,1138.281,903.293,106.071,1632.547
200,1142.804,907.909,106.240,1633.835
201,1137.795,907.715,106.071,1636.085
202,1142.598,906.726,105.947,1639.494
203,1138.938,907.582,105.963,1636.044
204,1143.322,907.183,106.136,1635.302
205,1144.372,904.455,106.056,1634.957
206,1139.430,899.822,105.967,1630.886
207,1139.773,902.061,105.996,1633.557
208,1136.020,897.491,106.219,1629.101
