 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,116.655,114.369,99.792,114.412
2,116.043,113.209,100.171,113.764
3,115.410,112.034,100.069,113.037
4,101.762,100.962,100.048,113.470
5,102.091,101.151,99.905,113.427
6,102.366,101.198,99.999,113.806
7,102.377,101.184,100.078,114.018
8,102.487,101.025,99.873,114.127
9,102.670,101.372,99.867,113.730
10,102.871,101.486,100.103,114.459
11,102.851,101.517,100.041,113.988
12,102.955,101.686,100.148,113.782
13,102.858,101.648,99.987,113.944
14,103.267,101.563,100.028,113.827
15,103.070,101.794,100.083,113.950
16,103.302,101.972,100.087,113.860
17,103.217,101.722,99.968,114.118
18,103.390,101.778,100.158,113.834
19,103.616,101.658,100.062,113.870
20,103.552,101.548,100.079,113.877
21,103.784,101.892,99.924,114.214
22,103.756,101.866,99.850,114.124
23,103.557,102.001,99.983,113.646
24,103.752,102.079,100.089,113.976
25,103.764,102.100,99.907,114.364
26,104.067,102.144,100.006,114.215
27,104.217,101.915,100.049,113.630
28,104.048,102.162,100.006,114.208
29,104.386,102.434,99.997,114.110
30,104.304,102.135,100.036,114.240
31,104.326,102.087,100.141,114.224
32,104.319,102.097,100.057,113.853
33,104.391,102.241,99.986,114.152
34,104.527,102.567,100.083,114.405
35,104.491,102.306,99.992,114.274
36,104.619,102.498,100.084,113.948
37,104.394,102.346,100.103,113.652
38,104.681,102.492,100.090,114.016
39,104.808,102.435,100.055,114.035
40,104.704,102.271,100.089,113.709
41,104.839,102.714,100.104,113.818
42,105.267,102.601,99.925,113.997
43,105.565,102.966,100.196,114.557
44,105.436,102.887,100.116,114.006
45,105.240,102.783,100.248,114.265
46,105.634,102.734,99.979,113.640
47,105.374,102.751,100.130,113.582
48,105.614,102.703,100.068,113.933
49,105.901,102.824,100.047,113.979
50,105.896,102.969,99.999,114.358
51,105.826,102.856,100.035,114.287
52,106.276,102.827,100.022,114.262
53,106.300,102.968,100.097,113.962
54,106.135,102.840,99.846,114.445
55,105.817,102.696,99.979,113.886
56,106.358,102.790,99.980,113.934
57,106.180,102.949,100.104,113.758
58,106.378,102.972,100.029,113.940
59,106.556,102.640,99.968,113.964
60,106.568,102.597,100.061,113.780
61,106.382,102.865,99.921,114.310
62,106.680,102.982,100.098,114.068
63,106.592,102.791,99.772,113.808
64,106.760,102.805,100.015,114.022
