 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,118.076,113.347,99.958,110.978
2,117.623,112.975,99.910,110.890
3,117.526,112.807,99.897,110.427
4,101.765,101.996,99.925,110.349
5,102.807,102.906,99.806,110.244
6,103.441,103.406,99.860,110.363
7,103.843,104.025,99.770,110.507
8,103.961,104.442,99.780,110.431
9,104.413,104.640,99.882,110.539
10,104.642,105.202,99.789,110.778
11,104.967,105.432,99.933,110.796
12,105.064,105.327,99.880,110.752
13,105.574,105.823,99.801,110.514
14,105.540,106.256,99.716,110.809
15,105.782,106.305,99.909,110.384
16,105.737,106.623,99.960,110.510
17,105.991,106.657,99.899,110.619
18,106.446,107.166,99.792,110.896
19,106.098,107.024,99.912,110.359
20,106.591,107.110,99.891,110.244
21,106.877,107.350,100.018,110.475
22,106.761,107.556,99.887,110.290
23,106.948,107.345,99.817,110.426
24,107.175,107.594,99.991,110.386
25,107.476,107.758,99.922,110.217
26,107.375,108.062,99.964,110.102
27,107.331,108.140,99.739,110.336
28,107.352,108.705,99.747,110.383
29,107.532,108.579,99.917,110.241
30,108.090,108.557,99.834,110.037
31,108.118,108.645,99.940,109.739
32,108.366,108.350,99.887,110.134
33,108.728,108.591,99.962,110.205
34,109.212,108.300,99.860,109.947
35,109.464,108.514,99.852,110.012
36,109.555,108.870,99.800,110.025
37,108.988,108.781,99.722,109.961
38,109.240,109.268,99.953,110.116
39,109.621,109.397,99.922,109.714
40,109.882,108.943,99.812,109.879
41,109.638,109.202,100.047,109.573
42,109.576,109.248,99.844,109.966
43,110.138,109.397,100.018,109.680
44,109.660,109.442,99.877,109.797
45,110.049,109.427,99.817,109.677
46,110.040,109.812,99.951,110.036
47,110.115,109.715,99.902,110.130
48,110.475,109.938,99.818,109.955
49,110.520,109.263,99.831,109.648
50,110.809,110.029,99.767,109.878
51,110.891,110.127,99.861,109.660
52,110.603,109.768,99.842,109.496
53,110.743,109.741,99.797,109.432
54,110.185,109.795,99.890,109.669
55,110.908,110.023,99.830,109.944
56,110.755,110.589,99.893,110.135
57,110.720,109.935,99.861,110.337
58,110.856,110.097,99.726,110.074
59,110.412,109.831,99.821,110.251
60,110.931,109.231,99.897,109.925
61,110.979,109.524,99.824,110.202
62,110.671,109.932,99.779,109.939
63,110.747,110.349,99.912,109.954
64,111.171,110.032,99.904,110.238
