 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,115.826,118.854,99.548,119.724
2,115.270,118.420,99.611,118.075
3,115.025,119.237,99.686,117.664
4,101.802,103.709,99.798,118.144
5,102.347,104.684,99.624,118.162
6,102.826,104.438,99.510,118.519
7,102.880,105.259,99.654,118.445
8,103.233,105.981,99.641,118.416
9,103.392,106.397,99.620,117.723
10,103.952,106.516,99.787,118.831
11,104.114,106.778,99.692,119.342
12,104.385,107.551,99.695,118.765
13,104.573,107.513,99.580,118.268
14,104.823,107.688,99.644,118.555
15,104.999,107.844,99.635,117.813
16,105.360,107.857,99.741,118.068
17,105.365,108.267,99.698,117.269
18,105.345,108.509,99.744,117.549
19,105.729,108.328,99.784,117.814
20,105.945,108.985,99.709,117.626
21,106.399,109.260,99.649,117.204
22,106.246,109.101,99.626,117.126
23,106.400,109.559,99.615,117.179
24,106.240,110.011,99.559,117.358
25,106.835,109.938,99.678,117.985
26,106.538,110.582,99.802,117.872
27,106.747,110.552,99.590,117.970
28,106.800,110.688,99.739,118.275
29,106.663,110.584,99.548,118.453
30,106.788,111.045,99.803,117.923
31,106.602,111.476,99.583,117.035
32,107.426,111.337,99.667,117.047
33,107.002,111.398,99.801,117.740
34,107.381,111.084,99.632,117.086
35,107.386,111.651,99.628,117.457
36,107.513,111.523,99.756,117.260
37,107.649,111.587,99.748,117.719
38,107.386,112.181,99.673,117.910
39,107.369,112.438,99.769,117.936
40,107.952,112.426,99.676,117.962
41,108.225,112.377,99.589,117.323
42,107.959,113.106,99.600,117.487
43,108.044,113.418,99.731,117.207
44,108.286,113.085,99.622,116.649
45,108.320,112.711,99.581,117.052
46,108.514,112.487,99.765,117.776
47,108.462,113.104,99.749,117.561
48,108.552,113.241,99.540,117.294
49,108.647,113.420,99.629,117.636
50,108.782,114.377,99.647,117.464
51,108.991,114.356,99.670,116.998
52,109.441,114.213,99.600,117.717
53,109.387,113.854,99.678,117.534
54,109.217,113.268,99.690,118.362
55,108.901,114.377,99.682,117.131
56,109.077,114.922,99.564,116.667
57,108.775,114.561,99.557,116.400
58,109.358,113.901,99.744,117.270
59,109.121,114.993,99.651,117.503
60,109.058,115.282,99.623,117.784
61,109.717,114.770,99.673,117.376
62,109.609,114.346,99.547,117.509
63,109.706,114.709,99.682,116.883
64,109.933,114.426,99.818,116.825
