 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,118.010,112.136,100.098,130.869
2,117.199,111.292,99.918,129.801
3,117.544,111.663,99.855,130.109
4,106.608,101.316,99.859,129.163
5,106.895,102.083,99.917,129.816
6,106.801,102.220,99.916,129.899
7,107.391,101.912,100.048,128.783
8,107.022,102.185,100.005,129.732
9,107.259,102.291,99.812,129.405
10,107.337,102.544,99.987,129.649
11,107.480,102.721,99.939,130.930
12,107.778,102.588,100.019,130.073
13,107.651,102.859,99.967,129.959
14,107.576,102.785,100.048,129.221
15,107.678,102.851,100.039,129.706
16,107.966,102.974,99.966,129.180
17,108.025,103.055,100.049,129.824
18,108.099,103.138,100.052,130.404
19,108.378,103.412,100.067,130.346
20,108.489,103.476,99.886,130.271
21,108.715,103.380,99.986,129.881
22,108.478,103.258,100.001,130.161
23,108.587,103.672,99.919,130.541
24,108.524,103.574,100.013,130.459
25,108.822,103.414,99.920,129.878
26,108.871,103.460,99.966,129.379
27,109.171,103.573,99.856,129.722
28,109.011,103.372,99.966,129.377
29,109.077,103.568,99.993,130.502
30,109.108,103.432,99.983,129.994
31,109.128,103.767,99.877,130.031
32,109.369,104.027,99.953,130.361
33,109.564,103.594,100.094,129.236
34,109.358,103.467,99.923,130.241
35,109.261,103.800,99.971,131.040
36,109.427,103.811,100.057,129.240
37,109.519,103.833,99.895,129.514
38,109.526,103.864,99.866,129.950
39,109.522,103.952,100.057,129.568
40,109.792,104.086,100.140,130.063
41,109.603,104.098,99.920,129.741
42,109.520,104.296,99.815,129.419
43,109.656,104.304,100.092,129.921
44,109.637,104.644,99.962,130.116
45,109.658,104.551,100.004,129.719
46,109.660,104.413,100.003,129.966
47,109.332,105.322,100.075,130.302
48,109.638,104.390,100.005,129.680
49,110.088,104.373,100.019,129.243
50,110.004,104.843,99.906,129.638
51,109.862,104.912,100.044,129.733
52,109.966,104.796,100.156,129.652
53,110.069,105.110,99.886,130.923
54,110.289,104.830,100.091,130.088
55,110.247,104.386,100.019,129.258
56,110.307,105.061,99.874,130.077
57,110.121,104.823,99.952,130.673
58,110.467,104.822,99.972,129.691
59,110.373,105.173,99.953,130.432
60,110.446,104.962,100.021,129.918
61,110.576,105.026,99.892,130.088
62,110.584,105.080,99.915,130.414
63,110.524,105.152,100.003,130.584
64,110.661,104.969,99.992,130.145
