 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,117.014,117.764,99.677,107.339
2,116.084,117.533,99.834,107.279
3,116.605,117.411,99.895,106.883
4,103.252,102.804,99.780,107.203
5,103.892,103.955,99.905,107.440
6,103.934,104.564,99.904,107.300
7,104.208,104.884,99.765,107.385
8,104.599,105.144,99.842,106.746
9,104.805,105.255,99.867,106.944
10,104.870,106.208,99.900,107.124
11,104.935,106.393,99.838,107.074
12,104.805,106.130,99.869,107.061
13,105.271,106.278,99.910,107.339
14,105.250,106.841,99.872,106.830
15,105.754,106.553,100.035,107.568
16,105.658,106.430,99.915,107.542
17,105.672,107.801,99.819,106.516
18,105.596,107.686,99.924,107.364
19,105.860,108.080,99.917,107.004
20,105.936,107.593,99.880,107.362
21,105.731,108.365,99.802,107.317
22,106.098,107.933,99.773,107.394
23,106.094,108.468,99.796,107.140
24,106.276,108.485,99.936,107.247
25,106.405,108.426,99.919,107.223
26,106.352,109.176,99.816,107.349
27,106.672,109.144,99.941,107.164
28,107.017,109.199,99.719,107.158
29,106.916,109.089,99.914,107.587
30,106.774,109.824,99.870,107.126
31,107.005,109.692,99.886,107.161
32,106.977,109.815,99.855,107.170
33,107.321,110.057,99.719,106.993
34,107.399,109.808,99.966,107.187
35,107.420,110.001,99.925,107.122
36,107.185,110.463,99.769,106.445
37,107.310,109.469,99.801,107.359
38,107.551,110.027,99.977,107.495
39,107.298,110.339,99.817,106.774
40,107.360,110.171,99.756,107.110
41,107.419,109.807,99.717,106.935
42,107.675,110.101,99.937,107.393
43,107.761,110.642,99.853,106.998
44,107.870,110.137,99.890,106.942
45,107.902,109.788,99.807,107.652
46,108.117,110.441,99.943,106.915
47,108.032,110.363,99.915,107.480
48,107.774,110.412,99.895,107.321
49,108.057,110.280,99.773,107.185
50,108.165,110.226,99.814,107.401
51,108.144,110.524,99.909,107.174
52,108.169,110.805,99.867,107.132
53,108.006,110.489,99.781,107.395
54,108.167,111.148,99.917,107.459
55,108.096,110.562,99.730,107.683
56,107.908,111.500,99.671,107.300
57,108.118,110.577,99.883,107.481
58,108.073,110.897,99.912,107.527
59,108.425,111.461,99.873,107.130
60,108.333,111.694,99.962,107.107
61,108.180,111.016,99.735,107.349
62,108.566,111.836,99.897,107.418
63,108.225,111.668,99.813,107.220
64,108.674,111.657,99.875,106.637
