 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,120.007,115.178,99.936,110.333
2,118.555,114.192,100.084,109.957
3,118.861,115.580,99.913,110.088
4,101.110,101.517,99.962,109.524
5,101.586,102.185,99.922,109.720
6,101.848,102.831,99.961,110.677
7,101.890,103.116,99.894,109.583
8,102.007,103.354,99.870,109.472
9,102.100,103.756,99.952,110.185
10,102.065,103.741,99.941,109.920
11,102.240,104.105,99.896,109.779
12,102.198,104.368,99.942,110.020
13,102.263,104.865,99.924,110.088
14,102.541,104.892,99.883,109.812
15,102.303,104.969,99.801,109.220
16,102.477,105.053,99.797,109.827
17,102.495,105.505,99.802,109.736
18,102.508,105.733,99.856,109.843
19,102.332,106.009,99.745,109.976
20,102.500,106.164,99.743,109.367
21,102.438,106.212,99.801,109.929
22,102.655,106.459,99.925,110.341
23,102.719,106.475,99.966,110.070
24,102.818,106.856,99.911,110.029
25,103.123,107.092,99.927,110.198
26,102.920,107.358,99.785,110.873
27,103.070,107.135,100.011,109.787
28,102.722,106.951,99.829,109.411
29,102.949,107.505,99.851,110.162
30,103.157,108.142,99.920,110.296
31,103.144,106.864,100.050,108.801
32,103.209,107.738,99.982,109.910
33,103.353,108.478,99.902,110.569
34,103.185,107.997,99.954,110.513
35,103.297,108.125,99.851,110.289
36,103.262,107.845,99.810,109.807
37,103.607,108.178,100.058,110.575
38,103.147,107.996,99.858,110.084
39,103.566,108.103,99.977,110.174
40,103.736,107.958,99.913,109.878
41,103.383,108.285,100.009,110.172
42,103.483,108.823,99.872,110.528
43,103.706,108.548,100.010,110.114
44,103.369,108.176,99.888,110.033
45,103.868,108.858,99.888,110.260
46,103.800,108.978,99.950,110.623
47,103.895,108.896,99.829,109.887
48,103.971,109.059,99.972,110.500
49,103.879,109.017,99.890,110.460
50,103.803,108.983,99.924,109.840
51,104.266,109.610,99.984,110.695
52,103.986,108.782,99.819,109.994
53,104.197,109.387,99.885,110.317
54,104.578,109.171,100.006,110.925
55,104.235,109.146,100.044,110.214
56,104.527,109.410,99.904,110.706
57,104.469,109.676,99.971,110.767
58,104.245,109.326,99.920,110.814
59,104.015,109.089,99.931,109.976
60,104.381,109.299,99.922,110.267
61,104.353,109.650,100.062,110.067
62,104.615,109.759,99.940,110.516
63,104.412,109.602,99.956,110.235
64,104.584,109.681,99.870,110.109
