 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,114.585,114.660,99.650,118.854
2,114.322,114.049,99.710,118.199
3,113.711,114.325,99.673,118.190
4,102.238,102.084,99.491,117.809
5,103.240,103.040,99.692,118.023
6,103.500,103.403,99.705,118.253
7,103.886,103.879,99.734,118.134
8,104.157,103.994,99.621,118.130
9,104.453,104.319,99.587,117.836
10,104.586,104.938,99.583,117.994
11,104.830,105.292,99.609,117.792
12,105.024,105.163,99.698,117.754
13,104.798,105.202,99.561,117.449
14,105.371,105.488,99.516,117.952
15,105.361,105.740,99.683,117.850
16,105.710,105.819,99.640,118.462
17,106.003,105.821,99.735,118.075
18,106.223,106.105,99.770,118.476
19,106.195,106.140,99.637,118.511
20,106.389,106.221,99.637,117.887
21,106.228,106.378,99.655,117.973
22,106.658,106.340,99.821,118.223
23,106.651,106.608,99.677,117.947
24,106.899,106.621,99.492,118.192
25,106.953,107.218,99.705,118.014
26,107.234,107.054,99.540,117.868
27,106.946,107.697,99.822,118.353
28,107.659,107.455,99.588,118.257
29,107.206,107.086,99.649,117.940
30,107.405,107.653,99.733,118.259
31,107.646,107.611,99.607,117.582
32,107.535,107.461,99.625,117.526
33,107.472,107.562,99.667,117.892
34,107.752,108.298,99.677,117.745
35,108.167,108.375,99.641,118.307
36,107.892,108.152,99.676,118.314
37,108.236,107.565,99.669,118.114
38,108.518,107.793,99.692,117.818
39,108.371,107.780,99.568,118.197
40,108.056,108.176,99.716,118.452
41,108.415,108.638,99.604,118.520
42,108.443,108.199,99.847,118.058
43,108.110,108.131,99.722,117.984
44,108.483,108.418,99.733,118.316
45,108.018,108.328,99.689,118.552
46,108.749,108.038,99.708,118.360
47,108.255,108.258,99.593,118.484
48,108.733,108.306,99.684,118.188
49,108.924,108.479,99.758,118.154
50,108.807,108.709,99.850,118.848
51,108.852,108.475,99.709,118.274
52,108.808,108.567,99.575,117.841
53,108.867,108.791,99.679,117.728
54,109.242,109.155,99.648,117.868
55,109.288,108.593,99.665,118.068
56,109.273,109.072,99.765,118.007
57,109.412,108.451,99.649,118.699
58,109.518,109.162,99.621,118.389
59,109.392,108.859,99.629,118.505
60,109.336,109.007,99.733,118.986
61,109.855,109.015,99.703,118.452
62,109.841,108.977,99.695,119.144
63,109.870,109.441,99.760,118.555
64,110.145,109.167,99.732,118.660
