ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
97,12,30,41,0,0,1,12,0,0,0,0
98,69,25,93,1,58,1,11,0,0,0,0
99,58,26,83,1,15,2,25,0,0,1,12
100,22,30,51,1,22,0,0,0,0,0,0
101,23,26,48,1,23,0,0,0,0,0,0
102,19,26,44,0,0,1,12,0,0,0,0
103,69,30,98,1,32,1,34,0,0,0,0
104,14,25,38,0,0,1,13,0,0,0,0
106,24,27,50,1,12,0,0,0,0,0,0
107,12,27,38,1,12,0,0,0,0,0,0
108,91,25,115,1,65,0,0,0,0,0,0
109,87,27,113,2,71,1,16,0,0,0,0
110,15,29,43,1,11,0,0,0,0,0,0
112,16,28,43,1,16,0,0,0,0,0,0
113,17,27,43,1,11,0,0,0,0,0,0
115,12,32,43,0,0,0,0,0,0,1,11
118,14,34,47,0,0,0,0,0,0,1,12
119,40,39,78,1,10,1,10,0,0,1,10
121,28,40,67,0,0,1,17,0,0,0,0
128,12,45,56,1,12,0,0,0,0,0,0
129,11,44,54,0,0,1,11,0,0,0,0
130,15,46,60,0,0,1,11,0,0,0,0
131,86,44,129,1,18,0,0,1,19,3,48
132,21,46,66,0,0,1,15,0,0,0,0
133,39,46,84,2,24,0,0,1,15,0,0
135,44,48,91,1,17,1,21,0,0,0,0
137,27,47,73,1,16,0,0,0,0,0,0
138,17,49,65,1,15,0,0,0,0,0,0
139,12,50,61,0,0,1,11,0,0,0,0
141,11,52,62,0,0,1,11,0,0,0,0
142,36,53,88,1,10,1,15,0,0,0,0
145,28,53,80,0,0,0,0,0,0,1,26
147,16,54,69,0,0,0,0,0,0,1,11
148,33,54,86,1,21,0,0,0,0,0,0
150,58,59,116,1,40,0,0,0,0,0,0
151,16,56,71,1,16,0,0,0,0,0,0
154,12,61,72,0,0,0,0,0,0,1,11
156,21,61,81,0,0,1,19,0,0,0,0
157,21,61,81,0,0,1,11,0,0,0,0
159,12,65,76,1,11,0,0,0,0,0,0
161,20,64,83,1,16,0,0,0,0,0,0
162,23,66,88,1,20,0,0,0,0,0,0
163,48,68,115,1,46,0,0,0,0,0,0
164,53,70,122,1,30,1,12,0,0,0,0
165,12,69,80,1,11,0,0,0,0,0,0
166,11,70,80,1,11,0,0,0,0,0,0
167,72,71,142,0,0,2,51,2,21,0,0
168,14,71,84,0,0,1,14,0,0,0,0
172,28,73,100,1,26,0,0,0,0,0,0
173,16,73,88,0,0,1,15,0,0,0,0
174,60,76,135,0,0,1,21,0,0,1,20
175,21,76,96,0,0,1,21,0,0,0,0
176,31,76,106,0,0,1,31,0,0,0,0
177,15,73,87,1,11,0,0,0,0,0,0
178,36,78,113,0,0,1,17,0,0,0,0
179,13,78,90,1,11,0,0,0,0,0,0
180,54,79,132,1,12,1,14,1,17,0,0
181,83,80,162,2,61,0,0,0,0,1,16
182,54,80,133,2,29,1,16,0,0,0,0
183,48,84,131,1,17,1,31,0,0,0,0
185,80,84,163,2,52,2,28,0,0,0,0
186,65,85,149,0,0,1,39,1,13,0,0
187,18,85,102,1,11,0,0,0,0,0,0
189,55,86,140,1,11,1,27,1,12,0,0
190,29,89,117,0,0,1,26,0,0,0,0
192,25,87,111,0,0,0,0,1,11,0,0
193,13,91,103,0,0,1,11,0,0,0,0
194,49,91,139,0,0,1,46,0,0,0,0
195,29,94,122,0,0,0,0,0,0,1,14
197,14,96,109,0,0,0,0,1,13,0,0
198,13,96,108,0,0,0,0,1,11,0,0
199,23,97,119,0,0,1,11,0,0,0,0
200,28,97,124,1,15,0,0,0,0,0,0
201,30,99,128,0,0,1,12,0,0,1,13
203,100,102,201,1,12,2,41,2,32,0,0
204,13,101,113,0,0,1,13,0,0,0,0
207,13,103,115,0,0,0,0,0,0,0,0
208,16,107,122,0,0,1,13,0,0,0,0
209,11,107,117,0,0,0,0,0,0,1,11
214,15,111,125,0,0,0,0,0,0,1,11
215,15,114,128,1,14,0,0,0,0,0,0
216,49,111,159,0,0,1,18,1,10,1,12
219,30,117,146,1,14,0,0,0,0,1,16
222,12,118,129,1,12,0,0,0,0,0,0
223,13,124,136,0,0,1,11,0,0,0,0
225,23,122,144,0,0,1,20,0,0,0,0
226,15,121,135,0,0,0,0,0,0,1,11
227,30,122,151,1,17,0,0,0,0,0,0
228,16,125,140,0,0,1,13,0,0,0,0
230,17,123,139,1,17,0,0,0,0,0,0
231,136,128,263,1,19,3,47,1,29,1,11
240,12,130,141,0,0,0,0,0,0,1,12
242,76,133,208,0,0,1,50,1,10,0,0
243,11,136,146,1,11,0,0,0,0,0,0
244,15,135,149,0,0,0,0,0,0,1,13
245,14,135,148,0,0,0,0,0,0,0,0
248,18,138,155,1,12,0,0,0,0,0,0
249,44,139,182,0,0,0,0,0,0,1,44
252,12,140,151,1,11,0,0,0,0,0,0
254,21,142,162,0,0,0,0,0,0,1,11
255,17,135,151,0,0,0,0,0,0,0,0
258,18,146,163,1,12,0,0,0,0,0,0
260,23,143,165,0,0,1,15,0,0,0,0
261,105,143,247,2,73,1,17,0,0,0,0
262,33,147,179,1,33,0,0,0,0,0,0
263,12,147,158,0,0,1,11,0,0,0,0
265,18,148,165,1,16,0,0,0,0,0,0
268,17,148,164,0,0,1,13,0,0,0,0
269,17,149,165,1,16,0,0,0,0,0,0
272,16,150,165,0,0,1,12,0,0,0,0
273,34,150,183,0,0,1,25,0,0,0,0
275,42,153,194,1,24,1,12,0,0,0,0
276,19,153,171,1,18,0,0,0,0,0,0
277,13,153,165,0,0,0,0,1,12,0,0
278,18,150,167,1,13,0,0,0,0,0,0
279,61,155,215,1,10,1,41,0,0,0,0
284,12,158,169,0,0,0,0,0,0,1,12
286,14,154,167,0,0,1,13,0,0,0,0
288,16,159,174,0,0,0,0,0,0,1,13
290,48,163,210,1,31,0,0,0,0,0,0
291,23,161,183,0,0,1,14,0,0,0,0
292,14,160,173,0,0,1,14,0,0,0,0
293,18,167,184,0,0,0,0,0,0,1,14
295,22,164,185,1,14,0,0,0,0,0,0
297,28,166,193,0,0,1,21,0,0,0,0
300,110,166,275,2,39,1,14,0,0,2,37
301,12,167,178,1,12,0,0,0,0,0,0
304,39,173,211,0,0,1,36,0,0,0,0
305,66,170,235,2,50,0,0,0,0,1,16
306,21,168,188,1,13,0,0,0,0,0,0
307,19,173,191,1,14,0,0,0,0,0,0
308,68,169,236,0,0,2,45,0,0,0,0
313,12,175,186,0,0,1,11,0,0,0,0
314,18,177,194,1,18,0,0,0,0,0,0
319,64,180,243,1,18,1,42,0,0,0,0
320,16,183,198,0,0,0,0,0,0,1,12
321,12,183,194,1,12,0,0,0,0,0,0
322,14,183,196,0,0,1,11,0,0,0,0
324,26,184,209,0,0,0,0,1,26,0,0
325,20,177,196,0,0,1,18,0,0,0,0
328,12,187,198,0,0,1,11,0,0,0,0
331,16,189,204,0,0,0,0,0,0,1,13
333,64,190,253,0,0,1,28,1,18,0,0
336,18,190,207,1,17,0,0,0,0,0,0
338,29,191,219,1,11,1,17,0,0,0,0
340,20,193,212,1,11,0,0,0,0,0,0
341,21,193,213,0,0,1,11,0,0,0,0
345,48,197,244,1,30,0,0,0,0,1,11
348,13,197,209,0,0,0,0,0,0,0,0
349,12,196,207,0,0,1,12,0,0,0,0
350,17,198,214,1,17,0,0,0,0,0,0
351,15,199,213,0,0,0,0,0,0,1,11
352,14,199,212,0,0,0,0,0,0,1,11
354,44,200,243,0,0,1,34,0,0,0,0
355,25,201,225,0,0,1,21,0,0,0,0
359,24,202,225,1,10,1,14,0,0,0,0
361,18,204,221,1,14,0,0,0,0,0,0
363,23,207,229,0,0,1,14,0,0,0,0
364,16,207,222,1,13,0,0,0,0,0,0
366,14,208,221,1,12,0,0,0,0,0,0
367,50,209,258,1,13,1,20,0,0,0,0
368,19,210,228,0,0,1,13,0,0,0,0
372,67,215,281,1,24,1,34,0,0,0,0
373,14,216,229,0,0,0,0,0,0,1,12
374,26,216,241,1,16,0,0,0,0,0,0
375,11,215,225,0,0,1,11,0,0,0,0
378,13,220,232,0,0,1,13,0,0,0,0
379,12,220,231,0,0,1,11,0,0,0,0
380,14,220,233,1,14,0,0,0,0,0,0
381,21,221,241,0,0,1,20,0,0,0,0
382,14,221,234,0,0,1,13,0,0,0,0
383,20,222,241,0,0,0,0,0,0,0,0
387,30,226,255,1,22,0,0,0,0,0,0
388,19,228,246,1,19,0,0,0,0,0,0
392,44,229,272,1,32,0,0,0,0,1,12
393,17,224,240,0,0,0,0,1,14,0,0
395,11,230,240,0,0,1,11,0,0,0,0
398,18,233,250,0,0,1,16,0,0,0,0
399,11,231,241,0,0,1,11,0,0,0,0
400,12,234,245,1,12,0,0,0,0,0,0
401,12,238,249,1,12,0,0,0,0,0,0
402,13,234,246,0,0,1,13,0,0,0,0
403,56,236,291,2,29,0,0,0,0,1,12
404,24,237,260,1,18,0,0,0,0,0,0
405,28,235,262,1,22,0,0,0,0,0,0
406,33,235,267,0,0,1,20,0,0,0,0
408,12,235,246,0,0,0,0,0,0,1,12
409,40,240,279,1,14,1,14,1,10,0,0
414,13,242,254,0,0,0,0,0,0,1,11
418,21,242,262,1,21,0,0,0,0,0,0
419,13,247,259,0,0,1,12,0,0,0,0
421,16,244,259,0,0,0,0,0,0,1,11
423,36,248,283,0,0,1,24,0,0,0,0
425,50,249,298,1,26,1,18,0,0,0,0
428,43,251,293,0,0,1,33,1,10,0,0
429,17,252,268,0,0,1,15,0,0,0,0
430,43,252,294,1,17,1,19,0,0,0,0
432,39,253,291,1,14,0,0,0,0,1,13
436,11,256,266,0,0,0,0,0,0,1,11
437,12,257,268,1,12,0,0,0,0,0,0
440,26,259,284,0,0,1,22,0,0,0,0
441,31,259,289,1,13,0,0,0,0,0,0
442,25,260,284,1,25,0,0,0,0,0,0
444,16,263,278,0,0,0,0,0,0,1,14
445,35,264,298,1,25,0,0,0,0,0,0
446,11,263,273,0,0,1,11,0,0,0,0
447,17,263,279,0,0,1,15,0,0,0,0
450,32,266,297,1,13,0,0,0,0,0,0
451,30,267,296,1,30,0,0,0,0,0,0
453,14,267,280,1,14,0,0,0,0,0,0
454,24,267,290,0,0,0,0,0,0,1,14
455,24,267,290,1,22,0,0,0,0,0,0
459,16,271,286,0,0,1,11,0,0,0,0
460,23,272,294,1,15,0,0,0,0,0,0
462,14,270,283,0,0,1,11,0,0,0,0
464,23,275,297,0,0,0,0,0,0,1,14
468,11,277,287,1,11,0,0,0,0,0,0
470,18,280,297,0,0,1,14,0,0,0,0
471,21,279,299,0,0,1,14,0,0,0,0
472,14,280,293,1,12,0,0,0,0,0,0
474,18,279,296,0,0,1,16,0,0,0,0
475,14,282,295,0,0,1,12,0,0,0,0
477,13,281,293,0,0,1,11,0,0,0,0
478,13,283,295,1,11,0,0,0,0,0,0
484,11,287,297,0,0,0,0,1,11,0,0
485,12,287,298,1,12,0,0,0,0,0,0
