PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
109,283,56,58,113,NORM. DIFFUSION,2.019E-3,2.649,5.890,2.436,0.988,0.003,0.066,0.055,2.275,0.348,0.067,0.201,0.100,0.020,0.295,0.417,0.601
110,287,11,33,43,NORM. DIFFUSION,2.497E-1,7.684,6.280,2.103,0.646,0.004,0.073,0.204,2.053,1.123,-0.214,0.046,0.162,0.048,0.727,0.698,0.767
112,288,16,28,43,NORM. DIFFUSION,1.393E-1,3.643,7.547,1.762,0.991,0.014,0.146,0.354,2.533,1.146,0.041,0.086,0.042,0.047,0.772,0.918,0.628
113,290,11,33,43,NORM. DIFFUSION,3.893E-2,5.138,5.931,2.025,0.991,0.043,0.252,0.680,1.079,0.419,-0.072,0.004,0.267,0.039,0.018,0.157,0.538
119,300,10,45,54,NORM. DIFFUSION,3.234E-2,3.892,1.264,1.560,0.974,0.067,0.338,0.427,2.342,0.991,0.813,0.122,-0.097,0.028,0.734,0.869,0.571
128,308,12,45,56,NORM. DIFFUSION,1.159E-2,6.600,3.930,2.077,0.703,0.021,0.169,0.195,1.538,0.616,0.008,0.127,0.183,0.023,0.825,0.904,0.591
131,315,18,100,117,NORM. DIFFUSION,9.366E-2,3.011,5.140,1.763,0.657,0.015,0.142,0.280,2.198,0.997,-0.009,0.331,0.163,0.026,0.687,0.861,0.622
133,323,10,46,55,NORM. DIFFUSION,9.764E-3,5.976,1.224,1.875,0.998,0.036,0.227,0.214,1.305,0.762,-0.132,0.298,-0.056,0.017,0.182,0.466,0.592
133,325,14,71,84,NORM. DIFFUSION,3.803E-2,6.029,1.220,1.767,0.946,0.018,0.164,0.216,2.054,1.045,0.043,0.302,0.193,0.045,0.993,0.997,0.629
135,326,17,48,64,NORM. DIFFUSION,9.876E-3,1.772,2.165,2.120,0.851,0.005,0.088,0.153,1.785,0.069,0.334,0.331,0.168,0.049,0.098,-0.049,0.562
137,332,16,48,63,NORM. DIFFUSION,6.736E-2,5.368,0.077,1.864,0.371,0.017,0.190,0.345,3.015,0.710,1.633,0.024,0.035,0.051,0.848,0.791,0.542
138,337,15,49,63,NORM. DIFFUSION,1.345E-3,0.411,1.749,1.698,0.981,0.078,0.338,0.307,4.773,0.244,0.146,0.198,1.419,0.023,-0.052,0.023,0.701
142,347,10,79,88,NORM. DIFFUSION,7.41E-3,3.552,1.912,1.877,-0.227,0.000,0.000,0.000,2.550,0.512,1.554E-15,0.204,1.800,0.010,0.572,0.350,0.620
148,357,21,59,79,NORM. DIFFUSION,5.741E-2,0.290,6.800,1.649,0.807,0.029,0.227,0.421,1.500,0.808,1.087,0.351,0.002,0.056,0.802,0.923,0.598
150,362,40,67,106,NORM. DIFFUSION,1.839E-2,5.137,2.756,2.170,0.445,3.994E-4,0.024,0.039,3.591,0.571,0.054,0.012,0.117,0.032,0.589,0.755,0.610
151,366,16,56,71,NORM. DIFFUSION,5.086E-2,2.225,3.440,1.596,0.624,0.093,0.359,0.501,3.209,1.053,0.068,0.319,-0.078,0.026,0.728,0.825,0.729
159,377,11,65,75,NORM. DIFFUSION,6.212E-3,7.753,5.800,1.637,0.042,0.042,0.259,0.627,2.743,0.090,0.066,0.341,0.202,0.083,0.596,0.746,0.552
161,380,16,68,83,NORM. DIFFUSION,1.098E-1,4.397,7.235,1.456,0.862,0.008,0.129,0.244,2.935,0.976,0.652,0.513,-0.054,0.023,0.786,0.895,0.586
162,382,20,67,86,NORM. DIFFUSION,6.104E-2,0.184,0.228,1.709,0.936,0.022,0.186,0.320,2.503,0.935,0.492,0.244,0.053,0.045,0.934,0.973,0.585
163,385,46,68,113,NORM. DIFFUSION,7.551E-2,6.204,7.536,1.671,0.480,0.011,0.122,0.264,1.786,0.979,-0.060,0.178,0.003,0.040,0.909,0.958,0.600
164,390,30,73,102,NORM. DIFFUSION,2.171E-2,0.537,1.564,1.891,0.875,1.372E-4,0.015,0.023,1.725,0.607,0.922,0.373,0.311,0.031,0.564,0.811,0.613
165,396,11,70,80,NORM. DIFFUSION,1.117E-2,2.425,1.760,1.949,0.978,0.055,0.271,0.204,2.263,1.080,-0.200,0.115,0.073,0.009,0.987,0.992,0.694
166,397,11,70,80,NORM. DIFFUSION,1.635E-1,1.724,5.436,1.318,0.781,0.084,0.356,0.760,1.530,1.381,-0.060,0.435,-0.059,0.040,0.987,0.998,0.688
172,403,26,73,98,NORM. DIFFUSION,1.346E-1,5.589,6.848,1.667,0.921,0.003,0.070,0.196,1.704,0.967,0.166,0.261,0.040,0.076,0.802,0.933,0.602
177,417,11,73,83,NORM. DIFFUSION,9.108E-2,3.771,5.629,1.833,0.995,0.000,0.000,0.000,2.435,1.026,-0.116,0.370,13.800,0.079,0.856,0.929,0.488
179,429,11,78,88,NORM. DIFFUSION,5.087E-2,2.400,3.524,1.497,0.865,0.140,0.466,0.608,3.624,1.225,0.016,0.085,-0.059,0.024,0.989,0.997,0.587
180,435,12,116,127,NORM. DIFFUSION,5.504E-3,5.443,0.040,1.983,-0.227,0.021,0.193,0.195,1.727,0.292,0.063,0.083,0.228,0.029,0.717,0.509,0.574
181,438,34,83,116,NORM. DIFFUSION,1.647E-2,5.906,2.059,2.253,0.999,0.005,0.088,0.125,2.016,0.652,0.439,0.044,0.176,0.025,0.700,0.847,0.634
181,441,27,136,162,NORM. DIFFUSION,3.249E-2,5.440,1.513,1.742,0.899,0.037,0.226,0.386,1.729,0.757,0.112,0.158,0.048,0.028,0.887,0.935,0.641
182,442,10,80,89,NORM. DIFFUSION,2.302E-2,1.080,5.460,1.509,0.918,0.081,0.337,0.312,1.237,1.265,0.429,0.222,-0.021,0.019,0.997,0.995,0.605
182,444,19,106,124,NORM. DIFFUSION,3.972E-2,0.857,5.608,1.674,0.749,0.016,0.150,0.227,1.633,1.003,0.032,0.155,0.005,0.035,0.684,0.886,0.605
183,451,17,115,131,NORM. DIFFUSION,6.636E-2,1.127,3.073,1.706,0.969,0.067,0.318,0.632,1.499,0.766,0.090,0.410,-0.032,0.037,0.587,0.654,0.535
185,453,42,101,142,NORM. DIFFUSION,1.875E-2,6.347,1.289,2.414,0.999,0.004,0.074,0.121,2.178,0.517,0.175,0.149,0.347,0.032,0.524,0.589,0.611
185,455,10,154,163,NORM. DIFFUSION,7.585E-3,6.404,1.348,1.770,-0.227,0.105,0.385,0.684,1.201,0.120,0.178,0.495,1.533,0.060,0.148,-0.049,0.501
187,464,11,92,102,NORM. DIFFUSION,4.414E-2,2.182,5.495,1.991,0.692,0.012,0.125,0.192,2.160,0.919,-0.289,0.340,0.030,0.026,0.834,0.834,0.674
189,468,11,127,137,NORM. DIFFUSION,2.65E-2,3.571,1.422,1.723,0.574,0.039,0.296,0.476,1.138,0.443,1.351,0.263,0.154,0.043,0.978,0.954,0.598
200,500,15,98,112,NORM. DIFFUSION,7.674E-2,2.611,3.501,1.539,0.596,0.013,0.160,0.248,1.720,1.038,0.735,0.307,-0.044,0.046,0.914,0.926,0.655
203,509,12,108,119,NORM. DIFFUSION,4.45E-2,2.303,4.103,1.687,0.376,0.057,0.289,0.391,1.319,1.057,0.147,0.027,0.279,0.026,0.682,0.761,0.551
215,532,14,114,127,NORM. DIFFUSION,4.97E-2,0.951,4.897,2.006,0.985,4.794E-4,0.032,0.052,2.425,0.789,1.222,0.329,4.385,0.042,0.857,0.950,0.619
219,539,14,117,130,NORM. DIFFUSION,1.087E-1,7.474,6.766,1.901,0.560,0.043,0.249,0.596,2.821,0.927,0.125,0.003,0.225,0.029,0.899,0.874,0.577
222,541,12,118,129,NORM. DIFFUSION,9.683E-2,5.393,5.883,1.587,0.377,0.086,0.371,0.900,1.975,0.755,0.128,0.322,0.058,0.064,0.859,0.860,0.699
227,551,17,125,141,NORM. DIFFUSION,3.418E-4,0.659,2.449,2.065,-0.227,0.013,0.148,0.095,2.382,4.168E-10,0.190,0.254,0.663,0.023,-0.009,-0.059,0.557
230,559,17,123,139,NORM. DIFFUSION,6.239E-2,2.588,0.635,1.807,0.835,0.054,0.266,0.554,2.329,0.840,0.154,0.030,0.052,0.033,0.867,0.902,0.610
231,568,19,173,191,NORM. DIFFUSION,4.698E-12,0.602,1.011,1.848,-0.227,0.002,0.066,0.038,3.352,2.439E-12,0.338,0.213,1.078,0.020,-0.049,-0.049,0.512
243,583,11,136,146,NORM. DIFFUSION,4.297E-2,2.887,6.822,1.882,0.998,0.009,0.125,0.152,2.311,1.222,0.935,0.201,3.067,0.007,0.917,0.954,0.596
248,593,12,139,150,NORM. DIFFUSION,2.897E-2,0.377,5.250,1.715,0.994,0.016,0.165,0.185,3.802,1.072,1.228,0.301,0.008,0.022,0.839,0.918,0.611
252,598,11,140,150,NORM. DIFFUSION,1.048E-1,4.371,3.193,2.602,0.961,0.008,0.098,0.215,1.687,1.111,-0.290,0.026,0.333,0.051,0.877,0.906,0.604
258,610,12,146,157,NORM. DIFFUSION,3.345E-2,1.177,1.743,1.815,-0.227,0.051,0.298,0.532,1.448,0.503,0.063,0.480,0.099,0.053,0.264,0.317,0.544
261,626,54,155,208,NORM. DIFFUSION,6.644E-3,2.647,5.889,1.946,0.271,0.001,0.042,0.046,3.570,0.518,0.618,0.378,0.027,0.029,0.392,0.679,0.592
261,628,19,226,244,NORM. DIFFUSION,1.131E-2,2.604,5.859,1.977,0.939,0.004,0.080,0.084,2.535,0.635,-0.019,0.373,0.094,0.022,0.789,0.878,0.582
262,630,33,147,179,NORM. DIFFUSION,1.468E-2,0.161,2.858,1.913,0.991,0.005,0.105,0.124,1.532,0.619,2.095,0.122,-0.030,0.015,0.293,0.557,0.597
265,633,16,148,163,NORM. DIFFUSION,7.153E-2,0.405,1.333,1.746,0.921,0.031,0.204,0.449,1.295,0.769,-0.284,0.271,0.038,0.016,0.687,0.630,0.556
269,639,16,150,165,NORM. DIFFUSION,8.809E-2,1.015,2.450,1.677,0.508,0.045,0.291,0.669,1.409,0.790,1.053,0.142,0.113,0.076,0.747,0.851,0.552
275,653,24,165,188,NORM. DIFFUSION,5.786E-2,1.603,1.962,1.726,0.419,0.005,0.093,0.177,2.588,0.789,0.239,0.073,0.040,0.034,0.956,0.941,0.617
276,656,18,154,171,NORM. DIFFUSION,4.53E-2,4.891,3.502,1.825,0.258,0.013,0.138,0.344,1.541,0.492,0.455,0.448,0.900,0.055,0.336,0.405,0.585
278,660,13,153,165,NORM. DIFFUSION,1.505E-2,7.028,1.218,1.588,0.908,0.002,0.062,0.057,1.352,0.922,-0.143,0.502,-0.104,0.024,0.936,0.958,0.640
279,666,10,206,215,NORM. DIFFUSION,7.236E-3,5.220,0.712,1.549,-0.227,0.133,0.405,0.427,1.586,0.396,-0.375,0.398,-0.067,0.017,0.503,0.262,0.602
290,677,31,178,208,NORM. DIFFUSION,2.456E-2,6.395,1.257,2.047,0.940,8.660E-4,0.034,0.064,2.535,0.615,-0.136,0.237,-0.006,0.031,0.462,0.747,0.614
295,686,14,170,183,NORM. DIFFUSION,1.548E-2,2.957,4.414,1.943,0.636,0.005,0.088,0.117,1.295,0.609,0.044,0.134,0.070,0.032,0.833,0.908,0.601
300,694,23,196,218,NORM. DIFFUSION,4.363E-2,3.454,2.962,1.844,0.850,0.009,0.117,0.241,3.627,0.601,0.693,0.149,0.023,0.040,0.598,0.564,0.570
300,696,16,236,251,NORM. DIFFUSION,1.319E-1,4.027,2.870,1.767,0.787,0.010,0.112,0.264,1.727,0.955,0.058,0.285,-0.081,0.067,0.700,0.822,0.599
301,701,12,167,178,NORM. DIFFUSION,7.228E-2,7.693,2.977,2.210,0.994,0.003,0.061,0.138,1.749,0.889,-0.060,0.027,0.152,0.026,0.459,0.726,0.538
305,705,28,170,197,NORM. DIFFUSION,2.523E-2,5.111,1.639,1.893,0.800,0.018,0.172,0.249,2.536,0.730,1.245,0.156,0.136,0.037,0.877,0.961,0.581
305,707,22,214,235,NORM. DIFFUSION,3.986E-2,5.580,2.273,1.791,0.902,0.019,0.164,0.333,3.355,0.694,0.226,0.074,-0.019,0.028,0.302,0.614,0.673
306,709,13,174,186,NORM. DIFFUSION,1.778E-2,0.957,4.865,1.859,0.793,0.013,0.139,0.127,1.912,0.956,-0.153,0.205,-0.033,0.009,0.876,0.920,0.653
307,714,14,178,191,NORM. DIFFUSION,2.197E-2,7.637,5.817,1.871,0.604,0.004,0.080,0.157,1.816,0.361,0.256,0.148,1.185,0.036,0.175,0.291,0.543
314,729,18,177,194,NORM. DIFFUSION,3.072E-2,3.187,1.764,1.428,0.569,0.088,0.342,0.573,1.960,0.763,-0.258,0.430,-3.096E-4,0.041,0.646,0.852,0.648
319,732,18,223,240,NORM. DIFFUSION,2.637E-2,1.671,4.564,2.119,0.961,0.022,0.171,0.165,2.542,1.189,0.073,0.488,0.017,0.013,0.816,0.933,0.616
321,738,12,183,194,NORM. DIFFUSION,4.095E-2,2.583,2.807,2.226,0.973,0.040,0.224,0.315,1.722,1.099,-0.200,7.671E-4,0.073,0.020,0.989,0.993,0.641
336,761,17,191,207,NORM. DIFFUSION,3.727E-2,3.459,1.927,1.833,0.874,0.037,0.227,0.433,1.776,0.713,0.430,0.087,0.146,0.033,0.950,0.983,0.653
338,763,11,208,218,NORM. DIFFUSION,1.974E-2,0.975,1.909,1.585,0.969,0.020,0.168,0.204,2.476,0.872,-0.219,0.118,-0.033,0.031,0.362,0.636,0.655
340,770,11,199,209,NORM. DIFFUSION,4.212E-2,7.451,3.305,1.548,0.764,0.096,0.373,0.414,1.449,1.285,-0.156,0.120,0.026,0.025,0.880,0.926,0.595
345,777,30,201,230,NORM. DIFFUSION,2.401E-2,0.747,6.087,1.998,0.831,0.010,0.120,0.183,1.776,0.719,0.106,0.160,0.261,0.028,0.687,0.883,0.649
350,786,17,198,214,NORM. DIFFUSION,6.433E-2,2.642,1.607,1.614,0.906,0.018,0.176,0.361,2.483,0.714,0.172,0.091,0.008,0.047,0.642,0.736,0.629
359,798,10,202,211,NORM. DIFFUSION,1.561E-2,7.004,1.128,2.128,0.953,0.017,0.156,0.151,1.671,0.897,0.125,0.102,0.067,0.019,0.996,0.996,0.530
361,800,14,204,217,NORM. DIFFUSION,5.27E-2,2.771,4.417,2.030,0.807,0.006,0.089,0.148,1.586,1.025,-0.270,0.114,0.251,0.032,0.953,0.949,0.518
364,808,13,208,220,NORM. DIFFUSION,6.349E-2,4.252,2.763,1.855,0.936,0.076,0.318,0.613,2.466,0.983,0.030,0.076,0.205,0.035,0.987,0.995,0.669
366,813,12,210,221,NORM. DIFFUSION,6.288E-2,1.910,1.957,1.944,1.000,0.053,0.273,0.657,1.413,0.789,0.021,0.071,0.704,0.035,0.238,0.540,0.523
367,816,13,237,249,NORM. DIFFUSION,3.044E-2,2.809,2.320,1.620,0.900,0.030,0.219,0.305,1.338,0.688,-0.091,0.331,-0.011,0.031,0.564,0.538,0.550
372,824,24,258,281,NORM. DIFFUSION,4.374E-4,5.158,0.647,2.036,0.986,0.003,0.078,0.148,2.458,2.619E-11,0.792,0.043,0.088,0.039,-0.036,-0.036,0.617
374,832,16,226,241,NORM. DIFFUSION,1.175E-1,2.490,4.530,1.663,0.863,0.041,0.234,0.517,1.724,0.999,-0.106,0.100,-0.083,0.050,0.700,0.851,0.617
380,837,14,220,233,NORM. DIFFUSION,1.189E-1,3.009,1.791,1.655,0.875,0.091,0.362,0.698,2.107,1.275,0.245,0.193,0.112,0.038,0.977,0.986,0.695
387,853,22,234,255,NORM. DIFFUSION,5.545E-2,3.269,1.673,1.785,0.695,0.011,0.139,0.247,1.789,0.795,0.539,0.265,0.201,0.038,0.781,0.891,0.557
388,854,19,228,246,NORM. DIFFUSION,2.273E-2,1.204,1.339,1.817,0.352,0.009,0.127,0.230,3.581,0.098,1.752,0.435,-0.009,0.042,0.073,-0.041,0.561
392,855,32,229,260,NORM. DIFFUSION,1.111E-2,7.600,1.701,2.202,0.976,0.003,0.070,0.112,2.708,0.395,0.406,0.391,0.208,0.035,0.248,0.420,0.571
400,863,12,234,245,NORM. DIFFUSION,3.115E-2,5.223,0.043,1.965,0.915,0.042,0.285,0.333,2.318,0.900,0.781,0.150,0.041,0.042,0.975,0.968,0.626
401,864,12,238,249,NORM. DIFFUSION,1.017E-1,6.160,0.307,1.700,0.893,0.028,0.201,0.391,2.979,1.128,0.088,0.108,-0.002,0.044,0.929,0.977,0.686
403,870,15,246,260,NORM. DIFFUSION,7.625E-2,7.424,2.891,1.743,0.930,0.033,0.226,0.440,1.323,0.978,0.671,0.397,0.047,0.037,0.938,0.983,0.630
403,872,14,273,286,NORM. DIFFUSION,4.338E-2,7.457,3.340,1.958,-0.227,0.004,0.079,0.165,2.226,0.521,0.808,0.455,0.607,0.059,0.645,0.524,0.550
404,875,18,237,254,NORM. DIFFUSION,1.003E-2,2.549,4.436,1.727,0.858,0.049,0.276,0.394,1.551,0.411,-0.129,0.514,0.258,0.026,0.426,0.526,0.524
405,879,22,241,262,NORM. DIFFUSION,6.511E-3,1.580,4.569,2.063,0.179,0.029,0.202,0.229,2.261,0.385,0.008,0.337,0.943,0.019,0.545,0.463,0.561
409,888,14,241,254,NORM. DIFFUSION,2.871E-2,5.737,2.420,1.876,0.990,0.003,0.085,0.105,1.510,0.739,0.662,0.235,0.273,0.008,0.801,0.852,0.569
418,895,21,242,262,NORM. DIFFUSION,2.26E-2,6.615,3.608,2.260,0.981,0.020,0.168,0.274,1.941,0.659,-0.031,0.014,0.187,0.034,0.895,0.962,0.560
