PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
139,341,11,51,61,SUBDIFFUSION,1.548E-2,0.520,1.178,2.461,0.852,0.009,0.124,0.272,1.281,0.291,0.171,0.143,0.111,0.060,0.900,0.900,0.656
141,342,11,52,62,SUBDIFFUSION,2.255E-2,1.393,1.196,1.887,0.692,0.005,0.084,0.152,2.213,0.656,0.085,0.394,0.309,0.030,0.974,0.974,0.584
142,346,15,64,78,SUBDIFFUSION,1.457E-3,3.533,1.907,2.394,-0.227,0.018,0.160,0.154,1.434,0.110,-0.211,0.046,0.403,0.032,0.024,0.024,0.656
156,369,19,61,79,SUBDIFFUSION,4.333E-3,7.895,7.747,3.375,1.000,0.003,0.063,0.076,1.367,0.290,0.432,0.318,1.012,0.032,0.356,0.356,0.596
157,373,11,68,78,SUBDIFFUSION,1.771E-3,7.771,1.127,2.102,-0.227,0.003,0.060,0.096,4.243,3.142E-12,0.303,0.301,0.800,0.033,-0.125,-0.125,0.575
164,391,12,103,114,SUBDIFFUSION,3.342E-3,0.353,1.660,2.676,0.921,0.035,0.223,0.223,1.350,0.386,-0.306,0.342,0.739,0.035,0.364,0.364,0.600
167,398,27,71,97,SUBDIFFUSION,3.131E-3,0.083,1.227,2.873,0.468,8.694E-4,0.037,0.058,3.204,4.197E-12,0.617,0.146,2.360,0.053,-0.029,-0.029,0.617
167,400,24,108,131,SUBDIFFUSION,1.053E-3,0.030,1.197,3.131,0.491,5.708E-4,0.033,0.030,2.403,2.489E-12,0.453,0.327,4.032,0.031,-0.036,-0.036,0.612
168,402,14,71,84,SUBDIFFUSION,4.636E-2,7.823,1.889,2.079,0.278,0.013,0.143,0.370,2.696,0.624,0.038,0.011,0.838,0.061,0.795,0.795,0.563
173,405,15,73,87,SUBDIFFUSION,1.266E-3,2.907,6.827,2.444,-0.227,0.005,0.087,0.109,4.005,3.204E-11,0.029,0.059,0.504,0.045,-0.071,-0.071,0.568
174,411,21,109,129,SUBDIFFUSION,2.178E-3,1.065,1.152,2.558,-0.227,7.559E-4,0.032,0.034,3.064,0.186,0.058,0.179,0.400,0.033,0.108,0.108,0.646
175,415,21,76,96,SUBDIFFUSION,3.603E-3,7.158,3.874,2.530,-0.227,0.005,0.082,0.123,2.356,0.172,-0.121,0.314,0.904,0.053,0.112,0.112,0.623
176,416,31,76,106,SUBDIFFUSION,1.51E-3,6.867,5.830,2.067,-0.227,1.822E-4,0.019,0.023,7.372,1.129E-11,2.369,0.329,1.216,0.044,-0.024,-0.024,0.567
178,422,17,87,103,SUBDIFFUSION,2.247E-3,0.628,2.407,3.030,0.721,0.000,0.000,0.000,2.617,0.196,-0.326,0.024,0.470,0.021,0.129,0.129,0.660
180,433,14,85,98,SUBDIFFUSION,2.391E-3,5.591,0.140,2.627,-0.227,0.005,0.080,0.074,1.549,0.414,-0.205,0.185,0.133,0.023,0.458,0.458,0.622
182,443,16,90,105,SUBDIFFUSION,1.002E-3,1.052,5.528,2.100,0.633,0.023,0.190,0.128,3.484,0.198,-0.050,0.014,0.114,0.022,0.037,0.037,0.670
183,450,31,84,114,SUBDIFFUSION,2.298E-3,1.387,3.179,1.908,0.998,2.757E-4,0.023,0.023,11.876,0.004,0.556,0.162,0.914,0.027,-0.024,-0.024,0.537
185,452,17,84,100,SUBDIFFUSION,1.622E-2,6.289,1.254,2.173,0.384,0.005,0.086,0.153,1.709,0.534,0.278,0.100,0.044,0.043,0.584,0.584,0.533
185,454,11,143,153,SUBDIFFUSION,4.155E-3,6.160,1.255,2.475,-0.227,0.008,0.105,0.215,1.799,3.065E-11,-0.092,0.327,2.080,0.049,-0.125,-0.125,0.585
186,458,39,101,139,SUBDIFFUSION,4.438E-3,5.501,0.867,2.175,-0.227,0.006,0.088,0.113,1.978,0.325,0.360,0.272,0.224,0.039,0.603,0.603,0.591
189,467,27,100,126,SUBDIFFUSION,6.143E-3,3.673,1.329,2.351,0.973,5.216E-4,0.027,0.026,3.878,0.594,0.028,0.055,0.190,0.026,0.673,0.673,0.606
190,472,26,92,117,SUBDIFFUSION,3.34E-3,1.852,2.145,2.971,-0.227,0.003,0.064,0.112,2.186,1.756E-10,0.106,0.157,0.544,0.054,-0.031,-0.031,0.635
193,480,11,91,101,SUBDIFFUSION,1.304E-3,0.967,2.960,1.860,-0.227,0.004,0.084,0.096,4.748,5.884E-12,-0.061,0.206,-0.061,0.039,-0.125,-0.125,0.413
194,484,46,93,138,SUBDIFFUSION,1.55E-3,7.075,1.460,2.592,0.885,0.002,0.057,0.048,2.023,0.186,-0.141,0.030,0.200,0.027,0.255,0.255,0.636
199,497,11,100,110,SUBDIFFUSION,5.811E-4,1.898,7.204,1.983,-0.227,0.010,0.143,0.068,2.059,0.199,0.728,0.285,0.160,0.016,-0.046,-0.046,0.524
201,507,12,117,128,SUBDIFFUSION,6.238E-3,0.537,1.437,2.631,-0.227,0.004,0.072,0.124,1.268,0.313,-0.416,0.262,0.721,0.049,0.210,0.210,0.650
203,510,30,120,149,SUBDIFFUSION,6.107E-3,2.160,4.096,2.319,0.987,0.010,0.121,0.141,2.280,0.452,0.080,0.083,0.600,0.037,0.709,0.709,0.596
203,514,11,173,183,SUBDIFFUSION,4.29E-4,2.178,3.924,2.398,0.923,0.030,0.261,0.096,0.906,0.197,0.111,0.170,0.400,0.007,0.424,0.424,0.563
204,518,13,101,113,SUBDIFFUSION,1.489E-3,4.252,0.917,1.920,0.288,0.032,0.215,0.179,1.625,0.213,-0.167,0.361,0.086,0.026,0.260,0.260,0.425
208,526,13,110,122,SUBDIFFUSION,2.083E-3,4.422,7.222,2.857,0.650,0.000,0.000,0.000,1.855,0.221,-0.266,0.005,0.610,0.034,0.224,0.224,0.581
216,536,18,133,150,SUBDIFFUSION,6.764E-4,3.149,7.340,2.629,-0.074,0.002,0.055,0.040,2.139,0.060,-0.111,0.105,0.201,0.024,-0.037,-0.037,0.614
223,543,11,126,136,SUBDIFFUSION,3.351E-3,0.309,5.175,2.315,0.782,0.001,0.043,0.068,2.722,1.737E-10,-0.125,0.146,2.114,0.063,-0.125,-0.125,0.611
225,544,20,122,141,SUBDIFFUSION,1.13E-3,2.692,5.952,2.081,0.618,0.002,0.048,0.051,2.565,7.085E-11,-0.082,0.319,0.973,0.030,-0.048,-0.048,0.638
228,558,13,128,140,SUBDIFFUSION,3.348E-3,1.612,6.274,1.929,0.709,0.037,0.232,0.253,1.952,0.299,-0.156,0.241,0.189,0.028,0.798,0.798,0.571
231,567,18,155,172,SUBDIFFUSION,2.987E-4,0.640,0.976,2.532,-0.227,0.004,0.081,0.040,2.538,2.701E-12,0.360,0.030,0.462,0.019,-0.054,-0.054,0.581
231,569,14,192,205,SUBDIFFUSION,9.672E-4,0.634,1.003,2.173,-0.227,0.017,0.172,0.148,3.889,2.215E-10,0.155,0.041,1.544,0.032,-0.083,-0.083,0.583
231,573,15,247,261,SUBDIFFUSION,2.987E154,0.960,1.112,2.641,0.936,0.000,0.000,0.000,3.020,5.335E153,-0.097,0.380,Infinity,0.039,0.000,0.000,0.605
242,578,50,135,184,SUBDIFFUSION,6.546E-4,1.382,3.176,2.718,-0.227,0.000,0.000,0.000,3.991,9.576E-13,0.331,0.002,1.178,0.022,-0.013,-0.013,0.556
260,619,15,151,165,SUBDIFFUSION,3.425E-3,6.888,5.856,2.645,0.987,0.003,0.068,0.109,3.182,1.176E-10,-0.085,0.066,1.216,0.054,-0.071,-0.071,0.654
261,627,17,209,225,SUBDIFFUSION,1.537E-3,2.626,5.871,2.845,0.834,0.005,0.083,0.095,1.372,9.112E-11,-0.268,0.224,2.013,0.041,-0.059,-0.059,0.618
263,631,11,147,157,SUBDIFFUSION,8.463E-3,2.775,0.735,2.491,0.812,0.007,0.101,0.192,1.717,0.238,0.266,0.227,0.358,0.053,0.677,0.677,0.648
268,637,13,152,164,SUBDIFFUSION,6.165E-3,0.505,5.585,2.398,0.959,0.002,0.058,0.127,1.472,5.812E-11,0.025,0.302,0.352,0.061,-0.087,-0.087,0.586
272,643,12,153,164,SUBDIFFUSION,1.305E-3,1.660,6.367,2.000,0.981,0.033,0.270,0.124,1.159,0.429,0.613,0.164,0.103,0.018,0.432,0.432,0.581
273,646,25,153,177,SUBDIFFUSION,4.521E-3,3.563,1.482,2.193,-0.227,0.017,0.178,0.267,4.120,0.110,1.346,0.298,2.786,0.052,-0.002,-0.002,0.579
275,652,12,153,164,SUBDIFFUSION,7.104E-3,1.680,2.033,2.102,-0.227,0.019,0.171,0.333,3.325,0.175,0.329,0.204,1.576,0.056,-0.075,-0.075,0.541
279,665,41,165,205,SUBDIFFUSION,1.681E-3,5.207,0.755,2.507,0.906,7.971E-4,0.036,0.038,3.787,6.987E-12,0.569,0.162,0.257,0.034,-0.016,-0.016,0.576
286,669,13,155,167,SUBDIFFUSION,1.094E-2,7.803,7.711,3.593,-0.227,0.015,0.145,0.487,1.580,1.161E-10,-0.079,0.016,1.027,0.111,-0.087,-0.087,0.692
291,679,14,161,174,SUBDIFFUSION,1.366E-3,5.134,2.660,2.506,0.370,0.001,0.043,0.052,2.262,3.579E-12,0.819,0.319,1.364,0.036,-0.083,-0.083,0.633
292,681,14,160,173,SUBDIFFUSION,1.174E-2,7.709,5.511,1.893,0.464,0.064,0.284,0.539,3.116,0.412,-0.105,0.139,0.589,0.023,0.834,0.834,0.610
297,690,21,173,193,SUBDIFFUSION,1.034E-3,5.181,0.248,2.929,-0.227,0.002,0.048,0.048,2.047,2.584E-11,0.464,0.154,0.489,0.033,-0.042,-0.042,0.603
300,697,14,252,265,SUBDIFFUSION,1.937E-2,4.051,2.797,2.215,0.696,0.025,0.173,0.318,1.928,0.633,-0.347,0.049,1.446,0.044,0.958,0.958,0.580
304,704,36,176,211,SUBDIFFUSION,2.296E-3,1.104,1.169,2.675,0.432,4.085E-4,0.024,0.027,2.781,0.143,0.231,0.123,1.160,0.033,0.067,0.067,0.642
308,721,29,175,203,SUBDIFFUSION,1.434E-3,3.186,7.331,2.142,-0.227,0.001,0.041,0.049,10.281,8.756E-13,0.786,0.043,0.888,0.037,-0.027,-0.027,0.661
308,723,16,211,226,SUBDIFFUSION,1.732E-3,3.198,7.335,2.288,0.110,0.012,0.123,0.128,2.424,0.154,-0.286,0.084,0.850,0.034,0.200,0.200,0.638
313,727,11,175,185,SUBDIFFUSION,3.597E-3,1.625,6.327,1.735,-0.227,0.035,0.259,0.430,3.926,5.457E-11,0.188,0.443,0.252,0.065,-0.125,-0.125,0.716
319,731,42,181,222,SUBDIFFUSION,2.395E-3,1.601,4.573,2.385,0.975,0.006,0.097,0.085,2.885,0.315,0.372,0.123,1.925,0.025,0.324,0.324,0.589
322,740,11,186,196,SUBDIFFUSION,6.295E-3,2.840,4.469,2.478,0.982,0.012,0.123,0.192,1.831,0.318,-0.356,0.150,0.657,0.041,0.167,0.167,0.719
325,742,18,177,194,SUBDIFFUSION,1.559E-2,5.822,3.133,2.724,0.978,0.014,0.139,0.243,2.442,0.528,-0.136,0.010,0.221,0.046,0.876,0.876,0.646
328,745,11,187,197,SUBDIFFUSION,3.743E-3,0.785,2.182,1.958,0.955,0.053,0.290,0.304,2.184,0.335,0.649,0.412,0.286,0.031,0.194,0.194,0.550
333,753,28,216,243,SUBDIFFUSION,5.705E-4,1.391,3.140,2.928,0.880,8.306E-4,0.036,0.025,2.517,1.866E-13,0.353,0.014,0.795,0.021,-0.028,-0.028,0.615
338,762,17,191,207,SUBDIFFUSION,3.755E-3,1.064,1.800,2.381,-0.227,0.004,0.083,0.128,3.221,0.078,0.608,0.125,1.501,0.057,-0.043,-0.043,0.644
341,774,11,197,207,SUBDIFFUSION,2.895E-3,1.575,6.433,2.535,0.937,0.014,0.138,0.136,1.433,0.351,-0.270,0.045,0.233,0.025,0.622,0.622,0.624
349,785,12,196,207,SUBDIFFUSION,2.016E-3,0.800,3.053,1.872,-0.227,0.051,0.249,0.376,1.905,2.156E-11,-0.218,0.285,0.909,0.043,-0.105,-0.105,0.578
354,792,34,201,234,SUBDIFFUSION,2.818E-3,0.379,5.205,2.776,0.951,1.681E-4,0.015,0.021,2.784,0.075,0.117,0.023,0.436,0.039,0.023,0.023,0.651
355,797,21,205,225,SUBDIFFUSION,2.336E-3,2.093,5.777,2.639,-0.227,0.013,0.130,0.173,1.916,0.078,-0.043,0.112,0.270,0.033,9.450E-4,9.450E-4,0.645
359,799,14,212,225,SUBDIFFUSION,1.323E-3,6.966,1.143,2.948,-0.227,0.001,0.043,0.052,2.710,2.852E-10,-0.087,0.118,Infinity,0.045,-0.083,-0.083,0.655
363,805,14,215,228,SUBDIFFUSION,2.827E-3,7.657,1.709,1.713,-0.227,0.038,0.243,0.447,4.495,2.576E-12,0.166,0.398,0.971,0.063,-0.083,-0.083,0.642
367,814,20,209,228,SUBDIFFUSION,6.464E-3,2.586,2.816,2.374,-0.227,0.015,0.143,0.226,1.623,0.332,-0.254,0.049,0.304,0.049,0.453,0.453,0.603
368,818,13,210,222,SUBDIFFUSION,1.978E-2,2.185,3.865,2.465,0.908,0.014,0.144,0.289,1.749,0.514,0.013,0.222,0.103,0.052,0.489,0.489,0.620
372,823,34,224,257,SUBDIFFUSION,1.938E-3,5.198,0.707,2.919,-0.121,0.002,0.050,0.065,2.456,1.220E-11,0.157,0.143,1.503,0.039,-0.021,-0.021,0.634
375,833,11,215,225,SUBDIFFUSION,5.59E-3,5.240,0.207,2.089,0.594,0.027,0.231,0.481,2.739,4.171E-13,0.538,0.337,0.169,0.079,-0.125,-0.125,0.458
378,834,13,220,232,SUBDIFFUSION,4.453E-3,4.025,0.345,2.449,-0.227,0.002,0.046,0.057,1.415,0.384,-0.308,0.137,0.141,0.023,0.599,0.599,0.653
379,835,11,220,230,SUBDIFFUSION,1.789E-3,1.062,1.938,2.221,-0.227,0.028,0.199,0.280,1.304,1.139E-11,-0.271,0.134,0.324,0.049,-0.125,-0.125,0.598
381,839,20,222,241,SUBDIFFUSION,2.698E-3,1.010,3.462,2.015,0.729,0.013,0.134,0.148,3.279,0.224,-0.032,0.182,0.178,0.028,0.204,0.204,0.679
382,841,13,222,234,SUBDIFFUSION,8.879E-3,6.634,3.545,2.183,0.398,0.043,0.260,0.457,1.296,0.294,0.204,0.138,0.342,0.048,0.933,0.933,0.595
395,859,11,230,240,SUBDIFFUSION,8.21E-4,4.236,0.887,2.767,0.923,0.009,0.115,0.096,2.377,8.247E-11,-0.267,0.051,0.467,0.028,-0.125,-0.125,0.586
398,860,16,233,248,SUBDIFFUSION,7.183E-3,0.998,1.910,2.053,0.194,0.016,0.145,0.187,1.715,0.522,-0.250,0.192,0.133,0.033,0.822,0.822,0.575
399,862,11,231,241,SUBDIFFUSION,3.768E-3,7.833,5.847,2.660,-0.227,0.032,0.219,0.397,2.106,8.754E-11,0.451,0.027,0.453,0.052,-0.125,-0.125,0.728
402,865,13,234,246,SUBDIFFUSION,1.933E-3,2.188,1.969,2.414,-0.105,0.001,0.046,0.057,1.676,4.197E-9,0.293,0.055,0.088,0.040,-0.087,-0.087,0.538
406,884,20,247,266,SUBDIFFUSION,1.978E-3,7.770,4.690,2.781,0.959,0.002,0.052,0.051,2.828,0.217,-0.078,0.024,0.364,0.030,0.385,0.385,0.694
409,889,14,255,268,SUBDIFFUSION,1.369E-3,5.811,2.471,2.374,0.909,0.002,0.053,0.052,1.972,0.033,0.179,0.344,0.175,0.028,-0.078,-0.078,0.652
419,897,12,248,259,SUBDIFFUSION,7.475E-4,4.233,0.897,2.681,-0.227,0.004,0.079,0.062,2.103,5.255E-12,-0.182,0.090,0.636,0.029,-0.105,-0.105,0.658
423,904,24,260,283,SUBDIFFUSION,4.334E-3,1.422,5.810,2.382,-0.227,5.631E-4,0.029,0.059,4.969,2.427E-12,0.188,0.284,0.173,0.059,-0.036,-0.036,0.580
425,907,18,281,298,SUBDIFFUSION,1.211E-3,2.020,1.938,2.240,0.758,0.002,0.058,0.057,3.622,1.489E-11,0.260,0.313,0.602,0.031,-0.054,-0.054,0.665
428,908,33,251,283,SUBDIFFUSION,1.07E-2,7.681,7.779,2.541,0.968,0.002,0.050,0.124,4.392,0.101,0.298,0.093,0.766,0.083,0.046,0.046,0.581
429,910,15,252,266,SUBDIFFUSION,3.095E-3,0.605,1.501,2.501,-0.227,0.002,0.058,0.069,1.958,0.265,-0.262,0.008,-0.005,0.038,0.065,0.065,0.630
430,913,19,269,287,SUBDIFFUSION,4.845E-3,1.364,3.112,2.382,-0.110,9.569E-4,0.036,0.053,1.952,0.254,-0.082,0.040,0.258,0.041,0.567,0.567,0.642
440,926,22,263,284,SUBDIFFUSION,2.998E-3,4.198,0.916,2.399,1.000,0.005,0.096,0.092,3.297,0.245,0.434,0.072,1.467,0.024,0.128,0.128,0.638
446,940,11,263,273,SUBDIFFUSION,4.759E-3,7.680,0.338,2.370,-0.227,0.017,0.169,0.340,2.892,1.007E-10,-0.031,0.153,0.815,0.069,-0.125,-0.125,0.520
447,941,15,263,277,SUBDIFFUSION,8.059E-3,2.347,1.365,2.673,-0.227,0.010,0.118,0.350,1.472,7.268E-12,0.122,0.496,0.597,0.078,-0.071,-0.071,0.568
459,956,11,273,283,SUBDIFFUSION,4.665E-3,1.782,0.295,2.522,-0.227,0.036,0.212,0.347,2.274,0.227,-0.219,0.136,0.533,0.054,0.003,0.003,0.700
462,964,11,272,282,SUBDIFFUSION,1.263E-2,0.651,6.353,2.143,-0.227,0.030,0.219,0.548,1.484,0.180,0.219,0.469,0.684,0.051,0.059,0.059,0.535
470,970,14,280,293,SUBDIFFUSION,1.05E-3,5.400,0.220,2.794,-0.227,0.001,0.043,0.052,3.467,9.805E-12,-0.144,0.264,0.031,0.048,-0.083,-0.083,0.705
471,977,14,286,299,SUBDIFFUSION,9.925E-4,7.760,4.723,2.753,-0.227,0.008,0.108,0.105,2.751,5.686E-12,0.236,0.007,1.749,0.037,-0.083,-0.083,0.547
474,981,16,279,294,SUBDIFFUSION,1.502E-2,3.120,7.535,2.638,0.949,0.012,0.125,0.345,3.499,0.194,0.121,0.051,0.476,0.079,0.138,0.138,0.609
475,984,12,282,293,SUBDIFFUSION,1.859E-2,7.213,0.337,2.452,0.934,0.015,0.149,0.255,1.448,0.598,-0.318,0.077,0.357,0.050,0.873,0.873,0.722
477,988,11,283,293,SUBDIFFUSION,2.091E-3,2.015,5.633,3.346,-0.227,0.002,0.048,0.068,1.404,7.743E-11,0.077,0.240,0.222,0.043,-0.125,-0.125,0.730
