 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,114.630,110.221,99.881,114.989
2,114.729,109.829,99.882,114.545
3,113.046,110.334,100.066,114.193
4,102.761,101.993,99.897,113.306
5,104.206,103.410,99.841,114.005
6,105.172,103.969,100.057,114.455
7,106.226,104.539,99.778,114.777
8,106.738,105.185,99.894,114.435
9,106.876,105.454,99.934,114.608
10,107.054,105.394,100.059,115.501
11,107.464,105.936,99.907,114.103
12,107.655,105.588,99.975,114.481
13,108.361,106.042,100.079,115.094
14,109.396,106.392,99.744,114.432
15,109.696,106.627,99.989,114.008
16,109.154,106.917,99.846,113.865
17,109.303,106.902,99.750,114.115
18,109.305,106.909,99.871,114.456
19,110.075,107.255,99.822,114.486
20,110.300,107.490,99.963,114.257
21,111.036,108.013,99.952,113.894
22,111.349,108.297,99.812,113.243
23,111.168,108.028,99.872,113.917
24,111.236,108.297,99.815,114.285
25,111.226,108.384,99.911,114.771
26,111.111,108.103,99.915,113.264
27,111.259,107.357,99.759,113.958
28,111.111,107.706,99.979,114.337
29,110.882,108.138,99.892,114.021
30,111.308,108.487,99.751,113.794
31,111.276,108.222,99.931,113.678
32,111.209,108.031,100.158,114.226
33,111.769,107.731,99.969,113.843
34,111.709,107.358,99.970,114.259
35,112.072,107.250,99.896,113.238
36,112.199,107.416,99.869,113.399
37,112.493,108.012,99.947,113.986
38,112.289,108.295,100.089,114.007
39,112.774,108.048,100.064,114.857
40,111.739,108.036,100.059,114.981
41,112.035,108.048,99.925,114.892
42,112.122,108.464,99.875,114.416
43,112.200,108.101,99.920,114.790
44,111.870,107.991,100.054,114.999
45,112.827,108.416,99.925,114.385
46,112.464,108.836,99.718,114.015
47,112.547,108.272,100.074,114.602
48,111.938,108.067,99.939,114.092
49,112.496,108.645,99.840,114.157
50,111.623,108.429,99.941,113.426
51,112.405,109.229,99.939,113.646
52,112.611,109.222,99.722,114.455
53,112.607,108.509,99.869,113.711
54,112.238,108.361,100.021,114.505
55,112.267,109.342,99.799,113.919
56,112.279,109.025,99.866,113.747
57,111.722,109.189,99.747,113.978
58,112.126,109.385,99.920,113.355
59,112.074,109.490,99.807,113.086
60,112.313,109.890,99.973,113.430
61,111.367,109.418,99.925,113.533
62,112.002,109.402,99.972,113.080
63,112.393,109.564,99.943,112.720
64,112.658,109.546,99.830,112.439
