 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,112.510,108.147,99.945,110.050
2,111.225,108.347,99.774,110.131
3,111.271,108.831,99.887,109.876
4,101.797,101.754,99.941,109.446
5,103.447,102.799,99.989,109.423
6,103.903,102.856,99.758,108.669
7,104.910,102.973,99.805,108.451
8,105.135,103.187,99.933,108.598
9,105.862,103.606,99.886,108.854
10,106.299,104.273,99.858,108.970
11,106.578,104.209,99.820,108.919
12,106.707,104.158,99.857,109.143
13,106.740,104.020,99.932,108.795
14,107.222,104.574,99.905,109.302
15,106.932,104.649,99.992,108.888
16,107.347,105.110,99.809,109.425
17,107.531,105.123,99.817,109.414
18,107.141,105.550,99.920,108.985
19,107.059,105.544,99.848,109.240
20,107.811,105.699,99.807,109.441
21,107.905,105.595,99.725,109.719
22,108.426,105.739,99.947,109.691
23,108.783,105.896,99.878,109.826
24,109.190,106.137,99.871,110.233
25,109.204,106.482,99.866,109.788
26,108.906,107.548,99.977,109.886
27,109.049,107.475,99.938,109.870
28,108.763,107.370,100.057,110.436
29,108.728,107.404,99.997,110.019
30,108.658,106.634,99.852,109.748
31,108.409,107.019,100.005,109.960
32,109.032,107.307,99.939,109.777
33,108.946,106.993,99.645,109.270
34,109.218,107.449,99.774,109.326
35,108.897,107.276,99.880,110.543
36,108.823,106.880,99.692,109.850
37,109.158,106.935,99.920,109.995
38,109.570,107.341,99.917,109.429
39,109.812,107.472,99.966,109.689
40,109.283,107.336,99.894,109.390
41,109.519,106.815,100.029,109.332
42,109.482,107.370,99.844,109.633
43,109.211,107.568,99.972,109.767
44,109.491,107.497,99.905,110.007
45,109.159,107.941,99.996,110.021
46,109.498,107.621,99.813,109.729
47,109.464,107.111,99.838,109.634
48,109.447,106.957,99.896,110.091
49,110.473,108.338,99.956,109.884
50,110.248,108.490,99.942,109.489
51,110.324,107.470,99.904,109.640
52,109.404,107.801,99.989,109.867
53,109.641,107.691,99.784,110.220
54,109.501,107.944,99.851,110.473
55,109.456,107.234,99.867,111.018
56,109.293,107.459,99.844,110.864
57,109.080,107.860,99.673,110.832
58,109.133,107.448,99.768,110.628
59,108.455,107.939,99.950,110.623
60,108.785,108.052,99.825,110.546
61,109.022,107.820,99.591,110.511
62,108.538,108.158,99.908,110.445
63,109.316,108.034,99.802,111.016
64,109.445,108.393,99.847,110.778
