 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,116.730,116.485,99.969,114.498
2,117.247,115.823,99.851,113.860
3,117.168,115.945,99.946,113.789
4,102.341,103.582,99.887,114.333
5,104.390,105.071,100.004,114.923
6,105.919,105.714,99.866,114.952
7,106.701,106.890,99.835,114.434
8,107.614,107.610,99.978,114.994
9,107.906,107.863,99.905,114.908
10,108.762,108.475,99.903,113.986
11,109.095,108.779,100.108,113.402
12,109.140,108.998,100.023,113.927
13,110.145,110.064,100.049,114.610
14,110.306,109.870,99.987,114.895
15,110.880,109.567,100.020,114.377
16,111.202,110.317,99.746,113.936
17,111.133,111.076,100.081,113.865
18,110.862,111.259,99.994,114.933
19,110.978,111.280,99.942,114.405
20,111.204,111.693,99.990,114.226
21,111.733,112.180,99.981,114.451
22,111.748,112.432,99.976,114.089
23,112.352,111.751,99.897,114.336
24,112.159,112.047,99.936,113.191
25,112.102,111.882,99.819,114.508
26,112.179,112.363,99.966,113.875
27,112.623,113.246,100.019,113.949
28,113.032,112.886,99.950,113.806
29,112.372,112.979,99.749,114.026
30,112.606,113.098,100.111,113.917
31,112.664,113.345,100.153,114.888
32,112.711,113.692,99.897,114.084
33,113.447,112.971,100.029,114.883
34,113.692,113.685,99.829,114.088
35,113.110,113.709,100.008,114.068
36,113.938,113.460,99.948,114.573
37,114.014,113.324,99.950,113.895
38,114.078,113.579,99.799,113.377
39,113.792,113.945,99.905,113.982
40,113.992,113.514,99.970,113.710
41,113.706,113.993,100.210,113.574
42,113.802,114.337,99.900,112.991
43,113.616,114.624,100.046,113.116
44,113.447,114.771,99.965,112.728
45,113.800,114.531,99.986,112.619
46,114.496,114.949,99.822,112.826
47,114.037,114.696,99.862,112.773
48,113.840,114.408,99.887,112.509
49,113.236,115.300,99.890,112.662
50,113.690,115.171,99.886,112.606
51,113.382,115.365,99.882,112.561
52,112.882,115.396,99.795,112.751
53,112.886,115.075,99.802,113.070
54,112.542,114.663,99.888,113.246
55,112.760,115.185,99.935,113.330
56,112.792,114.906,99.772,112.916
57,112.861,114.689,99.733,112.824
58,113.486,115.577,99.793,112.484
59,113.374,115.518,100.020,112.882
60,113.115,115.054,99.920,113.006
61,112.965,114.952,99.898,112.753
62,113.043,114.676,99.986,113.097
63,113.555,115.299,100.044,113.015
64,113.800,115.469,99.848,112.890
