 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,112.975,110.961,99.954,115.468
2,112.608,110.831,99.945,115.295
3,112.396,110.712,100.020,114.928
4,101.578,101.225,99.987,114.477
5,102.610,102.674,99.976,114.979
6,103.610,103.421,99.933,116.029
7,104.021,104.378,99.945,116.401
8,104.535,104.611,99.756,115.831
9,105.078,105.209,99.943,115.699
10,105.953,105.668,100.014,115.218
11,105.489,105.493,99.883,114.901
12,106.172,105.868,99.904,115.666
13,106.623,106.222,99.905,116.241
14,107.054,106.060,99.906,115.507
15,107.316,106.484,99.875,116.113
16,107.820,106.301,99.921,115.842
17,108.235,106.505,99.901,115.275
18,107.911,106.759,99.887,115.586
19,107.842,107.461,99.999,115.498
20,107.861,107.643,99.883,116.197
21,108.317,107.356,100.001,115.417
22,108.410,107.790,99.900,115.264
23,108.149,107.158,99.946,115.388
24,107.943,107.701,99.993,116.003
25,108.649,107.694,100.018,115.697
26,108.474,107.551,99.796,115.527
27,107.925,107.996,99.837,115.250
28,108.048,108.504,100.045,115.456
29,108.454,108.261,99.852,115.700
30,108.337,108.728,100.050,115.376
31,108.768,108.372,99.983,116.500
32,108.439,108.598,99.760,116.484
33,108.879,108.173,100.001,115.376
34,108.838,108.276,99.920,116.003
35,108.437,108.035,100.100,116.136
36,108.829,108.487,99.691,115.790
37,108.435,108.315,99.849,115.139
38,108.380,107.794,100.018,116.200
39,109.084,108.204,100.059,116.358
40,109.084,108.082,99.860,116.082
41,109.281,108.034,99.898,116.632
42,109.651,107.894,99.952,115.545
43,109.986,108.719,99.869,115.468
44,109.965,107.707,99.923,115.324
45,109.850,108.221,99.869,115.460
46,110.538,109.331,99.998,115.309
47,110.567,108.541,99.971,115.418
48,110.572,108.464,99.963,116.133
49,110.651,108.644,99.925,115.444
50,110.532,109.293,99.840,115.434
51,110.573,109.596,99.946,115.569
52,110.287,109.471,99.919,115.080
53,110.588,109.506,99.937,115.699
54,110.398,109.496,99.886,115.911
55,110.057,109.349,100.003,116.032
56,110.295,109.567,100.162,115.363
57,110.268,110.171,99.996,115.567
58,109.775,109.883,100.159,115.545
59,110.021,108.945,99.945,115.351
60,110.511,109.294,99.938,115.460
61,110.840,108.848,100.036,115.879
62,110.336,109.499,100.024,116.248
63,110.530,109.579,99.972,115.971
64,110.754,109.884,99.905,116.264
