 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,107.926,109.607,99.911,105.887
2,107.834,109.414,99.952,106.219
3,108.237,109.728,99.812,105.835
4,101.312,101.569,99.976,106.167
5,101.886,102.415,99.821,105.996
6,102.089,102.866,99.811,106.067
7,102.685,103.237,99.887,105.852
8,102.718,103.349,99.979,105.901
9,102.886,103.905,99.879,106.259
10,102.932,104.045,99.862,105.564
11,103.085,103.971,99.970,106.090
12,103.262,104.332,99.937,105.652
13,103.451,104.590,99.986,105.636
14,103.610,104.633,99.779,105.463
15,103.723,105.106,99.938,105.614
16,104.263,105.414,100.007,105.641
17,104.090,105.556,99.972,105.616
18,104.105,105.364,99.884,105.467
19,104.330,105.791,99.823,105.836
20,104.393,105.956,99.727,105.853
21,104.414,105.511,99.747,105.769
22,104.529,105.473,99.953,105.954
23,104.405,105.441,99.913,105.615
24,104.512,105.924,99.888,105.771
25,104.817,106.195,99.963,105.655
26,104.907,106.508,99.836,105.684
27,104.639,106.167,99.993,105.124
28,104.810,106.258,99.912,105.278
29,104.906,106.295,99.979,105.448
30,104.906,106.333,99.966,105.781
31,104.671,106.207,100.025,105.497
32,105.020,106.598,99.986,105.115
33,104.875,106.555,99.713,105.176
34,104.769,106.766,99.842,105.224
35,104.276,106.735,99.896,105.601
36,104.908,106.456,99.749,105.624
37,104.846,106.660,99.960,106.059
38,105.425,106.917,99.790,105.700
39,105.744,107.123,100.015,105.507
40,105.458,107.143,99.861,105.335
41,105.924,106.954,99.831,105.798
42,105.619,106.866,99.932,105.231
43,105.706,107.395,99.858,105.450
44,105.992,107.231,99.872,105.518
45,106.097,107.495,99.813,105.676
46,105.949,107.570,100.007,105.526
47,105.912,107.422,100.054,105.287
48,106.295,106.754,99.907,105.135
49,106.262,106.849,99.920,105.196
50,106.239,106.801,99.903,105.576
51,106.671,107.145,99.819,105.361
52,106.492,107.193,99.913,105.436
53,106.794,106.926,99.939,105.199
54,106.337,106.842,99.780,105.337
55,106.478,107.138,99.839,105.375
56,106.959,107.063,99.859,105.445
57,106.772,106.785,99.799,106.103
58,106.633,106.857,99.805,105.781
59,106.147,106.997,99.978,106.005
60,106.586,106.440,99.719,105.844
61,106.773,106.639,99.699,105.474
62,106.896,106.648,99.966,105.679
63,106.463,107.044,99.868,105.983
64,106.585,107.327,99.902,105.680
