 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,116.082,111.696,99.839,112.679
2,116.099,111.652,99.875,112.764
3,115.694,110.652,99.951,113.325
4,101.877,101.279,100.018,112.906
5,103.040,103.021,99.955,113.244
6,103.337,104.116,99.836,112.705
7,103.774,105.075,99.926,112.803
8,103.911,105.693,99.792,112.539
9,104.424,106.370,99.840,112.871
10,104.858,105.975,99.940,112.679
11,105.115,106.936,99.953,112.997
12,105.699,107.001,99.865,112.519
13,105.936,107.151,99.942,112.655
14,106.120,107.215,100.056,113.133
15,106.306,108.089,99.814,113.786
16,106.434,107.499,99.972,113.345
17,106.494,107.886,99.949,113.175
18,106.834,107.986,99.895,113.126
19,106.946,107.591,99.875,113.193
20,107.483,108.836,99.839,113.130
21,107.559,108.349,99.885,113.376
22,107.588,108.587,99.970,113.160
23,108.210,108.629,99.884,113.117
24,108.176,108.847,99.980,113.048
25,108.022,108.550,99.904,113.456
26,107.950,108.675,99.933,113.276
27,108.342,108.966,99.952,112.674
28,108.425,108.253,99.939,112.901
29,108.687,107.638,99.933,112.630
30,108.896,108.897,99.924,113.066
31,108.974,108.780,99.944,113.103
32,108.947,108.996,99.897,113.196
33,108.997,108.694,99.808,112.801
34,109.304,108.646,99.923,113.188
35,109.514,109.144,99.910,113.320
36,109.367,109.684,100.069,113.229
37,109.551,109.728,99.964,113.018
38,109.380,110.019,99.933,112.927
39,110.037,109.477,99.713,112.993
40,109.819,109.434,100.058,112.953
41,109.903,109.589,99.958,113.549
42,110.334,110.058,99.991,113.240
43,110.745,109.649,99.862,113.882
44,110.557,109.846,99.960,113.295
45,110.543,110.588,100.094,113.942
46,110.490,110.124,99.952,113.615
47,110.728,111.166,100.003,113.238
48,110.666,110.918,99.915,113.214
49,110.791,110.268,99.732,112.732
50,110.585,110.098,99.990,112.957
51,110.813,111.062,99.857,113.299
52,110.998,110.396,99.821,112.901
53,110.930,110.418,99.849,112.979
54,110.913,110.533,99.931,112.821
55,111.056,110.615,99.924,112.871
56,110.742,111.538,100.023,112.964
57,111.127,110.499,100.034,113.465
58,111.084,110.620,99.940,113.162
59,111.369,110.721,99.952,113.486
60,111.349,111.095,99.883,113.548
61,111.475,111.366,99.936,114.084
62,111.623,111.275,99.938,114.742
63,112.177,111.011,99.945,114.636
64,111.633,111.283,99.902,114.698
