 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,114.355,111.566,99.792,115.957
2,113.972,110.687,99.852,115.219
3,113.163,111.065,99.895,116.413
4,101.677,101.909,99.755,115.287
5,103.257,103.206,99.751,115.788
6,104.212,103.715,99.853,115.304
7,104.952,104.205,99.645,114.805
8,105.585,104.814,99.821,115.311
9,105.713,105.331,99.820,115.188
10,106.590,105.391,99.877,114.144
11,107.069,105.485,99.946,114.692
12,107.027,105.836,99.825,115.121
13,107.527,106.226,99.831,115.367
14,107.540,106.759,99.876,115.421
15,108.086,106.488,99.929,115.243
16,108.733,106.617,99.954,115.410
17,109.030,107.054,100.072,115.740
18,109.386,107.550,99.909,115.171
19,108.786,107.118,99.932,115.138
20,108.786,107.671,99.803,114.684
21,109.165,107.475,99.965,114.717
22,109.144,107.405,99.993,115.186
23,109.031,107.458,99.996,114.865
24,109.255,107.705,99.908,115.514
25,109.999,107.607,99.748,115.656
26,109.116,107.838,99.945,115.159
27,109.774,107.938,99.711,115.706
28,109.648,108.189,99.912,115.543
29,109.682,108.851,99.912,115.357
30,110.322,108.627,99.812,115.925
31,110.007,108.698,99.966,115.314
32,109.870,108.415,99.992,115.289
33,109.961,108.692,99.997,114.846
34,109.750,108.993,99.911,115.062
35,109.664,108.825,99.959,115.090
36,110.266,108.672,99.877,114.590
37,110.365,108.675,99.960,115.224
38,110.518,109.144,99.836,115.713
39,111.087,109.686,99.876,115.504
40,110.872,109.227,99.880,115.286
41,110.956,109.076,100.112,114.682
42,110.928,109.576,100.004,114.901
43,110.568,109.331,99.800,114.873
44,110.784,109.745,100.041,115.435
45,111.200,109.805,99.914,115.392
46,111.041,109.822,99.880,115.833
47,110.919,109.440,99.840,115.678
48,110.412,109.172,99.969,115.165
49,110.339,109.310,99.882,115.040
50,110.760,109.426,100.048,115.067
51,110.651,109.339,99.711,114.363
52,111.248,109.864,99.957,115.347
53,110.522,109.300,99.908,114.981
54,111.167,109.260,99.835,114.901
55,111.498,109.276,99.875,115.512
56,110.993,108.970,99.875,115.832
57,111.295,109.544,99.809,115.643
58,111.454,109.149,99.889,115.852
59,111.108,109.991,100.006,115.375
60,111.227,109.826,99.838,115.638
61,111.695,109.623,99.903,114.868
62,111.711,109.623,100.112,114.856
63,111.054,108.982,99.945,114.731
64,111.475,109.011,99.914,114.249
