PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
179,414,15,108,122,NORM. DIFFUSION,6.606E-2,2.445,5.808,1.600,-0.227,0.093,0.372,0.916,1.590,0.617,0.127,0.220,0.127,0.067,0.843,0.678,0.512
183,423,11,98,108,NORM. DIFFUSION,9.285E-2,5.724,7.873,2.336,0.497,0.020,0.166,0.340,1.602,0.924,-0.202,0.142,0.170,0.054,0.712,0.646,0.570
189,430,14,100,113,NORM. DIFFUSION,6.355E-2,4.829,0.577,2.145,0.999,0.012,0.137,0.331,2.001,0.715,0.104,0.047,0.175,0.036,0.476,0.721,0.597
190,434,15,99,113,NORM. DIFFUSION,1.272E-1,3.733,0.496,2.153,0.963,0.012,0.135,0.440,1.835,0.771,0.305,0.287,0.273,0.051,0.685,0.870,0.625
191,435,11,103,113,NORM. DIFFUSION,1.32E-2,3.738,1.629,1.956,-0.227,0.048,0.287,0.366,4.366,0.384,0.682,0.159,0.207,0.036,0.610,0.445,0.636
192,436,23,104,126,NORM. DIFFUSION,3.266E-2,0.082,5.767,1.870,0.960,0.006,0.088,0.207,2.012,0.536,0.149,0.414,0.019,0.043,0.237,0.403,0.657
193,440,25,104,128,NORM. DIFFUSION,2.257E-2,0.862,7.478,1.757,0.515,0.016,0.161,0.292,2.381,0.549,0.395,0.243,0.138,0.028,0.713,0.889,0.544
195,443,13,108,120,NORM. DIFFUSION,5.917E-2,5.662,7.926,1.540,0.685,0.099,0.419,0.610,2.426,1.074,0.760,0.360,0.017,0.029,0.859,0.920,0.576
197,448,11,108,118,NORM. DIFFUSION,7.465E-2,3.433,2.298,1.657,0.996,0.075,0.356,0.616,1.772,1.143,0.523,0.594,0.235,0.040,0.651,0.833,0.447
198,449,11,107,117,NORM. DIFFUSION,1.46E-1,6.673,0.542,1.907,0.949,0.075,0.335,0.819,1.646,1.100,0.504,0.285,0.243,0.018,0.974,0.986,0.604
202,457,13,181,193,NORM. DIFFUSION,3.703E-2,6.126,6.785,1.592,0.850,0.071,0.310,0.602,1.761,0.720,-0.123,0.307,0.020,0.031,0.791,0.890,0.668
204,462,30,106,135,NORM. DIFFUSION,7.185E-2,5.149,2.647,1.776,0.789,0.006,0.091,0.221,2.700,0.670,0.325,0.204,0.045,0.038,0.607,0.657,0.614
205,466,40,108,147,NORM. DIFFUSION,1.81E-2,0.378,2.602,1.718,0.723,0.025,0.186,0.271,2.302,0.646,0.137,0.404,0.278,0.029,0.841,0.846,0.629
207,470,20,109,128,NORM. DIFFUSION,3.458E-2,3.250,3.142,1.941,0.836,0.006,0.097,0.209,2.427,0.439,0.353,0.201,0.054,0.054,0.256,0.273,0.607
214,476,26,116,141,NORM. DIFFUSION,5.093E-3,0.365,2.077,2.090,0.854,3.287E-4,0.024,0.027,2.569,0.340,0.019,0.414,0.063,0.015,0.101,0.209,0.568
215,483,45,126,170,NORM. DIFFUSION,2.231E-2,3.608,1.884,2.146,0.992,3.055E-4,0.022,0.044,1.647,0.579,0.761,0.347,0.022,0.039,0.426,0.730,0.588
221,492,12,120,131,NORM. DIFFUSION,9.677E-2,5.907,0.890,1.756,0.669,0.002,0.055,0.124,2.263,0.917,-0.031,0.120,-0.095,0.040,0.928,0.925,0.833
222,494,11,122,132,NORM. DIFFUSION,8.895E-3,3.876,0.015,1.479,0.745,0.131,0.474,0.548,3.750,0.453,0.333,0.428,-7.772E-16,0.020,0.307,0.533,0.456
224,499,12,124,135,NORM. DIFFUSION,1.701E-1,3.300,1.100,1.455,0.962,0.120,0.472,0.989,3.415,1.292,0.094,0.106,-0.058,0.057,0.993,0.989,0.603
225,501,18,125,142,NORM. DIFFUSION,4.271E-2,6.676,1.538,1.858,0.991,0.002,0.053,0.080,1.386,1.013,0.068,0.273,0.050,0.034,0.860,0.930,0.602
229,509,12,122,133,NORM. DIFFUSION,1.732E-1,1.633,7.087,1.841,0.963,0.009,0.111,0.262,1.832,1.262,-0.057,0.174,0.006,0.047,0.882,0.968,0.689
233,517,15,127,141,NORM. DIFFUSION,3.985E-2,4.821,0.400,2.050,0.888,0.035,0.227,0.591,1.737,0.486,0.137,0.078,0.272,0.031,0.739,0.876,0.596
236,519,14,139,152,NORM. DIFFUSION,6.53E-2,2.751,6.983,1.790,0.995,0.002,0.060,0.165,2.574,1.551E-9,0.876,0.488,0.065,0.039,0.005,-0.083,0.569
240,521,20,132,151,NORM. DIFFUSION,5.032E-2,6.648,1.448,1.737,0.207,0.025,0.191,0.408,2.635,0.727,0.328,0.208,0.091,0.048,0.873,0.886,0.661
241,524,14,128,141,NORM. DIFFUSION,9.083E-2,2.100,3.837,1.855,0.982,0.026,0.196,0.474,2.311,0.925,-0.039,0.128,0.227,0.039,0.664,0.856,0.613
242,525,15,133,147,NORM. DIFFUSION,1.323E-1,4.315,0.701,1.961,0.517,0.042,0.233,0.836,1.345,0.721,-0.202,0.174,0.158,0.082,0.897,0.913,0.616
244,533,13,134,146,NORM. DIFFUSION,1.212E-1,4.902,7.302,1.730,0.884,4.114E-4,0.023,0.057,1.385,1.055,-0.027,0.337,-0.095,0.037,0.980,0.993,0.750
246,543,19,140,158,NORM. DIFFUSION,2.294E-2,3.415,1.621,1.604,0.756,0.030,0.221,0.416,1.515,0.471,0.480,0.402,0.178,0.046,0.718,0.765,0.540
248,549,64,136,199,NORM. DIFFUSION,3.074E-2,0.826,7.059,2.081,0.907,1.621E-4,0.016,0.034,2.267,0.613,0.508,0.133,0.086,0.038,0.798,0.914,0.604
250,552,44,145,188,NORM. DIFFUSION,1.196E-2,0.708,3.545,2.398,0.965,0.004,0.079,0.156,1.966,0.386,0.507,0.025,0.316,0.035,0.206,0.400,0.614
255,564,12,140,151,NORM. DIFFUSION,7.989E-3,2.247,4.697,1.964,0.971,0.035,0.216,0.315,1.552,0.167,-0.149,0.556,0.251,0.033,-0.020,-0.081,0.692
260,572,17,161,177,NORM. DIFFUSION,5.217E-3,2.711,4.979,2.067,0.753,0.004,0.076,0.060,2.239,0.458,0.333,0.148,0.657,0.019,0.272,0.392,0.624
262,579,11,159,169,NORM. DIFFUSION,9.108E-2,3.465,0.945,1.591,0.860,0.123,0.425,0.884,2.438,1.044,0.098,0.017,-0.025,0.043,1.000,1.000,0.650
266,587,11,147,157,NORM. DIFFUSION,3.297E-2,2.196,0.818,1.665,0.566,0.013,0.149,0.340,1.807,0.402,0.702,0.388,-0.075,0.058,0.926,0.975,0.684
271,599,14,149,162,NORM. DIFFUSION,1.288E-1,1.889,6.420,1.523,0.917,0.049,0.275,0.526,2.539,1.309,-0.051,0.167,0.670,0.036,0.994,0.999,0.566
272,601,15,153,167,NORM. DIFFUSION,3.895E-2,6.024,6.920,1.601,0.943,0.069,0.314,0.797,2.376,0.561,0.267,0.108,0.749,0.045,0.168,0.402,0.624
274,604,11,147,157,NORM. DIFFUSION,3.352E-2,6.600,4.571,1.779,0.059,0.025,0.206,0.430,2.192,0.404,0.208,0.393,0.106,0.070,0.758,0.659,0.605
275,607,11,153,163,NORM. DIFFUSION,2.72E-3,3.382,6.793,1.659,-0.227,0.036,0.240,0.204,3.175,0.211,-0.105,0.177,0.154,0.018,0.518,0.335,0.558
280,625,19,159,177,NORM. DIFFUSION,5.223E-2,6.611,1.423,1.778,0.948,0.040,0.237,0.606,3.319,0.649,-0.096,0.092,0.187,0.031,0.521,0.728,0.706
280,628,24,213,236,NORM. DIFFUSION,1.169E-1,6.382,1.152,1.629,0.505,0.051,0.273,0.730,1.929,0.797,0.532,0.227,0.072,0.064,0.781,0.804,0.534
282,629,11,160,170,NORM. DIFFUSION,8.483E-2,7.549,3.455,1.671,0.807,0.036,0.231,0.414,1.236,1.118,0.265,0.387,0.364,0.060,0.914,0.942,0.596
285,631,26,159,184,NORM. DIFFUSION,6.287E-2,3.903,3.545,2.229,0.944,0.008,0.117,0.268,2.854,0.738,0.599,0.019,0.086,0.057,0.950,0.988,0.598
285,633,10,202,211,NORM. DIFFUSION,1.866E-2,3.888,3.780,1.614,0.919,0.112,0.417,0.650,1.309,0.552,-0.017,0.392,7.133,0.051,0.258,0.509,0.575
288,635,18,156,173,NORM. DIFFUSION,9.823E-2,4.984,7.582,1.770,0.920,0.039,0.245,0.595,1.585,0.914,0.026,0.165,0.106,0.035,0.529,0.838,0.693
289,637,12,167,178,NORM. DIFFUSION,4.092E-2,3.420,3.913,1.675,0.113,0.040,0.233,0.528,1.724,0.539,-0.080,0.288,0.123,0.052,0.915,0.843,0.686
291,639,15,165,179,NORM. DIFFUSION,1.375E-2,4.725,3.419,1.852,0.813,0.027,0.188,0.194,1.532,0.827,-0.067,0.036,0.136,0.011,0.861,0.956,0.736
294,646,20,187,206,NORM. DIFFUSION,2.979E-2,7.326,3.304,1.851,-0.227,0.026,0.198,0.320,1.728,0.628,0.274,0.137,0.200,0.042,0.824,0.648,0.602
295,648,24,166,189,NORM. DIFFUSION,5.609E-2,1.702,7.133,1.591,0.398,0.030,0.230,0.402,1.573,0.841,1.122,0.214,0.149,0.045,0.809,0.904,0.587
298,653,44,169,212,NORM. DIFFUSION,5.465E-2,0.769,2.344,1.821,0.788,0.007,0.104,0.196,3.076,0.840,0.666,0.077,0.154,0.044,0.926,0.960,0.588
299,655,15,167,181,NORM. DIFFUSION,3.427E-2,2.483,3.464,2.116,0.999,0.013,0.145,0.311,1.562,0.534,1.400,0.270,0.208,0.026,0.181,0.353,0.568
301,662,12,169,180,NORM. DIFFUSION,1.304E-1,0.333,3.173,1.966,0.956,0.042,0.232,0.691,1.721,0.906,0.015,0.110,0.224,0.050,0.948,0.970,0.705
308,673,11,175,185,NORM. DIFFUSION,3.812E-2,0.091,2.498,1.584,0.679,0.052,0.338,0.760,2.742,0.390,0.070,0.050,-0.036,0.019,0.771,0.885,0.542
313,676,11,171,181,NORM. DIFFUSION,7.215E-2,5.095,5.985,1.532,0.918,0.113,0.424,0.748,3.035,1.090,0.472,0.208,-0.037,0.047,0.966,0.981,0.480
315,677,13,176,188,NORM. DIFFUSION,9.465E-2,5.502,0.320,1.738,0.758,0.066,0.322,0.756,2.482,0.739,0.061,0.294,-0.046,0.042,0.688,0.724,0.538
323,688,13,182,194,NORM. DIFFUSION,2.349E-2,2.643,6.942,1.789,0.573,0.025,0.220,0.345,1.349,0.450,1.755,0.375,0.085,0.048,0.727,0.709,0.535
329,696,24,187,210,NORM. DIFFUSION,7.327E-4,5.522,1.700,2.025,0.632,0.008,0.126,0.172,2.008,0.038,0.802,0.386,0.252,0.039,-0.032,-0.031,0.577
330,700,11,183,193,NORM. DIFFUSION,1.056E-1,2.651,3.244,1.746,0.731,0.057,0.304,0.700,1.172,0.883,0.137,0.422,0.037,0.074,0.907,0.914,0.632
332,702,11,184,194,NORM. DIFFUSION,1.853E-2,0.160,5.960,1.701,0.657,0.026,0.228,0.288,4.664,0.537,0.608,0.477,0.292,0.035,0.992,0.981,0.552
333,705,11,187,197,NORM. DIFFUSION,1.223E-1,2.262,3.040,1.574,0.948,0.092,0.369,0.736,1.499,1.315,0.183,0.426,-0.010,0.047,1.000,0.998,0.648
338,709,41,186,226,NORM. DIFFUSION,7.278E-2,4.377,0.909,1.874,0.973,7.947E-4,0.036,0.087,4.419,0.663,0.411,0.152,0.339,0.033,0.613,0.696,0.614
339,721,20,197,216,NORM. DIFFUSION,8.17E-2,3.108,2.544,1.846,0.827,0.019,0.162,0.400,1.752,0.791,0.059,0.341,0.216,0.030,0.528,0.716,0.610
340,724,16,206,221,NORM. DIFFUSION,1.249E-2,0.915,1.288,1.789,0.884,0.018,0.169,0.143,3.327,0.925,0.228,0.093,0.083,0.024,0.882,0.961,0.621
349,735,20,220,239,NORM. DIFFUSION,3.826E-2,3.274,2.990,1.838,0.991,0.019,0.167,0.306,2.526,0.813,0.514,0.138,0.056,0.049,0.349,0.656,0.656
350,740,17,201,217,NORM. DIFFUSION,6.071E-2,2.273,5.522,2.018,0.990,0.002,0.062,0.127,2.774,0.675,0.253,0.063,0.004,0.050,0.542,0.582,0.625
351,742,11,195,205,NORM. DIFFUSION,7.491E-2,4.822,4.716,1.783,0.973,0.023,0.192,0.366,3.573,1.006,0.213,0.170,-0.041,0.027,0.954,0.976,0.668
352,747,11,231,241,NORM. DIFFUSION,3.792E-1,2.564,6.225,1.542,0.842,0.006,0.105,0.280,1.475,1.427,0.260,0.376,0.155,0.050,0.838,0.899,0.632
357,750,11,206,216,NORM. DIFFUSION,2.871E-2,6.938,3.305,1.530,0.947,0.057,0.293,0.518,1.191,0.634,0.018,0.414,-0.004,0.036,0.126,0.356,0.493
361,759,10,200,209,NORM. DIFFUSION,8.779E-2,6.932,7.416,1.932,0.946,3.195E-4,0.022,0.076,1.563,0.541,0.054,0.277,0.456,0.043,0.470,0.686,0.571
367,763,23,203,225,NORM. DIFFUSION,1.123E-1,7.045,1.932,2.111,0.935,4.173E-4,0.024,0.069,1.672,0.810,-0.080,0.008,0.100,0.044,0.939,0.972,0.648
370,766,10,212,221,NORM. DIFFUSION,4.804E-2,3.660,6.560,1.451,0.971,0.031,0.297,0.338,1.311,1.018,2.645,0.554,0.218,0.010,0.978,0.987,0.530
372,769,11,207,217,NORM. DIFFUSION,4.297E-2,4.273,6.600,2.025,0.513,0.039,0.232,0.751,1.645,0.329,0.169,0.034,0.074,0.084,0.984,1.000,0.472
376,774,12,208,219,NORM. DIFFUSION,2.281E-2,3.353,0.873,1.823,0.990,0.000,0.000,0.000,1.415,0.984,-0.106,0.217,-0.107,0.020,0.613,0.820,0.736
379,779,18,208,225,NORM. DIFFUSION,1.629E-1,4.244,3.340,1.721,0.774,0.025,0.185,0.566,3.047,0.970,0.014,0.167,0.061,0.045,0.817,0.942,0.696
383,786,15,216,230,NORM. DIFFUSION,8.565E-2,2.589,3.256,2.007,0.935,0.046,0.258,0.614,1.250,0.882,0.445,0.409,0.074,0.066,0.886,0.958,0.553
385,787,11,210,220,NORM. DIFFUSION,4.856E-2,2.778,2.080,2.464,0.787,0.021,0.178,0.304,2.160,0.785,0.019,0.039,0.414,0.047,0.817,0.793,0.584
