 ,Time(s)
1,0.000
2,0.947
3,1.947
4,2.231
5,3.232
6,4.231
7,5.232
8,6.230
9,7.232
10,8.230
11,9.231
12,10.231
13,11.231
14,12.230
15,13.230
16,14.231
17,15.231
18,16.231
19,17.231
20,18.230
21,19.231
22,20.231
23,21.232
24,22.231
25,23.231
26,24.231
27,25.231
28,26.231
29,27.231
30,28.231
31,29.232
32,30.231
33,31.231
34,32.230
35,33.232
36,34.231
37,35.231
38,36.230
39,37.231
40,38.230
41,39.231
42,40.231
43,41.232
44,42.230
45,43.232
46,44.230
47,45.231
48,46.231
49,47.230
50,48.231
51,49.231
52,50.230
53,51.231
54,52.231
55,53.230
56,54.231
57,55.231
58,56.231
59,57.230
60,58.231
61,59.230
62,60.231
63,61.231
64,62.231
