 ,Time(s)
1,0.000
2,0.938
3,1.939
4,2.211
5,3.212
6,4.212
7,5.212
8,6.212
9,7.211
10,8.212
11,9.212
12,10.211
13,11.212
14,12.212
15,13.212
16,14.213
17,15.211
18,16.212
19,17.212
20,18.212
21,19.212
22,20.212
23,21.213
24,22.211
25,23.212
26,24.212
27,25.212
28,26.212
29,27.212
30,28.212
31,29.212
32,30.212
33,31.212
34,32.213
35,33.211
36,34.211
37,35.211
38,36.211
39,37.212
40,38.212
41,39.212
42,40.212
43,41.211
44,42.212
45,43.211
46,44.211
47,45.211
48,46.211
49,47.211
50,48.211
51,49.211
52,50.212
53,51.212
54,52.211
55,53.211
56,54.211
57,55.212
58,56.211
59,57.211
60,58.211
61,59.212
62,60.212
63,61.211
64,62.212
