 ,Time(s)
1,0.000
2,0.970
3,1.969
4,2.244
5,3.245
6,4.245
7,5.245
8,6.245
9,7.244
10,8.245
11,9.244
12,10.245
13,11.244
14,12.244
15,13.245
16,14.245
17,15.245
18,16.245
19,17.245
20,18.245
21,19.245
22,20.245
23,21.245
24,22.245
25,23.245
26,24.245
27,25.245
28,26.244
29,27.244
30,28.245
31,29.245
32,30.244
33,31.245
34,32.245
35,33.245
36,34.245
37,35.245
38,36.243
39,37.245
40,38.244
41,39.244
42,40.244
43,41.244
44,42.244
45,43.244
46,44.244
47,45.245
48,46.245
49,47.244
50,48.243
51,49.245
52,50.245
53,51.245
54,52.244
55,53.245
56,54.244
57,55.244
58,56.243
59,57.244
60,58.245
61,59.244
62,60.244
63,61.243
64,62.243
