 ,Time(s)
1,0.000
2,0.946
3,1.946
4,2.217
5,3.217
6,4.217
7,5.217
8,6.218
9,7.218
10,8.218
11,9.218
12,10.218
13,11.217
14,12.218
15,13.217
16,14.218
17,15.217
18,16.218
19,17.218
20,18.217
21,19.218
22,20.217
23,21.217
24,22.218
25,23.218
26,24.218
27,25.217
28,26.217
29,27.218
30,28.218
31,29.217
32,30.217
33,31.217
34,32.218
35,33.217
36,34.218
37,35.218
38,36.218
39,37.217
40,38.218
41,39.218
42,40.217
43,41.218
44,42.218
45,43.217
46,44.218
47,45.217
48,46.217
49,47.217
50,48.217
51,49.218
52,50.217
53,51.217
54,52.217
55,53.218
56,54.217
57,55.217
58,56.217
59,57.216
60,58.217
61,59.218
62,60.217
63,61.217
64,62.217
