 ,Time(s)
1,0.000
2,0.976
3,1.975
4,2.248
5,3.248
6,4.248
7,5.248
8,6.248
9,7.248
10,8.248
11,9.249
12,10.249
13,11.248
14,12.248
15,13.248
16,14.247
17,15.249
18,16.248
19,17.248
20,18.248
21,19.248
22,20.249
23,21.247
24,22.247
25,23.248
26,24.249
27,25.248
28,26.247
29,27.249
30,28.248
31,29.248
32,30.248
33,31.248
34,32.248
35,33.247
36,34.248
37,35.248
38,36.249
39,37.248
40,38.247
41,39.248
42,40.249
43,41.248
44,42.248
45,43.248
46,44.248
47,45.249
48,46.247
49,47.247
50,48.249
51,49.248
52,50.249
53,51.247
54,52.247
55,53.249
56,54.249
57,55.248
58,56.248
59,57.248
60,58.249
61,59.249
62,60.249
63,61.248
64,62.247
