 ,Time(s)
1,0.000
2,0.934
3,1.934
4,2.207
5,3.208
6,4.209
7,5.208
8,6.209
9,7.208
10,8.208
11,9.207
12,10.207
13,11.208
14,12.208
15,13.208
16,14.208
17,15.207
18,16.209
19,17.209
20,18.208
21,19.209
22,20.207
23,21.207
24,22.207
25,23.207
26,24.207
27,25.207
28,26.208
29,27.207
30,28.208
31,29.209
32,30.208
33,31.208
34,32.208
35,33.208
36,34.208
37,35.207
38,36.208
39,37.208
40,38.207
41,39.208
42,40.208
43,41.207
44,42.208
45,43.209
46,44.207
47,45.208
48,46.208
49,47.207
50,48.207
51,49.207
52,50.207
53,51.208
54,52.208
55,53.208
56,54.208
57,55.208
58,56.208
59,57.208
60,58.208
61,59.208
62,60.208
63,61.207
64,62.207
