 ,Time(s)
1,0.000
2,0.974
3,1.973
4,2.247
5,3.248
6,4.248
7,5.247
8,6.248
9,7.248
10,8.248
11,9.248
12,10.248
13,11.248
14,12.249
15,13.249
16,14.247
17,15.249
18,16.249
19,17.247
20,18.248
21,19.248
22,20.248
23,21.247
24,22.249
25,23.247
26,24.248
27,25.248
28,26.248
29,27.247
30,28.248
31,29.247
32,30.249
33,31.248
34,32.248
35,33.249
36,34.248
37,35.248
38,36.248
39,37.248
40,38.249
41,39.248
42,40.247
43,41.248
44,42.247
45,43.247
46,44.248
47,45.248
48,46.247
49,47.249
50,48.247
51,49.248
52,50.248
53,51.248
54,52.247
55,53.248
56,54.247
57,55.247
58,56.248
59,57.247
60,58.248
61,59.248
62,60.248
63,61.248
64,62.248
