 ,Time(s)
1,0.000
2,0.976
3,1.976
4,2.250
5,3.251
6,4.252
7,5.251
8,6.252
9,7.251
10,8.252
11,9.251
12,10.251
13,11.250
14,12.252
15,13.251
16,14.251
17,15.251
18,16.250
19,17.252
20,18.252
21,19.251
22,20.252
23,21.251
24,22.251
25,23.251
26,24.251
27,25.250
28,26.251
29,27.251
30,28.251
31,29.250
32,30.251
33,31.251
34,32.251
35,33.251
36,34.252
37,35.251
38,36.251
39,37.252
40,38.251
41,39.251
42,40.250
43,41.251
44,42.251
45,43.251
46,44.251
47,45.251
48,46.251
49,47.251
50,48.251
51,49.251
52,50.250
53,51.251
54,52.251
55,53.251
56,54.251
57,55.250
58,56.251
59,57.251
60,58.251
61,59.251
62,60.251
63,61.251
64,62.250
