 ,Time(s)
1,0.000
2,0.971
3,1.971
4,2.245
5,3.246
6,4.246
7,5.246
8,6.245
9,7.246
10,8.246
11,9.245
12,10.246
13,11.245
14,12.246
15,13.246
16,14.245
17,15.246
18,16.245
19,17.246
20,18.246
21,19.245
22,20.246
23,21.245
24,22.245
25,23.246
26,24.246
27,25.246
28,26.245
29,27.245
30,28.245
31,29.246
32,30.245
33,31.245
34,32.245
35,33.245
36,34.246
37,35.245
38,36.246
39,37.245
40,38.246
41,39.246
42,40.246
43,41.245
44,42.246
45,43.246
46,44.246
47,45.245
48,46.246
49,47.246
50,48.246
51,49.245
52,50.246
53,51.246
54,52.246
55,53.246
56,54.246
57,55.246
58,56.245
59,57.245
60,58.245
61,59.245
62,60.246
63,61.245
64,62.245
