 ,Time(s)
1,0.000
2,0.951
3,1.951
4,2.225
5,3.226
6,4.226
7,5.226
8,6.225
9,7.226
10,8.225
11,9.225
12,10.226
13,11.226
14,12.226
15,13.225
16,14.226
17,15.225
18,16.226
19,17.226
20,18.226
21,19.226
22,20.224
23,21.226
24,22.225
25,23.225
26,24.226
27,25.225
28,26.226
29,27.225
30,28.225
31,29.226
32,30.226
33,31.225
34,32.225
35,33.225
36,34.226
37,35.226
38,36.225
39,37.225
40,38.226
41,39.226
42,40.225
43,41.225
44,42.225
45,43.225
46,44.226
47,45.225
48,46.225
49,47.225
50,48.225
51,49.225
52,50.226
53,51.225
54,52.225
55,53.225
56,54.225
57,55.226
58,56.225
59,57.225
60,58.224
61,59.225
62,60.225
63,61.224
64,62.225
