 ,Time(s)
1,0.000
2,0.952
3,1.952
4,2.269
5,3.270
6,4.270
7,5.270
8,6.271
9,7.270
10,8.270
11,9.270
12,10.270
13,11.271
14,12.270
15,13.270
16,14.270
17,15.270
18,16.271
19,17.270
20,18.270
21,19.270
22,20.270
23,21.269
24,22.270
25,23.270
26,24.270
27,25.271
28,26.270
29,27.270
30,28.270
31,29.270
32,30.270
33,31.270
34,32.271
35,33.270
36,34.270
37,35.269
38,36.270
39,37.270
40,38.270
41,39.270
42,40.270
43,41.270
44,42.270
45,43.270
46,44.270
47,45.269
48,46.270
49,47.271
50,48.271
51,49.270
52,50.270
53,51.269
54,52.270
55,53.270
56,54.270
57,55.269
58,56.270
59,57.270
60,58.269
61,59.270
62,60.270
63,61.269
64,62.270
