 ,Time(s)
1,0.000
2,0.969
3,1.969
4,2.242
5,3.242
6,4.243
7,5.243
8,6.242
9,7.243
10,8.242
11,9.242
12,10.242
13,11.242
14,12.243
15,13.243
16,14.243
17,15.243
18,16.242
19,17.242
20,18.243
21,19.242
22,20.243
23,21.242
24,22.242
25,23.242
26,24.243
27,25.242
28,26.242
29,27.242
30,28.243
31,29.242
32,30.243
33,31.243
34,32.243
35,33.242
36,34.242
37,35.242
38,36.243
39,37.242
40,38.242
41,39.242
42,40.242
43,41.242
44,42.242
45,43.242
46,44.241
47,45.243
48,46.242
49,47.241
50,48.243
51,49.243
52,50.243
53,51.241
54,52.242
55,53.242
56,54.243
57,55.241
58,56.241
59,57.242
60,58.242
61,59.241
62,60.241
63,61.241
64,62.242
