 ,Time(s)
1,0.000
2,0.974
3,1.973
4,2.245
5,3.245
6,4.245
7,5.245
8,6.246
9,7.244
10,8.245
11,9.245
12,10.245
13,11.246
14,12.245
15,13.244
16,14.245
17,15.245
18,16.244
19,17.245
20,18.244
21,19.245
22,20.245
23,21.244
24,22.245
25,23.245
26,24.244
27,25.245
28,26.244
29,27.244
30,28.245
31,29.245
32,30.244
33,31.245
34,32.245
35,33.244
36,34.245
37,35.245
38,36.245
39,37.245
40,38.245
41,39.245
42,40.245
43,41.246
44,42.245
45,43.245
46,44.245
47,45.245
48,46.245
49,47.244
50,48.245
51,49.244
52,50.244
53,51.244
54,52.245
55,53.245
56,54.244
57,55.245
58,56.244
59,57.245
60,58.244
61,59.244
62,60.244
63,61.245
64,62.245
