 ,Time(s)
1,0.000
2,0.979
3,1.978
4,2.247
5,3.248
6,4.248
7,5.247
8,6.248
9,7.247
10,8.248
11,9.247
12,10.248
13,11.246
14,12.247
15,13.248
16,14.247
17,15.248
18,16.247
19,17.248
20,18.247
21,19.247
22,20.247
23,21.247
24,22.247
25,23.247
26,24.247
27,25.247
28,26.247
29,27.247
30,28.248
31,29.248
32,30.247
33,31.247
34,32.247
35,33.247
36,34.246
37,35.248
38,36.248
39,37.248
40,38.247
41,39.248
42,40.247
43,41.247
44,42.248
45,43.248
46,44.248
47,45.247
48,46.247
49,47.247
50,48.248
51,49.248
52,50.247
53,51.248
54,52.248
55,53.247
56,54.247
57,55.247
58,56.247
59,57.247
60,58.247
61,59.247
62,60.246
63,61.247
64,62.247
