 ,Time(s)
1,0.000
2,0.952
3,1.952
4,2.296
5,6.451
6,9.789
7,13.126
8,16.486
9,19.881
10,23.220
11,26.566
12,29.999
13,33.337
14,36.679
15,40.037
16,43.442
17,46.821
18,50.206
19,53.587
20,56.972
21,60.479
22,63.984
23,67.490
24,70.998
25,74.337
26,77.759
27,81.272
28,84.770
29,88.281
30,91.783
31,95.285
32,98.799
33,102.399
34,106.048
35,109.550
36,113.049
37,116.549
38,120.052
39,123.550
40,127.049
41,130.550
42,134.056
43,137.548
44,141.052
45,144.551
46,148.055
47,151.549
48,155.079
49,158.553
50,162.054
51,165.551
52,169.055
53,172.552
54,176.054
55,179.554
56,183.054
57,186.555
58,190.056
59,193.551
60,197.072
61,200.558
62,204.057
63,207.556
64,211.076
65,214.557
66,218.054
67,221.556
68,225.056
69,228.556
70,232.056
71,235.555
72,239.058
73,242.561
74,246.062
75,249.558
76,253.081
77,256.576
78,259.918
79,263.256
80,266.817
81,270.310
82,273.649
83,277.112
84,280.575
85,284.061
86,287.559
87,291.073
88,294.560
89,298.061
90,301.559
91,305.060
92,308.402
93,311.884
94,315.369
95,318.853
96,322.342
97,325.822
98,329.309
99,332.809
100,336.347
101,339.825
102,343.372
103,346.840
104,350.177
105,353.754
106,357.221
107,360.811
108,364.149
109,367.486
110,371.540
111,375.059
112,378.674
113,382.179
114,385.702
115,389.203
116,392.559
117,396.064
118,399.603
119,403.115
120,406.686
121,410.250
122,413.809
123,417.359
124,420.890
125,424.515
126,428.115
127,431.656
128,435.220
129,438.812
130,442.213
131,445.898
132,449.494
133,453.094
134,456.752
135,460.350
136,463.978
137,467.641
138,471.295
139,474.904
140,478.491
141,482.110
142,485.763
143,489.248
144,492.899
145,496.513
146,500.142
147,503.784
148,507.421
149,511.081
150,514.735
151,518.411
152,522.007
153,525.611
154,529.229
155,532.724
156,536.417
157,540.120
158,543.730
159,547.444
160,550.935
161,554.618
162,558.314
163,561.762
164,565.266
165,568.939
166,572.619
167,576.143
168,579.816
169,583.473
170,587.185
171,590.900
172,594.410
173,597.930
174,601.655
175,605.141
176,608.482
177,612.033
178,615.541
179,619.032
180,622.584
181,626.074
182,629.561
183,633.247
184,636.797
185,640.300
186,643.667
187,647.180
188,650.649
189,654.147
190,657.832
191,661.331
192,664.853
193,668.354
194,671.692
195,675.412
196,678.952
197,682.516
198,686.087
199,689.635
200,693.362
201,697.088
202,700.626
203,704.130
204,707.836
205,711.353
206,714.865
207,718.376
208,721.876
209,725.591
210,729.105
211,732.628
212,736.357
213,739.869
214,743.379
215,747.107
216,750.611
217,754.114
218,757.646
219,761.227
220,764.764
221,768.308
222,771.849
223,775.389
224,778.929
225,782.452
226,785.969
227,789.536
228,793.056
229,796.563
230,800.077
231,803.602
232,807.176
233,810.751
234,814.351
235,817.968
236,821.551
237,825.088
238,828.704
239,832.238
240,835.769
241,839.300
242,842.637
243,846.129
244,849.654
245,853.183
246,856.728
247,860.259
248,863.800
249,867.139
250,870.670
251,874.215
252,877.768
253,881.315
254,884.848
255,888.428
256,891.996
257,895.550
258,899.094
259,902.644
260,906.196
261,909.764
262,913.319
263,916.887
264,920.473
265,924.037
266,927.609
267,931.184
268,934.541
269,938.115
270,941.488
271,945.065
272,948.652
273,952.248
274,955.836
275,959.253
276,962.839
277,966.441
278,970.047
279,973.642
280,977.244
281,980.840
282,984.435
283,988.047
284,991.671
285,995.284
286,998.888
287,1002.512
288,1006.133
289,1009.755
290,1013.378
291,1017.044
292,1020.657
293,1024.300
294,1027.920
295,1031.557
296,1035.184
297,1038.833
298,1042.464
299,1046.102
300,1049.734
