 ,Time(s)
1,0.071
2,1.071
3,2.071
4,2.365
5,2.513
6,2.660
7,2.807
8,2.955
9,3.103
10,3.250
11,3.399
12,3.547
13,3.694
14,3.841
15,3.989
16,4.137
17,4.284
18,4.432
19,4.579
20,4.726
21,4.873
22,5.020
23,5.169
24,5.317
25,5.464
26,5.611
27,5.758
28,5.905
29,6.053
30,6.200
31,6.347
32,6.494
33,6.643
34,6.793
35,6.940
36,7.087
37,7.235
38,7.382
39,7.529
40,7.677
41,7.824
42,7.972
43,8.120
44,8.270
45,8.417
46,8.565
47,8.712
48,8.859
49,9.006
50,9.154
51,9.301
52,9.448
53,9.597
54,9.744
55,9.891
56,10.039
57,10.186
58,10.333
59,10.481
60,10.628
61,10.775
62,10.922
63,11.071
64,11.220
65,11.367
66,11.514
67,11.661
68,11.808
69,11.955
70,12.103
71,12.251
72,12.398
73,12.545
74,12.694
75,12.841
76,12.988
77,13.135
78,13.283
79,13.430
80,13.578
81,13.725
82,13.872
83,14.019
84,14.167
85,14.315
86,14.462
87,14.609
88,14.756
89,14.904
90,15.051
91,15.198
92,15.346
93,15.493
94,15.640
95,15.786
96,15.934
97,16.081
98,16.228
99,16.375
100,16.523
101,16.670
102,16.817
103,16.964
104,17.112
105,17.260
106,17.407
107,17.555
108,17.702
109,17.849
110,17.996
111,18.143
112,18.290
113,18.437
114,18.584
115,18.731
116,18.878
117,19.026
118,19.173
119,19.320
120,19.468
121,19.615
122,19.763
123,19.909
124,20.057
125,20.204
126,20.351
127,20.498
128,20.646
129,20.793
130,20.940
131,21.087
132,21.234
133,21.381
134,21.528
135,21.675
136,21.822
137,21.969
138,22.117
139,22.264
140,22.411
141,22.558
142,22.705
143,22.854
144,23.004
145,23.152
146,23.300
147,23.447
148,23.597
149,23.745
150,23.892
151,24.039
152,24.186
153,24.333
154,24.517
155,24.664
156,24.811
157,24.958
158,25.105
159,25.253
160,25.400
161,25.547
162,25.694
163,25.841
164,25.988
165,26.136
166,26.283
167,26.430
168,26.577
169,26.724
170,26.871
171,27.019
172,27.168
173,27.315
174,27.462
175,27.609
176,27.757
177,27.903
178,28.051
179,28.198
180,28.346
181,28.495
182,28.643
183,28.789
184,28.936
185,29.084
186,29.231
187,29.378
188,29.527
189,29.674
190,29.821
191,29.968
192,30.117
193,30.266
194,30.413
195,30.560
196,30.708
197,30.856
198,31.004
199,31.150
200,31.297
201,31.444
202,31.591
203,31.739
204,31.889
205,32.036
206,32.183
207,32.331
