 ,Time(s)
1,0.079
2,1.080
3,2.079
4,2.372
5,2.519
6,2.666
7,2.814
8,2.961
9,3.108
10,3.255
11,3.402
12,3.549
13,3.696
14,3.843
15,3.990
16,4.137
17,4.284
18,4.431
19,4.578
20,4.725
21,4.872
22,5.019
23,5.166
24,5.313
25,5.460
26,5.607
27,5.753
28,5.900
29,6.047
30,6.194
31,6.341
32,6.488
33,6.635
34,6.783
35,6.930
36,7.077
37,7.224
38,7.371
39,7.518
40,7.665
41,7.812
42,7.959
43,8.106
44,8.253
45,8.401
46,8.548
47,8.695
48,8.841
49,8.988
50,9.135
51,9.283
52,9.430
53,9.577
54,9.724
55,9.871
56,10.018
57,10.165
58,10.312
59,10.459
60,10.606
61,10.753
62,10.900
63,11.047
64,11.194
65,11.341
66,11.488
67,11.635
68,11.782
69,11.929
70,12.076
71,12.223
72,12.370
73,12.517
74,12.664
75,12.811
76,12.958
77,13.105
78,13.252
79,13.398
80,13.546
81,13.693
82,13.840
83,13.986
84,14.133
85,14.280
86,14.427
87,14.574
88,14.721
89,14.868
90,15.015
91,15.162
92,15.309
93,15.457
94,15.604
95,15.751
96,15.898
97,16.045
98,16.192
99,16.339
100,16.486
101,16.633
102,16.780
103,16.927
104,17.074
105,17.221
106,17.368
107,17.515
108,17.662
109,17.809
110,17.956
111,18.103
112,18.250
113,18.397
114,18.544
115,18.691
116,18.838
117,18.985
118,19.132
119,19.280
120,19.426
121,19.573
122,19.720
123,19.867
124,20.014
125,20.161
126,20.308
127,20.455
128,20.603
129,20.750
130,20.897
131,21.043
132,21.190
133,21.338
134,21.485
135,21.632
136,21.779
137,21.926
138,22.073
139,22.220
140,22.367
141,22.514
142,22.661
143,22.810
144,22.957
145,23.104
146,23.251
147,23.398
148,23.545
149,23.692
150,23.839
151,23.986
152,24.133
153,24.280
154,24.427
155,24.610
156,24.757
157,24.904
158,25.051
159,25.198
160,25.345
161,25.492
162,25.639
163,25.786
164,25.933
165,26.081
166,26.228
167,26.375
168,26.522
169,26.669
170,26.816
171,26.963
172,27.110
173,27.256
174,27.404
175,27.551
176,27.698
177,27.845
178,27.992
179,28.138
180,28.286
181,28.433
182,28.580
183,28.727
184,28.874
185,29.021
186,29.168
187,29.315
188,29.462
189,29.609
190,29.756
191,29.903
192,30.050
193,30.197
194,30.345
195,30.492
196,30.639
197,30.786
198,30.933
199,31.080
200,31.227
201,31.374
202,31.521
203,31.668
204,31.814
205,31.961
206,32.109
207,32.256
