 ,Time(s)
1,0.014
2,1.016
3,2.015
4,2.309
5,2.456
6,2.603
7,2.749
8,2.896
9,3.043
10,3.190
11,3.336
12,3.483
13,3.630
14,3.776
15,3.923
16,4.069
17,4.216
18,4.363
19,4.509
20,4.657
21,4.804
22,4.951
23,5.098
24,5.245
25,5.391
26,5.538
27,5.685
28,5.831
29,5.978
30,6.125
31,6.271
32,6.418
33,6.565
34,6.712
35,6.858
36,7.006
37,7.152
38,7.299
39,7.446
40,7.592
41,7.739
42,7.886
43,8.032
44,8.179
45,8.326
46,8.473
47,8.620
48,8.766
49,8.913
50,9.060
51,9.206
52,9.353
53,9.500
54,9.646
55,9.793
56,9.940
57,10.087
58,10.234
59,10.381
60,10.528
61,10.675
62,10.822
63,10.968
64,11.115
65,11.262
66,11.409
67,11.555
68,11.702
69,11.848
70,11.996
71,12.142
72,12.289
73,12.436
74,12.583
75,12.729
76,12.876
77,13.023
78,13.170
79,13.316
80,13.463
81,13.610
82,13.756
83,13.903
84,14.050
85,14.196
86,14.343
87,14.490
88,14.636
89,14.783
90,14.930
91,15.076
92,15.223
93,15.370
94,15.517
95,15.663
96,15.810
97,15.957
98,16.104
99,16.250
100,16.397
101,16.544
102,16.691
103,16.838
104,16.984
105,17.132
106,17.279
107,17.426
108,17.574
109,17.720
110,17.867
111,18.014
112,18.160
113,18.307
114,18.454
115,18.600
116,18.747
117,18.893
118,19.040
119,19.187
120,19.333
121,19.480
122,19.627
123,19.775
124,19.921
125,20.068
126,20.215
127,20.362
128,20.508
129,20.655
130,20.801
131,20.948
132,21.096
133,21.244
134,21.390
135,21.537
136,21.684
137,21.831
138,21.978
139,22.124
140,22.271
141,22.417
142,22.564
143,22.711
144,22.857
145,23.004
146,23.151
147,23.297
148,23.444
149,23.591
150,23.740
151,23.887
152,24.035
153,24.182
154,24.328
155,24.511
156,24.657
157,24.804
158,24.952
159,25.098
160,25.244
161,25.391
162,25.537
163,25.683
164,25.830
165,25.977
166,26.123
167,26.269
168,26.416
169,26.562
170,26.709
171,26.855
172,27.001
173,27.148
174,27.294
175,27.441
176,27.587
177,27.734
178,27.880
179,28.027
180,28.173
181,28.319
182,28.466
183,28.612
184,28.758
185,28.905
186,29.051
187,29.197
188,29.344
189,29.491
190,29.637
191,29.783
192,29.930
193,30.077
194,30.223
195,30.370
196,30.516
197,30.663
198,30.809
199,30.955
200,31.102
201,31.249
202,31.395
203,31.541
204,31.688
205,31.834
206,31.981
207,32.127
208,32.274
