 ,Time(s)
1,0.070
2,1.070
3,2.070
4,2.364
5,2.511
6,2.659
7,2.806
8,2.953
9,3.100
10,3.249
11,3.396
12,3.543
13,3.690
14,3.838
15,3.986
16,4.133
17,4.280
18,4.428
19,4.574
20,4.724
21,4.871
22,5.018
23,5.165
24,5.313
25,5.460
26,5.607
27,5.754
28,5.901
29,6.048
30,6.197
31,6.344
32,6.492
33,6.639
34,6.787
35,6.934
36,7.081
37,7.228
38,7.375
39,7.522
40,7.669
41,7.816
42,7.965
43,8.112
44,8.260
45,8.442
46,8.589
47,8.736
48,8.883
49,9.030
50,9.178
51,9.325
52,9.472
53,9.619
54,9.767
55,9.913
56,10.060
57,10.210
58,10.357
59,10.504
60,10.652
61,10.799
62,10.946
63,11.093
64,11.240
65,11.387
66,11.535
67,11.682
68,11.829
69,11.976
70,12.123
71,12.271
72,12.418
73,12.565
74,12.713
75,12.859
76,13.009
77,13.156
78,13.303
79,13.451
80,13.598
81,13.745
82,13.892
83,14.039
84,14.186
85,14.333
86,14.482
87,14.629
88,14.777
89,14.924
90,15.072
91,15.219
92,15.367
93,15.514
94,15.661
95,15.808
96,15.956
97,16.105
98,16.253
99,16.400
100,16.548
101,16.695
102,16.842
103,16.989
104,17.136
105,17.284
106,17.432
107,17.580
108,17.727
109,17.875
110,18.022
111,18.170
112,18.318
113,18.465
114,18.612
115,18.759
116,18.906
117,19.053
118,19.201
119,19.348
120,19.495
121,19.643
122,19.791
123,19.938
124,20.087
125,20.235
126,20.381
127,20.528
128,20.676
129,20.823
130,20.970
131,21.117
132,21.265
133,21.412
134,21.562
135,21.709
136,21.856
137,22.003
138,22.151
139,22.298
140,22.445
141,22.593
142,22.739
143,22.888
144,23.035
145,23.182
146,23.330
147,23.477
148,23.624
149,23.771
150,23.919
151,24.067
152,24.214
153,24.363
154,24.513
155,24.660
156,24.807
157,24.954
158,25.102
159,25.249
160,25.396
161,25.543
162,25.689
163,25.838
164,25.988
165,26.135
166,26.283
167,26.430
168,26.577
169,26.724
170,26.872
171,27.018
172,27.167
173,27.316
174,27.465
175,27.612
176,27.759
177,27.906
178,28.054
179,28.201
180,28.348
181,28.495
182,28.645
183,28.792
184,28.940
185,29.087
186,29.235
187,29.382
188,29.529
189,29.677
190,29.824
191,29.970
192,30.117
193,30.264
194,30.412
195,30.559
196,30.706
197,30.854
198,31.001
199,31.149
200,31.296
201,31.443
202,31.591
203,31.738
204,31.885
205,32.032
206,32.179
207,32.327
