 ,Time(s)
1,0.075
2,1.076
3,2.076
4,2.369
5,2.517
6,2.663
7,2.811
8,2.957
9,3.104
10,3.252
11,3.399
12,3.547
13,3.694
14,3.842
15,3.988
16,4.135
17,4.283
18,4.429
19,4.576
20,4.722
21,4.869
22,5.016
23,5.165
24,5.312
25,5.459
26,5.606
27,5.752
28,5.899
29,6.045
30,6.192
31,6.338
32,6.485
33,6.631
34,6.778
35,6.925
36,7.072
37,7.219
38,7.366
39,7.513
40,7.661
41,7.808
42,7.955
43,8.102
44,8.249
45,8.395
46,8.542
47,8.689
48,8.836
49,8.983
50,9.130
51,9.277
52,9.424
53,9.571
54,9.718
55,9.864
56,10.011
57,10.158
58,10.305
59,10.451
60,10.599
61,10.746
62,10.892
63,11.039
64,11.186
65,11.335
66,11.482
67,11.629
68,11.776
69,11.922
70,12.069
71,12.216
72,12.363
73,12.509
74,12.656
75,12.802
76,12.949
77,13.096
78,13.243
79,13.391
80,13.538
81,13.685
82,13.832
83,13.979
84,14.126
85,14.273
86,14.420
87,14.566
88,14.714
89,14.861
90,15.008
91,15.154
92,15.301
93,15.447
94,15.594
95,15.741
96,15.888
97,16.035
98,16.182
99,16.328
100,16.475
101,16.622
102,16.769
103,16.917
104,17.063
105,17.211
106,17.358
107,17.505
108,17.652
109,17.799
110,17.945
111,18.092
112,18.239
113,18.386
114,18.533
115,18.680
116,18.827
117,18.974
118,19.120
119,19.267
120,19.414
121,19.560
122,19.707
123,19.855
124,20.002
125,20.148
126,20.295
127,20.442
128,20.589
129,20.736
130,20.883
131,21.030
132,21.177
133,21.324
134,21.471
135,21.618
136,21.764
137,21.911
138,22.057
139,22.204
140,22.351
141,22.497
142,22.681
143,22.827
144,22.974
145,23.124
146,23.272
147,23.419
148,23.565
149,23.713
150,23.859
151,24.006
152,24.153
153,24.299
154,24.446
155,24.592
156,24.739
157,24.886
158,25.033
159,25.180
160,25.327
161,25.474
162,25.621
163,25.767
164,25.914
165,26.060
166,26.207
167,26.354
168,26.501
169,26.648
170,26.795
171,26.942
172,27.088
173,27.235
174,27.381
175,27.528
176,27.675
177,27.821
178,27.968
179,28.115
180,28.261
181,28.408
182,28.554
183,28.701
184,28.848
185,28.995
186,29.142
187,29.288
188,29.435
189,29.582
190,29.729
191,29.875
192,30.021
193,30.168
194,30.315
195,30.461
196,30.608
197,30.754
198,30.901
199,31.047
200,31.194
201,31.340
202,31.487
203,31.634
204,31.780
205,31.927
206,32.074
207,32.221
208,32.368
